,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Other Revenue,143.78,144.22,49.24,87.29,176.9,189.06,187.79,203.59,189.53,161.28,Upgrade
1,Total Revenue,143.78,161.45,72.57,110.81,204.81,232.37,232.11,245.48,232.1,202.71,Upgrade
2,Revenue Growth (YoY,98.11%,45.70%,-64.57%,-52.31%,-11.76%,-5.34%,0.00%,21.10%,253.89%,-60.74%,Upgrade
3,Property Expenses,91.88,100.3,89.56,92.73,96.45,99.07,83.37,82.29,86.95,68.64,Upgrade
4,"Selling, General & Administrative",83.5,10.08,43.29,66.77,15.16,53.05,12.34,15.61,8.84,16.07,Upgrade
5,Other Operating Expenses,-2.62,-4.09,-0.93,-0.6,-0.84,-0.41,-0.25,-0.55,-0.12,-0.08,Upgrade
6,Total Operating Expenses,172.76,106.28,131.92,158.9,110.77,151.7,95.45,97.35,95.67,84.64,Upgrade
7,Operating Income,-28.99,55.17,-59.35,-48.1,94.04,80.67,136.66,148.13,136.43,118.08,Upgrade
8,Interest Expense,-11.81,-16.39,-18.85,-16.12,-9.19,-14.27,-14.21,-14.99,-20.89,-21.92,Upgrade
9,Interest & Investment Income,12.19,9.84,8.47,6.93,1.34,1.23,1.45,2.62,5.52,10.11,Upgrade
10,Other Non-Operating Income,-0.75,-0.63,-0.72,-0.58,-4.92,-2.28,-2.25,-2.01,-0.7,-0.63,Upgrade
11,EBT Excluding Unusual Items,-29.36,47.98,-70.45,-57.88,81.28,65.35,121.65,133.76,120.37,105.64,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,-,-,-19.8,115.7,20.6,-15.4,-,Upgrade
13,Gain (Loss) on Sale of Assets,1.3,5.82,7.9,7.99,30.39,-,-,-,-,-,Upgrade
14,Asset Writedown,9.9,-20.04,74.3,-,-,146.18,45.08,-28.49,-27.69,-31.62,Upgrade
15,Other Unusual Items,0.05,0.03,0.03,-,0.04,-,0.09,0.18,-,-,Upgrade
16,Pretax Income,-18.11,33.8,11.78,-49.89,111.71,191.73,282.53,126.05,77.28,74.02,Upgrade
17,Income Tax Expense,11.22,8.64,9.25,4.53,29.13,38.6,10.96,-4.83,22.44,18.43,Upgrade
18,Earnings From Continuing Operations,-29.32,25.16,2.54,-54.42,82.59,153.13,271.57,130.89,54.84,55.59,Upgrade
19,Minority Interest in Earnings,-,-,-,-,-,-0.09,-0.03,0.01,0.01,0.01,Upgrade
20,Net Income,-29.32,25.16,2.54,-54.42,82.59,153.04,271.54,130.9,54.85,55.6,Upgrade
21,Net Income to Common,-29.32,25.16,2.54,-54.42,82.59,153.04,271.54,130.9,54.85,55.6,Upgrade
22,Net Income Growth,-,-,-96.93%,-,-69.59%,16.92%,395.06%,135.42%,-29.46%,-89.01%,Upgrade
23,Basic Shares Outstanding,390,390,390,390,390,390,390,390,390,390,Upgrade
24,Diluted Shares Outstanding,390,390,390,390,390,390,390,390,390,390,Upgrade
25,EPS (Basic),-0.08,0.06,0.01,-0.14,0.21,0.39,0.70,0.34,0.14,0.14,Upgrade
26,EPS (Diluted),-0.08,0.06,0.01,-0.14,0.21,0.39,0.70,0.34,0.14,0.14,Upgrade
27,EPS Growth,-,-,-96.93%,-,-69.59%,16.92%,395.06%,135.42%,-29.46%,-89.01%,Upgrade
28,Operating Margin,-20.16%,34.17%,-81.77%,-43.40%,45.92%,34.72%,58.88%,60.34%,58.78%,58.25%,Upgrade
29,Profit Margin,-20.39%,15.59%,3.49%,-49.11%,40.32%,65.86%,116.99%,53.32%,23.63%,27.43%,Upgrade
30,Free Cash Flow Margin,-68.69%,-4.96%,5.52%,24.64%,65.88%,-14.07%,54.51%,43.06%,49.81%,26.82%,Upgrade
31,EBITDA,-10.93,67.7,-53.54,-41.67,99.87,86.4,142.32,153.69,141.3,119.48,Upgrade
32,D&A For Ebitda,18.06,12.54,5.8,6.43,5.83,5.73,5.66,5.56,4.86,1.4,Upgrade
33,EBIT,-28.99,55.17,-59.35,-48.1,94.04,80.67,136.66,148.13,136.43,118.08,Upgrade
