,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,312.08,266.7,295.34,306.38,439.57,371.95,554.52,386.93,476.7,-,Upgrade
1,Revenue Growth (YoY),5.67%,-12.95%,-32.81%,-17.63%,-20.73%,-3.87%,16.33%,-,-28.60%,-,Upgrade
2,Cost of Revenue,284.82,235.89,252.53,270.49,395.77,308.78,496.49,330.54,414.17,-,Upgrade
3,Gross Profit,27.26,30.8,42.81,35.89,43.8,63.17,58.03,56.39,62.53,-,Upgrade
4,"Selling, General & Admin",67.12,70.85,48.61,54.9,61.21,60.5,77.68,78.29,65.49,-,Upgrade
5,Research & Development,8.92,13.72,12.34,10.9,12.04,13.07,14.32,16.18,16.09,-,Upgrade
6,Operating Expenses,77.64,88.74,65.34,61.25,64.51,89.24,92.38,98.73,81.58,-,Upgrade
7,Operating Income,-50.39,-57.94,-22.53,-25.36,-20.71,-26.07,-34.35,-42.34,-19.05,-,Upgrade
8,Interest Expense,-13.46,-13.81,-14.87,-13.95,-14.21,-13.88,-14.26,-13.53,-16.83,-,Upgrade
9,Interest & Investment Income,3.64,2.23,1.31,0.51,1.06,0.4,1.18,-,2.31,-,Upgrade
10,Earnings From Equity Investments,-0,-21.11,-25.61,-32.83,-12.6,-5.26,9.75,9.43,6.85,-,Upgrade
11,Currency Exchange Gain (Loss),-6.54,-0.37,2.43,-5.8,3.03,5,-5.29,10.41,-1.7,-,Upgrade
12,Other Non Operating Income (Expenses),19.5,18.7,23.69,18.86,24.07,20.38,25.8,19.41,14.96,-,Upgrade
13,EBT Excluding Unusual Items,-47.25,-72.3,-35.58,-58.57,-19.38,-19.43,-17.18,-16.63,-13.46,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-23.48,-,-1.24,-,-,-,-9.1,9.1,-,Upgrade
15,Gain (Loss) on Sale of Assets,0.14,-0.94,-4.5,-0.01,-,-,-,-0.63,0.15,-,Upgrade
16,Asset Writedown,66.99,7.07,-7.71,15.01,-1.09,-3.75,22.76,3.92,3.14,-,Upgrade
17,Other Unusual Items,-0.08,-3.86,0.53,-3.15,0.58,1.18,-0.02,2.83,-,-,Upgrade
18,Pretax Income,19.8,-93.5,-47.26,-47.95,-19.89,-22,5.56,-19.61,-1.08,-,Upgrade
19,Income Tax Expense,17.85,-3.76,-0.37,11.45,1.23,1.87,7.95,0.8,2.34,-,Upgrade
20,Earnings From Continuing Operations,1.95,-89.74,-46.89,-59.4,-21.12,-23.87,-2.39,-20.41,-3.42,-,Upgrade
21,Net Income to Company,1.95,-89.74,-46.89,-59.4,-21.12,-23.87,-2.39,-20.41,-3.42,-,Upgrade
22,Minority Interest in Earnings,16.05,11.98,-1.91,1.99,0.98,-1.67,2.5,9.05,2.18,-,Upgrade
23,Net Income,18,-77.76,-48.8,-57.41,-20.14,-25.54,0.11,-11.35,-1.24,-,Upgrade
24,Net Income to Common,18,-77.76,-48.8,-57.41,-20.14,-25.54,0.11,-11.35,-1.24,-,Upgrade
25,Shares Outstanding (Basic),1230,1224,492,492,492,477,328,333,326,-,Upgrade
26,Shares Outstanding (Diluted),1230,1224,492,492,492,477,328,333,326,-,Upgrade
27,Shares Change (YoY),150.00%,148.77%,-,3.11%,50.00%,43.28%,0.54%,-,-0.47%,-,Upgrade
28,EPS (Basic),0.01,-0.06,-0.10,-0.12,-0.04,-0.05,0.00,-0.03,-0.00,-,Upgrade
29,EPS (Diluted),0.01,-0.06,-0.10,-0.12,-0.04,-0.05,0.00,-0.03,-0.00,-,Upgrade
30,Free Cash Flow,0.87,-184.83,96.31,35.72,-35.36,23.58,-24.55,6.93,61.63,-,Upgrade
31,Free Cash Flow Per Share,0.00,-0.15,0.20,0.07,-0.07,0.05,-0.07,0.02,0.19,-,Upgrade
32,Operating Margin,-16.15%,-21.72%,-7.63%,-8.28%,-4.71%,-7.01%,-6.19%,-10.94%,-4.00%,-,Upgrade
33,Profit Margin,5.77%,-29.16%,-16.52%,-18.74%,-4.58%,-6.87%,0.02%,-2.93%,-0.26%,-,Upgrade
34,Free Cash Flow Margin,0.28%,-69.30%,32.61%,11.66%,-8.04%,6.34%,-4.43%,1.79%,12.93%,-,Upgrade
35,EBITDA,-45.05,-56.28,-14.75,-23.56,-12.29,-23.55,-23.95,-32.41,-7.89,-,Upgrade
36,D&A For EBITDA,5.33,1.66,7.78,1.81,8.42,2.52,10.4,9.93,11.17,8.28,Upgrade
37,EBIT,-50.39,-57.94,-22.53,-25.36,-20.71,-26.07,-34.35,-42.34,-19.05,-,Upgrade
