,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,53.3,69.36,186.6,79.16,84.18,111.35,99.67,88.87,128.86,66.84,Upgrade
1,Cash & Short-Term Investments,53.3,69.36,186.6,79.16,84.18,111.35,99.67,88.87,128.86,66.84,Upgrade
2,Cash Growth,-71.44%,-12.38%,121.67%,-28.91%,-15.54%,25.30%,-22.65%,32.96%,57.53%,-8.05%,Upgrade
3,Accounts Receivable,147.05,141.7,146.08,171.93,285.67,204.6,275.22,158.62,225.32,264.43,Upgrade
4,Other Receivables,279.17,140.58,105.34,95.16,93.48,59.4,59.66,85.44,102.87,124.1,Upgrade
5,Receivables,445.81,301.86,272.75,287.89,401.31,286.07,334.87,244.06,328.19,388.53,Upgrade
6,Inventory,101.4,123.88,163.6,137.4,233.69,205.04,162.98,156.63,141.93,221.05,Upgrade
7,Other Current Assets,5.9,6,11.03,8.28,15.14,3.63,4.32,3.99,4.02,4.03,Upgrade
8,Total Current Assets,606.4,501.1,633.97,512.73,734.32,606.09,601.84,493.55,602.99,680.45,Upgrade
9,"Property, Plant & Equipment",102.37,107.33,49.9,58.81,68.32,72.71,61.35,66.7,80.42,83.62,Upgrade
10,Long-Term Investments,-,0,21.11,46.72,78.85,91.44,97.13,90.39,79.54,76.6,Upgrade
11,Goodwill,30.55,31.15,9.62,8.77,9.21,9.6,9.84,10.14,8.83,9.27,Upgrade
12,Other Intangible Assets,5.29,5.11,4.15,3.64,2.2,2.48,1.27,3.84,6.58,8.7,Upgrade
13,Long-Term Deferred Tax Assets,4.54,4.6,3.86,4.25,3.85,3.92,4.24,4.21,3.32,3.35,Upgrade
14,Other Long-Term Assets,262.69,197.47,255.64,231.95,219.61,230.83,230.65,205.5,149.8,148.56,Upgrade
15,Total Assets,1012,846.76,978.26,866.87,1116,1017,1028,896.49,953.61,1033,Upgrade
16,Accounts Payable,208.83,175.9,202.44,188.07,361.32,232.15,304.66,208.1,243.64,302.05,Upgrade
17,Current Portion of Long-Term Debt,200.24,79.73,270.46,269.94,371.56,144.08,412.84,383.14,432.21,441.05,Upgrade
18,Current Portion of Leases,6.11,7.5,2.81,4.98,3.73,4.99,3.86,3.86,4.39,4.55,Upgrade
19,Current Income Taxes Payable,12.98,10.56,10.12,15.7,11.29,11.84,12.04,12.08,10.8,11.53,Upgrade
20,Current Unearned Revenue,17.06,21.12,12.57,17.67,18.85,25.31,8.49,30.41,28.55,23.51,Upgrade
21,Other Current Liabilities,342.05,194.39,305.45,195.33,177.09,194.03,130.61,108.76,118.14,117.03,Upgrade
22,Total Current Liabilities,787.27,489.18,803.84,691.69,943.84,612.42,872.5,746.35,837.73,899.72,Upgrade
23,Long-Term Debt,144.76,281.98,137.08,81.99,16.73,225.98,38.57,29.84,21.14,11.57,Upgrade
24,Long-Term Leases,46.27,52.37,10.59,13.54,14.57,15.8,2.5,4.4,5.79,7.71,Upgrade
25,Long-Term Deferred Tax Liabilities,74.44,60.18,63.22,66.79,65.11,67.75,68,62.36,51.21,51.35,Upgrade
26,Total Liabilities,1053,883.72,1015,854.01,1040,921.98,981.62,842.97,915.89,970.38,Upgrade
27,Common Stock,123.04,123.04,49.22,49.22,49.22,49.22,32.81,328.11,309.36,327.88,Upgrade
28,Additional Paid-In Capital,569.16,569.16,557.63,557.63,557.63,557.63,506.75,506.75,506.75,506.75,Upgrade
29,Retained Earnings,-923.56,-941.55,-863.79,-814.99,-757.58,-737.44,-711.9,-1007,-995.95,-994.71,Upgrade
30,Comprehensive Income & Other,180.03,191,180.94,182.37,186.12,185.87,182.89,186.88,162.22,164.65,Upgrade
31,Total Common Equity,-51.33,-58.36,-76.01,-25.77,35.39,55.28,10.55,14.43,-17.62,4.57,Upgrade
32,Minority Interest,10.43,21.4,39.54,38.62,40.69,39.81,36.28,39.08,55.35,57.72,Upgrade
33,Shareholders' Equity,-40.9,-36.96,-36.47,12.85,76.08,95.09,46.83,53.52,37.72,62.3,Upgrade
34,Total Liabilities & Equity,1012,846.76,978.26,866.87,1116,1017,1028,896.49,953.61,1033,Upgrade
35,Total Debt,397.38,421.58,420.94,370.45,406.59,390.86,457.78,421.24,463.52,464.87,Upgrade
36,Net Cash (Debt),-344.08,-352.22,-234.34,-291.3,-322.41,-279.51,-358.11,-332.37,-334.67,-398.03,Upgrade
37,Net Cash Per Share,-0.28,-0.29,-0.48,-0.59,-0.66,-0.59,-1.09,-1.00,-1.03,-,Upgrade
38,Filing Date Shares Outstanding,1230,1230,1230,492.16,492.16,492.16,492.16,328.11,327.88,327.88,Upgrade
