,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,19.51,19.04,33.75,32.87,28.7,31.77,37.84,153.79,218.09,1382,Upgrade
1,Short-Term Investments,16.4,19.27,13.36,11.53,15.97,14.43,23.25,22.95,18.85,10.96,Upgrade
2,Cash & Short-Term Investments,35.9,38.31,47.11,44.4,44.66,46.2,61.09,176.74,236.95,1392,Upgrade
3,Cash Growth,-23.78%,-13.70%,5.47%,-3.90%,-26.89%,-73.86%,-74.22%,-87.31%,329.24%,703.99%,Upgrade
4,Accounts Receivable,31.2,25.12,27.66,33.26,18.95,19.87,27.79,15.15,12.69,5.81,Upgrade
5,Other Receivables,15.19,14.14,10.79,9.61,6.68,6.16,11.4,15.78,1.7,2.21,Upgrade
6,Receivables,46.39,39.26,38.45,42.88,25.63,26.04,39.18,30.93,14.39,8.02,Upgrade
7,Inventory,302.97,307.07,345.4,380.13,415.54,470.03,479.9,461.06,468.48,466.35,Upgrade
8,Prepaid Expenses,1.29,1.35,1.11,1.1,1.34,1.76,1.14,1.83,1.62,1.92,Upgrade
9,Other Current Assets,-,-,-,-,-,-,-,-,18.35,17.54,Upgrade
10,Total Current Assets,386.56,385.99,432.07,468.5,487.18,544.01,581.31,670.56,739.78,1886,Upgrade
11,"Property, Plant & Equipment",580.88,588.32,650.96,719.87,722.86,836.71,845.78,854.72,997.31,1039,Upgrade
12,Long-Term Investments,-,-,-,-,2.22,2.74,3.81,11.24,8.47,8.1,Upgrade
13,Other Intangible Assets,1.63,1.62,1.61,1.65,1.63,1.71,1.7,1.69,1.66,1.02,Upgrade
14,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,0.55,-,Upgrade
15,Other Long-Term Assets,1256,1280,1490,1625,1755,1967,1965,1965,1838,1750,Upgrade
16,Total Assets,2225,2256,2575,2815,2969,3352,3398,3503,3586,4685,Upgrade
17,Accounts Payable,16.63,10.58,8.84,10.91,147.01,152.22,19.79,18.8,14.31,2.19,Upgrade
18,Accrued Expenses,95.67,98.16,93.31,84.54,2.12,2.42,98.91,84.43,66.95,74.51,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,1464,-,-,136.73,Upgrade
20,Current Portion of Long-Term Debt,1461,1382,147.72,123.05,1327,47.71,28.48,20.64,20.01,17.69,Upgrade
21,Current Portion of Leases,0.05,0.34,2.3,2.26,1.54,2.07,3.15,3.16,3.98,5.83,Upgrade
22,Current Income Taxes Payable,151.67,144.38,138.21,151.18,143.2,160.12,157.52,154.91,148.85,141.19,Upgrade
23,Current Unearned Revenue,3.26,3.58,-,2.92,-,-,-,-,-,-,Upgrade
24,Other Current Liabilities,54.74,55.11,64.57,88.94,-,-,93.33,109.69,142.73,145.21,Upgrade
25,Total Current Liabilities,1783,1695,454.95,463.8,1621,364.55,1865,391.63,396.83,523.34,Upgrade
26,Long-Term Debt,1540,1480,2685,2728,1382,2755,1472,2888,2730,3719,Upgrade
27,Long-Term Leases,-,-,6.95,8.64,8.86,10.78,10.66,12.86,8.23,27.16,Upgrade
28,Long-Term Deferred Tax Liabilities,10.27,10.22,10.74,12.7,11.63,15.06,5.08,21.12,-,18.57,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,15.36,17.17,-,-,-,-,Upgrade
30,Total Liabilities,3333,3185,3157,3213,3039,3162,3352,3314,3135,4288,Upgrade
31,Common Stock,323.6,323.6,323.6,323.6,323.6,323.6,221.1,221.1,204.73,190.62,Upgrade
32,Additional Paid-In Capital,757.77,757.77,757.77,757.77,757.77,757.77,532.27,532.27,480.48,446.24,Upgrade
33,Retained Earnings,-2188,-2007,-1616,-1456,-1119,-972.6,-800.72,-600.86,-140.33,-79.04,Upgrade
34,Comprehensive Income & Other,-0.16,-1.38,-47.12,-22.19,-31.36,82.49,90.32,33.91,-95.99,-161.02,Upgrade
35,Total Common Equity,-1106,-927.36,-582.17,-396.33,-69.45,191.27,42.97,186.42,448.89,396.8,Upgrade
36,Minority Interest,-1.71,-1.05,-0.11,-1.43,-0.26,-1.11,2.46,2.71,1.98,-,Upgrade
37,Shareholders' Equity,-1108,-928.41,-582.29,-397.76,-69.71,190.16,45.43,189.13,450.87,396.8,Upgrade
38,Total Liabilities & Equity,2225,2256,2575,2815,2969,3352,3398,3503,3586,4685,Upgrade
39,Total Debt,3000,2863,2842,2862,2720,2815,2978,2925,2762,3906,Upgrade
40,Net Cash (Debt),-2965,-2824,-2795,-2818,-2675,-2769,-2917,-2748,-2525,-2514,Upgrade
41,Net Cash Per Share,-4.58,-4.36,-4.32,-4.35,-4.13,-4.37,-6.60,-6.80,-5.91,-6.59,Upgrade
42,Filing Date Shares Outstanding,647.2,647.2,647.2,647.2,647.2,647.2,442.2,442.2,409.46,381.23,Upgrade
43,Total Common Shares Outstanding,647.2,647.2,647.2,647.2,647.2,647.2,442.2,442.2,409.46,381.23,Upgrade
44,Working Capital,-1396,-1309,-22.88,4.7,-1134,179.47,-1284,278.93,342.95,1363,Upgrade
45,Book Value Per Share,-1.71,-1.43,-0.90,-0.61,-0.11,0.30,0.10,0.42,1.10,1.04,Upgrade
46,Tangible Book Value,-1108,-928.98,-583.78,-397.99,-71.08,189.56,41.27,184.73,447.23,395.79,Upgrade
47,Tangible Book Value Per Share,-1.71,-1.44,-0.90,-0.61,-0.11,0.29,0.09,0.42,1.09,1.04,Upgrade
48,Land,-,8.53,-,9.74,-,11.55,-,11.55,-,11.79,Upgrade
