,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,811.87,823.18,601.76,949.68,658.97,683.25,759.58,804.58,755.59,670.79,680.04,616.71,628.99,643.96,730.81,878.45,761.03,767.21,759.69,940.3,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,0.29,-,-,-,-,-,1.6,Upgrade
2,Cash & Short-Term Investments,811.87,823.18,601.76,949.68,658.97,683.25,759.58,804.58,755.59,670.79,680.04,616.71,628.99,644.24,730.81,878.45,761.03,767.21,759.69,941.9,Upgrade
3,Cash Growth,23.20%,20.48%,-20.78%,18.03%,-12.79%,1.86%,11.70%,30.46%,20.13%,4.12%,-6.95%,-29.80%,-17.35%,-16.03%,-3.80%,-6.74%,-4.19%,-17.73%,-19.17%,-8.96%,Upgrade
4,Accounts Receivable,2502,2405,2427,2700,2735,2814,2607,2839,2931,3064,2781,3070,3121,2933,2434,2471,2394,2487,2224,2654,Upgrade
5,Other Receivables,47.02,61.14,68.87,41.61,75.23,88.88,66.16,74.32,139.83,120.26,134.06,79.61,138.96,129.81,144.11,143.7,320.23,325.17,322.98,145.85,Upgrade
6,Receivables,2549,2466,2496,2741,2811,2902,2674,2914,3071,3184,2915,3149,3260,3063,2578,2615,2715,2812,2547,2800,Upgrade
7,Inventory,835.26,785.85,715.93,569.61,737.01,656.32,762.06,551.25,750.22,758.55,756.09,555.68,708.56,682.77,714.09,607.45,633.95,622.29,759.38,969.18,Upgrade
8,Prepaid Expenses,-,0.25,-,-,-,0.4,-,0.01,-,0.19,-,-,-,0.03,-,-,-,-,-,0.46,Upgrade
9,Other Current Assets,99.03,79.92,82,64.06,78.25,65.13,119.02,69.61,140.42,85.8,102.02,81.83,87.8,76.23,92.68,56.72,66.37,57.94,116.83,85.3,Upgrade
10,Total Current Assets,4295,4156,3896,4325,4285,4308,4314,4339,4717,4700,4454,4404,4685,4466,4116,4158,4176,4260,4183,4797,Upgrade
11,"Property, Plant & Equipment",472.5,478.08,426.64,428.75,449.53,462.35,472.3,485.06,470.52,522.42,531.84,538.15,580.66,585.29,542.55,583.43,515.33,523.41,599,740.69,Upgrade
12,Long-Term Investments,483.09,476.29,492.24,484.75,492.38,500.57,491.29,481.95,447.76,439.93,440.32,437.18,508.79,496.53,492.72,493.92,498.53,498.96,499.46,495.33,Upgrade
13,Goodwill,22.84,22.84,22.84,22.84,23.21,23.21,23.21,23.21,23.82,23.82,23.82,23.82,24.55,24.55,24.55,24.55,31.16,31.16,31.16,31.16,Upgrade
14,Other Intangible Assets,147.73,149.81,152.29,154.74,156.79,151.84,153.78,156.15,149.02,172.07,174.63,177.41,196.82,170.62,149.56,175.39,152.22,154.87,161.86,200.48,Upgrade
15,Long-Term Accounts Receivable,-,59.11,-,-,-,48.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,142.45,140.91,141.81,138.8,124.38,123.91,120.76,126.68,95.52,94.25,90.64,88.28,71.09,69.52,67.43,65.43,69,69.13,67.92,70.53,Upgrade
17,Long-Term Deferred Charges,57.97,53.07,49.51,42.37,22.17,28.22,27.49,25.86,35.41,32.88,28.65,27.45,20.55,19.63,20.5,14.44,8.26,6.24,11.97,18.89,Upgrade
18,Other Long-Term Assets,141.16,51.22,116.91,83.1,66.86,13.25,35.8,32.16,15.72,15.86,10.19,4.02,24.05,22.25,42.61,35.26,69.13,67.39,64.42,41.21,Upgrade
19,Total Assets,5763,5587,5298,5680,5620,5659,5639,5670,5955,6001,5754,5700,6112,5854,5456,5550,5520,5611,5619,6395,Upgrade
20,Accounts Payable,1514,1469,1195,1504,1475,1622,1626,1578,1711,1886,1716,1539,1887,1762,1281,1171,1302,1433,1328,1484,Upgrade
21,Accrued Expenses,52.55,43.02,24.14,95.07,35.4,32.87,18.62,83.37,33.96,33.86,19.01,87.7,39.27,42.13,22.83,74.89,31.82,43,17.22,87.01,Upgrade
22,Short-Term Debt,1976,1828,1854,1876,2020,2014,1973,1968,1942,1993,1999,1970,1949,1885,1847,1887,1813,1808,1924,2118,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,60,60.12,65,70.13,70,70.15,70,Upgrade
24,Current Portion of Leases,26.04,22.76,11.91,5.68,1.92,1.9,2.94,5.19,0.54,0.53,0.89,3.94,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,10.5,3.07,13.9,7.55,7.6,3.12,20.81,12.75,14.48,5.51,12.52,8.52,10.41,1.82,20.42,9.63,40.07,-0.98,55.28,18.52,Upgrade
26,Current Unearned Revenue,106.2,94.04,93.22,92.83,134.25,110.63,136.89,117.2,199.23,168.24,141.67,129.07,152.55,148.16,184.2,147.36,164.81,169.45,171.95,158.2,Upgrade
27,Other Current Liabilities,284.63,378.04,317.65,341.03,221.04,140.29,162.78,167.18,349.67,226.94,172.07,244.69,321.85,212.33,108.26,127.31,128.42,131.49,95.57,197.53,Upgrade
28,Total Current Liabilities,3970,3838,3509,3923,3896,3925,3941,3931,4251,4315,4061,3983,4360,4112,3523,3483,3550,3654,3662,4133,Upgrade
29,Long-Term Debt,-,-,-,6.44,-,-,-,-,-,-,-,-,-,-,200.54,230.62,230.56,230.56,230.62,230.76,Upgrade
30,Long-Term Leases,43.06,46.08,58.6,28.16,30.89,35.89,33.32,31.57,19.76,20.78,15.12,13.27,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,17.93,10.68,11.04,10.9,11.29,11.64,11.38,11.62,10.04,5.74,5.94,6.4,6.91,6.33,6.54,6.82,7.03,7.24,2.67,7.39,Upgrade
32,Long-Term Deferred Tax Liabilities,22.22,22.54,22.87,23.23,11.11,11.47,11.82,19.51,12.2,12,12.48,12.96,16.65,17.21,17.78,18.35,18.94,19.54,20.18,25.72,Upgrade
33,Other Long-Term Liabilities,-,-,-,-,-,-,272.79,272.79,272.79,272.79,273.29,272.79,272.79,272.79,272.79,272.79,272.79,272.79,272.79,272.79,Upgrade
