,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,183,296,398,698,1020,1815,117,126,129,182,332,Upgrade
1,Market Cap Growth,-57.63%,-57.63%,-61.03%,-61.57%,771.79%,1340.48%,-9.30%,-30.58%,-61.09%,-91.60%,-84.76%,Upgrade
2,Enterprise Value,1640,1709,1771,2034,2332,3104,1385,1369,1362,1409,1387,Upgrade
3,Last Close Price,0.12,0.20,0.27,0.47,0.68,1.21,0.08,0.08,0.09,0.12,0.22,Upgrade
4,Forward PE,-,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,Upgrade
5,PS Ratio,1.29,2.08,1.87,3.07,4.04,5.45,0.63,-,0.60,-,0.04,Upgrade
6,PB Ratio,-0.29,-0.29,-0.42,-0.98,-1.63,-8.18,-0.62,3.41,0.49,0.38,0.47,Upgrade
7,P/TBV Ratio,-,-,-,-,-,-,-,-,1.18,0.58,0.62,Upgrade
8,P/FCF Ratio,-,-,-,243.86,-,-,13.62,-28.27,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,241.87,-,-,10.68,-28.27,-,-,-,Upgrade
10,EV/Sales Ratio,11.56,12.04,8.32,8.96,9.25,9.33,7.41,-,6.31,-,0.17,Upgrade
11,EV/FCF Ratio,-272.81,-,-,711.05,-,-,161.14,-307.21,-,-,-,Upgrade
12,Debt / Equity Ratio,-1.45,-1.45,-1.51,-1.93,-2.14,-5.93,-6.86,34.37,4.72,2.56,1.72,Upgrade
13,Debt / FCF Ratio,-,-,-,482.21,-,-,151.09,-284.53,-,-,-,Upgrade
14,Earnings Yield,-162.44%,-100.60%,-77.76%,-69.68%,-42.61%,-13.64%,-379.93%,-188.59%,-177.91%,-378.35%,-134.19%,Upgrade
15,FCF Yield,-3.29%,-2.03%,-0.10%,0.41%,-0.77%,0.10%,7.34%,-3.54%,-7.33%,-77.11%,-19.97%,Upgrade
