,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1014,1043,1100,1120,1088,1007,1101,1025,1011,962.71,921.86,803.66,789,774.05,999.22,883.79,819.45,707.12,764.06,709.46,Upgrade
1,Cash & Short-Term Investments,1014,1043,1100,1120,1088,1007,1101,1025,1011,962.71,921.86,803.66,789,774.05,999.22,883.79,819.45,707.12,764.06,709.46,Upgrade
2,Cash Growth,-6.77%,3.56%,-0.08%,9.23%,7.62%,4.61%,19.41%,27.57%,28.08%,24.37%,-7.74%,-9.07%,-3.72%,9.47%,30.78%,24.57%,27.27%,21.70%,23.60%,9.91%,Upgrade
3,Accounts Receivable,195.98,214.91,265.54,214.65,208.09,221.03,274.75,163.46,191.17,218.99,235.2,202.83,205.85,242.01,252.98,211.75,212.84,220.71,164.65,209.39,Upgrade
4,Other Receivables,41.42,41.38,41.44,38.35,36.59,33.33,31.23,30.68,29.53,31.5,30,35.69,30.26,29.83,27.36,30.81,31.67,30.9,30.89,36.05,Upgrade
5,Receivables,237.4,256.29,306.98,253,244.68,254.37,305.99,194.14,220.71,250.49,265.19,238.53,236.11,271.84,280.34,242.56,244.51,251.61,195.54,245.44,Upgrade
6,Inventory,841.48,679.14,708.51,738.99,761.44,667.62,708.85,733.54,746.26,711.31,741.87,742.08,800.13,612.83,643.34,671.64,757.92,684.62,701.93,720.85,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.13,-,-,-,0.5,-,-,-,-,-,0,Upgrade
8,Other Current Assets,35.95,25.62,26.11,17.8,21.16,18.34,15.67,19.17,20.29,32.62,29.2,30.92,39.37,33.51,22.89,29.36,35.95,44.31,18.76,31.26,Upgrade
9,Total Current Assets,2129,2004,2141,2130,2115,1947,2131,1972,1998,1957,1958,1815,1865,1693,1946,1827,1858,1688,1680,1707,Upgrade
10,"Property, Plant & Equipment",513.95,516.7,521.05,513.7,503.59,500.76,495.8,507.52,517.83,537.78,538,554.17,542.97,538.75,550.63,515.08,508.69,508.61,515.75,520.83,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,3.37,3.37,3.37,0.08,0.03,0.03,0.02,0.02,Upgrade
