,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,72.87,52.55,132.99,64.98,64.17,49.61,119.92,98.19,71.66,128.06,137.17,90.14,86.44,64.04,250.02,216.33,174.95,120.01,190.88,103.19,Upgrade
1,Other Revenue,-13.46,13.46,-,15.01,-7.03,7.03,-,9.48,-4.27,4.27,-,15.24,-7.08,7.08,-,8.21,-2.71,2.71,-,10.22,Upgrade
2,Revenue,59.41,66.01,132.99,80,57.14,56.64,119.92,107.67,67.39,132.33,137.17,105.37,79.36,71.12,250.02,224.54,172.23,122.72,190.88,113.41,Upgrade
3,Revenue Growth (YoY),3.96%,16.54%,10.90%,-25.70%,-15.20%,-57.20%,-12.58%,2.18%,-15.09%,86.06%,-45.14%,-53.07%,-53.92%,-42.05%,30.98%,97.99%,305.00%,286.76%,103.34%,12.82%,Upgrade
4,Cost of Revenue,54.05,52.08,94.45,60.2,45.75,46.39,83.79,91.72,58.57,89.79,100.38,117.75,74.01,53.47,179.11,179.06,133.02,97.62,127.02,65.09,Upgrade
5,Gross Profit,5.36,13.93,38.54,19.79,11.39,10.26,36.13,15.95,8.82,42.54,36.79,-12.37,5.35,17.65,70.92,45.48,39.21,25.1,63.86,48.32,Upgrade
6,"Selling, General & Admin",12.03,11.83,15.74,18.66,13.34,11.01,15.33,25.69,11,17.2,12.02,20.11,13.34,11.35,12.39,17.99,10.59,9.11,11,15.63,Upgrade
7,Research & Development,1.24,1.05,0.93,1.04,0.96,0.89,1.03,1.14,1.19,1.39,1.17,1.22,1.05,0.99,1.2,0.99,0.85,0.78,0.94,0.95,Upgrade
8,Other Operating Expenses,-5.35,1.87,1.74,-0.61,-0.99,-3.57,1.33,4.53,0.51,-0.06,0.02,6.26,-1.32,-0.27,-1.1,1.38,0.54,-0.11,0.08,5.07,Upgrade
9,Operating Expenses,7.85,14.54,18.29,20.21,13.38,8.22,17.55,32.18,11.38,19.13,13.36,24.49,12.32,11.04,13.83,29.48,11.85,8.17,13.77,22.97,Upgrade
10,Operating Income,-2.48,-0.61,20.26,-0.42,-1.99,2.03,18.58,-16.23,-2.56,23.42,23.43,-36.86,-6.98,6.61,57.09,16.01,27.36,16.93,50.09,25.36,Upgrade
11,Interest Expense,-0.35,-4.29,-0.09,-,-,-4.71,-,-0.66,-1.54,-1.49,-0.44,-1.07,-1.32,-1.2,-0.92,-0.9,-,-1.62,-0.38,-,Upgrade
12,Interest & Investment Income,19.47,0.09,4.29,13.04,13.63,-,4.71,4.39,3.64,3.73,1.33,0.55,0.33,0.49,0.51,0.25,1,1.41,1.28,0.81,Upgrade
13,Earnings From Equity Investments,-3.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-12.1,12.08,-0.04,4.83,-10.76,10.68,0.01,13.71,0.08,-0.54,-0.04,-42.23,54.48,0.56,-0.05,0.26,0.02,-0.09,-0.53,-49.18,Upgrade
15,EBT Excluding Unusual Items,0.65,7.27,24.42,17.46,0.88,8.01,23.3,1.2,-0.38,25.12,24.28,-79.61,46.51,6.46,56.63,15.61,28.38,16.64,50.46,-23.01,Upgrade
16,Gain (Loss) on Sale of Investments,1.11,0.57,-1.68,-,-,-,-,-,-,-,-,-,-55.11,-,-,-44.42,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.01,-0.01,-,-0.03,0.03,-0.05,0,-0.01,-0.03,1.94,0.01,-0.01,0.02,0,4.77,-0,0.59,-0,0,0.04,Upgrade
18,Asset Writedown,2.24,-,-,-0,-,-,-,-8.29,7.43,-,-,-0.83,0.83,-0.83,0.83,-5,-,-,-,-,Upgrade
19,Other Unusual Items,-4.4,0.64,3.79,-3.81,-0,0,-,3.45,-0,0,-,59.66,-0,0,-,1.08,-,-,-,7.88,Upgrade
20,Pretax Income,-0.4,8.47,26.52,13.61,0.91,7.96,23.3,-3.64,7.03,27.06,24.29,-20.79,-7.74,5.62,62.23,-32.74,28.97,16.63,50.46,-15.09,Upgrade
21,Income Tax Expense,0.58,1.61,3.13,0.9,0.38,2.03,2.6,-2.75,2.89,1.93,2.28,-6.11,-0.13,1.5,2.18,0.16,0.73,1.71,1.67,-0.77,Upgrade
22,Earnings From Continuing Operations,-0.98,6.86,23.39,12.71,0.54,5.93,20.7,-0.89,4.13,25.14,22.01,-14.68,-7.61,4.13,60.05,-32.9,28.24,14.92,48.8,-14.32,Upgrade
23,Minority Interest in Earnings,0.22,0.1,0.25,0.05,0.07,-0.09,0.16,-2.71,0.66,0.56,0.12,0.74,-0.25,0.4,0.08,-0.33,0.26,0.21,0.09,0.37,Upgrade
24,Net Income,-0.76,6.96,23.64,12.76,0.61,5.84,20.86,-3.6,4.79,25.7,22.13,-13.95,-7.86,4.52,60.13,-33.23,28.51,15.14,48.89,-13.96,Upgrade
25,Net Income to Common,-0.76,6.96,23.64,12.76,0.61,5.84,20.86,-3.6,4.79,25.7,22.13,-13.95,-7.86,4.52,60.13,-33.23,28.51,15.14,48.89,-13.96,Upgrade
26,Net Income Growth,-,19.22%,13.37%,-,-87.37%,-77.27%,-5.77%,-,-,468.11%,-63.19%,-,-,-70.11%,23.00%,-,244.47%,106.02%,53.34%,-,Upgrade
