,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3195,3456,1972,2749,3809,4327,3889,5154,5184,4761,5621,6752,6882,7744,9613,6092,7362,10495,9391,6092,6627,Upgrade
1,Market Cap Growth,-20.14%,-20.14%,-49.30%,-46.67%,-26.51%,-9.10%,-30.81%,-23.67%,-24.67%,-38.53%,-41.52%,10.83%,-6.52%,-26.21%,2.36%,0%,11.09%,36.19%,24.03%,-30.18%,-9.36%,Upgrade
2,Enterprise Value,3380,3741,2284,3124,4185,4744,4262,5544,5574,4979,7251,8261,8390,9204,10867,6543,7812,11294,9872,6718,7253,Upgrade
3,Last Close Price,6.44,6.94,3.96,5.52,7.65,8.69,7.81,10.35,10.41,9.56,11.28,13.55,13.81,15.54,19.29,12.14,14.67,20.92,18.72,12.14,13.21,Upgrade
4,PE Ratio,-,-3.72,-,-,-,-,-6.48,-,-,7.85,10.24,-17.12,-,89.97,80.92,35.77,47.63,74.40,71.92,-,47.70,Upgrade
5,Forward PE,-,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,50.40,Upgrade
6,PS Ratio,3.14,3.42,1.89,2.49,3.35,3.79,3.25,4.26,3.91,3.26,3.67,4.00,4.07,4.63,5.80,3.83,4.97,7.27,6.79,4.65,4.99,Upgrade
7,PB Ratio,2.35,2.49,1.39,1.88,2.56,1.84,1.64,2.19,2.17,1.57,1.90,3.39,3.46,3.21,4.01,2.51,3.00,4.43,4.02,2.67,2.88,Upgrade
8,P/TBV Ratio,2.89,2.89,1.64,2.21,3.01,3.04,2.71,3.65,3.58,2.56,3.17,10.94,11.31,11.74,14.89,9.08,10.70,18.16,17.35,12.80,13.74,Upgrade
9,P/FCF Ratio,33.16,35.86,16.41,-,-75.74,34.06,-,-,-70.30,-,-,-,74.63,127.37,111.74,-,-144.71,-231.73,-,-,-169.24,Upgrade
10,P/OCF Ratio,19.55,19.55,9.19,13.96,25.23,10.46,17.11,-,19.75,-,22.30,19.40,18.20,19.60,24.23,15.58,21.45,30.59,32.83,33.32,30.81,Upgrade
11,EV/Sales Ratio,3.34,3.70,2.18,2.83,3.68,4.16,3.56,4.59,4.20,3.41,4.73,4.90,4.96,5.50,6.56,4.11,5.27,7.83,7.14,5.13,5.46,Upgrade
