,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,316.37,321.37,377.38,254.99,371.54,403,475.49,402.03,349.09,382.45,Upgrade
1,Short-Term Investments,10,-,-,-,-,20,20,32,34,34,Upgrade
2,Cash & Short-Term Investments,326.37,321.37,377.38,254.99,371.54,423,495.49,434.03,383.09,416.45,Upgrade
3,Cash Growth,-13.52%,26.04%,1.57%,-39.72%,-25.02%,-2.54%,29.34%,4.22%,-20.00%,-10.32%,Upgrade
4,Accounts Receivable,8.41,13.27,8.77,10.47,11.94,12.14,12.01,17.77,22.16,13.57,Upgrade
5,Other Receivables,31.08,28.56,31.96,41.02,48.56,40.33,25.91,29.93,21.38,36.97,Upgrade
6,Receivables,39.49,41.83,40.73,51.49,60.49,52.47,37.92,47.7,43.54,50.55,Upgrade
7,Inventory,24.79,27.07,29.32,39.33,41.16,52.07,46.27,48.82,48.39,51.34,Upgrade
8,Other Current Assets,-,-,-,70.68,81.56,80.73,86.32,85.44,80,80,Upgrade
9,Total Current Assets,390.65,390.28,447.43,416.49,554.75,608.27,666,615.99,555.02,598.34,Upgrade
10,"Property, Plant & Equipment",271.01,285.61,191.4,217.46,248.88,306.71,295.57,340.95,371.51,427.59,Upgrade
11,Long-Term Investments,69.63,68.39,68.55,71.39,64.28,63.08,49.89,51.56,60.98,63.96,Upgrade
12,Other Intangible Assets,-,-,0.21,0.21,0.49,0.77,1.1,1.4,1.8,2.43,Upgrade
13,Long-Term Deferred Tax Assets,19.39,20.06,18.16,17.63,17.68,18.39,17.83,19.25,14.56,15.22,Upgrade
14,Other Long-Term Assets,28.29,41.4,39.76,29.93,35.86,36.79,31.43,35.34,33.74,35.09,Upgrade
15,Total Assets,778.98,805.74,765.52,753.11,921.95,1034,1062,1064,1038,1143,Upgrade
16,Accounts Payable,42.37,52.26,49.88,43.11,65.91,64.75,73.3,68.31,82.63,68.91,Upgrade
17,Accrued Expenses,25.04,26.36,26.59,21.68,23.69,25.13,26.64,22.53,24.03,31.82,Upgrade
18,Short-Term Debt,-,-,-,25.83,54.78,52.23,73.87,74.76,80,80,Upgrade
19,Current Portion of Leases,61.5,55.44,72.81,58.8,70.97,73.82,69.55,86.86,77.07,79.5,Upgrade
20,Current Income Taxes Payable,1.21,0.6,1.27,0.84,0.01,4.18,7.69,10.48,1.76,10.51,Upgrade
