,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4731,5028,4552,5187,4988,4863,5629,5299,4671,3944,4335,4866,5273,4227,4262,4339,4732,4999,5210,4760,4985,Upgrade
1,Market Cap Growth,3.40%,3.40%,-19.13%,-2.12%,6.79%,23.28%,29.84%,8.91%,-11.41%,-6.68%,1.73%,12.14%,11.42%,-15.45%,-18.19%,-8.85%,-5.07%,1.14%,-1.20%,-19.29%,5.65%,Upgrade
2,Enterprise Value,3590,3716,3453,4187,3989,3837,4606,4455,3828,2982,3545,4045,4453,3283,3393,3596,3989,4081,4444,4190,4415,Upgrade
3,Last Close Price,7.16,7.61,6.60,7.52,7.24,7.05,8.17,7.52,6.63,5.58,5.97,6.33,6.86,5.50,5.41,5.51,6.00,6.34,6.45,5.89,6.17,Upgrade
4,PE Ratio,16.59,-,12.77,13.02,12.23,14.00,16.20,15.36,13.91,12.79,14.55,17.69,18.93,18.37,19.32,19.66,19.36,14.61,14.68,12.05,13.31,Upgrade
5,Forward PE,-,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,12.37,11.14,11.06,Upgrade
6,PS Ratio,1.76,1.88,1.66,1.91,1.85,1.79,2.10,2.03,1.83,1.58,1.76,1.98,2.18,1.79,1.84,1.97,2.20,2.25,2.34,2.11,2.15,Upgrade
7,PB Ratio,1.47,1.55,1.39,1.54,1.52,1.55,-,1.71,1.55,1.35,1.51,1.68,1.80,1.41,1.44,1.45,1.64,1.74,1.74,1.64,1.79,Upgrade
8,P/TBV Ratio,1.69,1.69,1.52,1.67,1.66,1.70,-,1.88,1.72,1.50,1.69,1.87,2.00,1.56,1.59,1.61,1.82,1.94,1.94,1.83,2.01,Upgrade
