,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,550.86,715.16,665.2,684.9,624.73,690.22,637.34,716.94,587.08,630.04,578.26,640.45,553.8,625.42,540.67,596.67,501.7,526.04,492.78,627.89,Upgrade
1,Other Revenue,-27.09,27.09,-,54.72,-25.33,25.33,-,42.1,-24.37,24.37,-,54.81,-23.45,23.45,-,38.21,-11.34,11.34,-,68.6,Upgrade
2,Revenue,523.78,742.25,665.2,739.63,599.4,715.55,637.34,759.04,562.71,654.41,578.26,695.26,530.34,648.87,540.67,634.88,490.36,537.38,492.78,696.49,Upgrade
3,Revenue Growth (YoY),-12.62%,3.73%,4.37%,-2.56%,6.52%,9.34%,10.22%,9.17%,6.10%,0.85%,6.95%,9.51%,8.15%,20.75%,9.72%,-8.85%,-2.61%,-4.16%,-11.02%,11.33%,Upgrade
4,Cost of Revenue,404.3,552.02,435.21,571.95,396.55,516.07,412.42,562.57,371.98,459.46,372.87,542.05,329.96,430.34,338.61,454.69,309.68,360.47,298.7,487.62,Upgrade
5,Gross Profit,119.47,190.23,229.99,167.67,202.85,199.48,224.91,196.47,190.73,194.95,205.39,153.21,200.38,218.53,202.06,180.19,180.67,176.91,194.09,208.87,Upgrade
6,"Selling, General & Admin",130.62,111.29,118.01,173.07,134.95,116.98,114.11,168.41,127.7,109.47,104.76,109.64,143.44,143.12,101.22,138.09,130.18,102.32,104.25,161.14,Upgrade
7,Research & Development,1.37,0.8,1.09,4.44,1.08,1.05,0.82,6.16,0.47,0.49,0.32,0.74,0.36,0.34,0.22,0.63,0.23,0.46,0.01,1.18,Upgrade
8,Other Operating Expenses,-35.63,-10.89,4.09,8.67,1.85,-16.18,2.58,9.95,-1.13,-14.31,3,8.3,2.63,-13.09,2.8,24.98,1.85,-8.84,-4.67,-4.17,Upgrade
