,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,514.59,498.1,394.87,783.26,681.3,698.42,680.67,408.49,366.51,256.94,Upgrade
1,Trading Asset Securities,14.58,16.39,16.12,18,16.06,16.43,29.78,43.25,111.36,156.1,Upgrade
2,Cash & Short-Term Investments,529.18,514.49,410.99,801.26,697.36,714.86,710.46,451.74,477.86,413.04,Upgrade
3,Cash Growth,28.76%,-35.79%,-41.07%,12.09%,-1.84%,58.25%,48.67%,9.37%,23.47%,-2.76%,Upgrade
4,Accounts Receivable,94.61,109.15,116.31,128.82,156.74,141.55,171.49,128.14,103.59,97.41,Upgrade
5,Other Receivables,9.5,7.28,4.01,-,-,-,-,-,-,-,Upgrade
6,Receivables,638.34,639.34,667.14,271.09,292.94,271.76,335.38,287.72,288.98,400.06,Upgrade
7,Inventory,142.29,154.05,167.22,176.17,205.89,163.83,192.45,160.17,170.28,156.68,Upgrade
8,Prepaid Expenses,26.41,25,44.81,49.69,106.65,84.19,118.18,810.67,188.43,119.56,Upgrade
9,Other Current Assets,-,-,-,-,0.51,9.18,14.86,2.65,39.17,36.4,Upgrade
10,Total Current Assets,1336,1333,1290,1298,1303,1244,1371,1713,1165,1126,Upgrade
11,"Property, Plant & Equipment",54.82,62.39,73.26,91.94,87.17,93.29,109.32,81.37,118.71,107,Upgrade
12,Long-Term Investments,139,136.6,134.63,132.02,135.58,134.65,135.07,134.3,106.53,113.86,Upgrade
13,Goodwill,90.63,90.07,91.89,88.57,85.35,81.08,90.22,187.18,203.12,220.98,Upgrade
14,Other Intangible Assets,20.59,4.53,23.84,4.97,19.38,5.75,32.19,16.73,43.14,21.42,Upgrade
15,Long-Term Deferred Tax Assets,23.17,26.55,23.18,22.35,14.77,14.03,11.86,11.98,3.7,4.13,Upgrade
16,Long-Term Deferred Charges,-,17.28,-,17.28,-,11.61,-,18.96,-,22.64,Upgrade
17,Other Long-Term Assets,144.8,146.59,128.88,73.51,70.77,69.05,74.55,75.81,851.22,878.99,Upgrade
18,Total Assets,1809,1817,1766,1729,1716,1653,1825,2239,2491,2495,Upgrade
19,Accounts Payable,55.97,62.99,51.7,59.19,87.62,92.78,110.24,90.78,95.77,71.48,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,10.65,43,113.8,83,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,67.11,36.66,43.61,37.52,48.38,58.14,Upgrade
22,Current Portion of Leases,10.81,10.45,10.09,10.01,11.52,11.89,12.77,7.59,9.82,9.96,Upgrade
23,Current Income Taxes Payable,4.9,-,-,13.75,6.38,13.85,9.02,20.53,7.49,9.23,Upgrade
24,Current Unearned Revenue,-,0.82,-,2.43,-,2.92,-,5,-,10.51,Upgrade
25,Other Current Liabilities,110.15,122.81,98.65,111.45,78.08,75.7,96.14,83.75,99.23,89.62,Upgrade
26,Total Current Liabilities,181.83,197.07,160.44,196.83,250.72,233.8,282.42,288.16,374.47,331.93,Upgrade
27,Long-Term Debt,-,-,-,-,-,-,-,265.22,373.78,353.71,Upgrade
28,Long-Term Leases,27.31,32.58,37.62,39.74,30.59,34.26,40.56,13.24,8.67,0.91,Upgrade
29,Long-Term Unearned Revenue,-,-,-,-,1.5,-,0.24,0.38,2.82,2.25,Upgrade
30,Long-Term Deferred Tax Liabilities,20.44,24.58,20.44,10.15,9.18,8.72,10.52,10.99,68.29,74.28,Upgrade
31,Total Liabilities,229.58,254.23,218.49,246.71,291.99,276.77,333.74,577.99,828.03,763.07,Upgrade
32,Common Stock,185.67,185.67,185.67,185.67,185.67,185.67,185.67,185.68,185.68,185.68,Upgrade
33,Additional Paid-In Capital,2415,2415,2415,2415,2415,2415,2415,2415,2415,2415,Upgrade
34,Retained Earnings,-969.98,-981.59,-993.23,-1008,-1039,-1057,-954.34,-784.58,-960.8,-872.17,Upgrade
35,Treasury Stock,-,-,-,-,-,-,-,-0.02,-0.02,-0.02,Upgrade
36,Comprehensive Income & Other,-61.08,-66.24,-69.65,-118.97,-144.53,-173.75,-161.44,-160.3,17.94,-1.18,Upgrade
37,Total Common Equity,1570,1553,1538,1473,1417,1370,1485,1656,1658,1727,Upgrade
38,Minority Interest,9.89,9.68,9.41,8.71,7,6.2,5.77,5.36,5.18,4.22,Upgrade
39,Shareholders' Equity,1580,1563,1547,1482,1424,1376,1491,1661,1663,1732,Upgrade
40,Total Liabilities & Equity,1809,1817,1766,1729,1716,1653,1825,2239,2491,2495,Upgrade
41,Total Debt,38.12,43.03,47.71,49.75,109.22,82.8,107.58,366.56,554.43,505.7,Upgrade
42,Net Cash (Debt),491.06,471.46,363.28,751.52,588.14,632.05,602.88,85.18,-76.57,-92.67,Upgrade
43,Net Cash Growth,35.17%,-37.27%,-38.23%,18.90%,-2.44%,642.05%,-,-,-,-,Upgrade
44,Net Cash Per Share,0.23,0.23,0.17,-,0.28,-,0.29,-,-0.04,-0.04,Upgrade
45,Filing Date Shares Outstanding,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,Upgrade
46,Total Common Shares Outstanding,2094,2094,2094,2094,2094,2094,2094,2094,2094,2094,Upgrade
47,Working Capital,1154,1136,1130,1101,1053,1010,1089,1425,790.26,793.8,Upgrade
48,Book Value Per Share,0.75,0.74,0.73,0.70,0.68,0.65,0.71,0.79,0.79,0.82,Upgrade
49,Tangible Book Value,1459,1458,1422,1380,1313,1283,1363,1452,1412,1485,Upgrade
50,Tangible Book Value Per Share,0.70,0.70,0.68,0.66,0.63,0.61,0.65,0.69,0.67,0.71,Upgrade
51,Buildings,-,20.4,-,80.46,-,80.41,-,79.71,-,142.01,Upgrade
52,Machinery,-,140.99,-,154.24,-,145.35,-,155.25,-,162.08,Upgrade
53,Leasehold Improvements,-,57.35,-,58.93,-,53.36,-,51.75,-,75.38,Upgrade
