,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Operating Revenue,6651,5121,5719,4008,6652,4787,4442,1609,3127,874.78,2486,2486,3151,3522,2457,2825,3045,1745,2380,3573,Upgrade
1,Other Revenue,-114.79,114.79,-,207.55,-102.66,102.66,-,113.06,-49.99,49.99,-,151.85,-70.05,70.05,-,106.46,-44.53,44.53,-,172.77,Upgrade
2,Revenue,6536,5236,5719,4216,6549,4889,4442,1722,3077,924.77,2486,2638,3081,3592,2457,2932,3001,1790,2380,3746,Upgrade
3,Revenue Growth (YoY),-0.20%,7.10%,28.77%,144.78%,112.81%,428.70%,78.67%,-34.70%,-0.11%,-74.25%,1.17%,-10.03%,2.67%,100.71%,3.25%,-21.73%,-39.29%,-54.46%,-42.40%,15.13%,Upgrade
4,Cost of Revenue,5184,4521,4714,4384,4736,4152,3911,2840,3520,1795,3009,3041,2961,2994,2748,2894,2690,2112,2577,3746,Upgrade
5,Gross Profit,1352,714.83,1005,-168.31,1813,737.66,530.22,-1118,-442.73,-870.62,-522.57,-403.44,119.77,597.94,-290.84,37.78,310.33,-322.69,-197.13,-0.29,Upgrade
6,"Selling, General & Admin",334.71,298.63,327.32,357.49,343.5,267.38,250.6,310.46,237.57,154.63,221.99,286.76,238.74,238.7,208.82,258.71,229.09,168.59,224.57,319.44,Upgrade
7,Research & Development,14.77,14.38,13.28,39.61,11.82,15.6,10.93,20.2,14.01,16.04,17.26,25.84,17.26,17.08,18.26,18.31,11.12,6.11,13,20.45,Upgrade
8,Other Operating Expenses,-230.34,-135.87,-190.88,-200.53,-277.82,-229.81,-158.42,-125.26,-152.9,-119.52,-204.85,-188.08,-207.09,-177.53,-192.76,-168.25,-206.16,-163.39,-74.89,-146.55,Upgrade
9,Operating Expenses,122.42,177.97,149.52,196.28,81.32,52.17,103.56,206.17,99.4,52.04,32.07,129.56,51.92,79.36,37.21,111.72,35.89,11.89,164.22,195.77,Upgrade
10,Operating Income,1229,536.85,855.78,-364.59,1731,685.5,426.66,-1324,-542.13,-922.66,-554.65,-533.01,67.85,518.58,-328.04,-73.94,274.44,-334.57,-361.34,-196.06,Upgrade
