,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,524.78,845.12,1051,524.43,730.75,675.31,576.81,1110,1545,1453,2049,3284,2088,1833,2078,1627,1103,781.59,784.18,879.45,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,1134,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,524.78,845.12,1051,524.43,730.75,675.31,576.81,1110,1545,1453,2049,4419,2088,1833,2078,1627,1103,781.59,784.18,879.45,Upgrade
3,Cash Growth,-28.19%,25.15%,82.17%,-52.75%,-52.72%,-53.52%,-71.86%,-74.88%,-25.99%,-20.72%,-1.39%,171.61%,89.25%,134.46%,165.04%,84.99%,9.23%,-40.14%,-23.28%,2.10%,Upgrade
4,Accounts Receivable,1086,784.16,963.84,954.52,1169,928.16,905.15,664.18,697.65,710.22,1067,649.66,927.85,1063,1160,1221,996.72,727.72,679.59,1085,Upgrade
5,Other Receivables,1036,1354,630.1,330.75,412.22,406.74,387.91,395.05,373.85,435.96,350.42,1717,1128,1186,1150,1215,1390,1573,1524,2684,Upgrade
6,Receivables,2122,2139,1594,1285,1581,1335,1293,1059,1071,1146,1418,2367,2056,2249,2310,2436,2387,2301,2204,3769,Upgrade
7,Inventory,694.43,551.13,2897,2928,3387,3480,3786,3759,3401,3327,3402,3321,3650,3559,3572,3686,4151,4333,6086,6103,Upgrade
8,Prepaid Expenses,-,-,-,6.64,-,25.63,-,6.66,-,12.56,-,19.79,-,234.11,-,29.27,-,318.22,-,523.97,Upgrade
9,Other Current Assets,631.21,550.07,533.3,517.81,534.72,583.46,580.28,599.21,289.84,296.54,381.55,424.32,458.27,170.55,381.44,423.27,1249,807.19,1359,794.1,Upgrade
10,Total Current Assets,3972,4085,6075,5262,6234,6099,6236,6534,6308,6235,7251,10550,8252,8045,8342,8201,8890,8541,10433,12070,Upgrade
11,"Property, Plant & Equipment",2254,2356,2460,2651,3700,3649,3635,3691,3813,3817,3904,4006,4411,4529,4616,4368,4442,4536,4675,4649,Upgrade
12,Long-Term Investments,1776,1903,2305,2318,1445,1499,1521,1528,1405,1599,1289,929.2,1847,1780,1877,1893,1792,1896,2261,1402,Upgrade
