,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,20526,12502,10658,12488,15896,11526,12079,17995,18495,15096,15596,13996,13534,11601,8056,8459,8257,7532,5478,5357,7412,Upgrade
1,Market Cap Growth,8.47%,8.47%,-11.76%,-30.60%,-14.05%,-23.65%,-22.55%,28.57%,36.66%,30.13%,93.60%,65.47%,63.90%,54.01%,47.06%,57.89%,11.41%,34.53%,-24.44%,-68.56%,-41.03%,Upgrade
2,Enterprise Value,24821,16894,15784,18855,22263,18117,18562,24016,24516,21654,22211,22022,21559,20795,16232,17696,17494,17352,14559,14996,17051,Upgrade
3,Last Close Price,2.20,1.34,1.35,1.61,1.59,1.46,1.53,1.80,1.85,1.51,1.56,1.40,3.36,2.88,2.00,2.10,2.05,1.87,1.36,1.33,1.84,Upgrade
4,PE Ratio,-,-,-,-8.91,-,-,-,-,-,-,-,-7.14,-,-,-,-,-,-1.16,-0.80,-,-,Upgrade
5,PS Ratio,4.37,2.48,2.26,2.33,2.98,2.20,2.55,5.05,4.95,4.03,4.31,3.27,3.40,2.48,1.56,1.05,1.04,0.93,0.67,0.97,1.05,Upgrade
6,PB Ratio,9.73,5.56,4.57,3.51,5.13,2.66,2.51,3.39,3.38,2.32,2.38,2.31,3.40,2.17,1.43,1.45,1.35,1.00,0.78,0.79,1.07,Upgrade
7,P/TBV Ratio,-,-,32.47,14.46,19.83,-,39.14,38.56,7.12,9.36,4.16,9.22,11.46,-,3.53,14.64,2.90,4.58,1.59,3.23,2.20,Upgrade
8,P/FCF Ratio,76.24,-,-,128.09,-14.30,-,-,-,-18.42,-,-15.48,-,-,-,-,-,-,-,-,-,40.03,Upgrade
9,P/OCF Ratio,21.05,-,-,28.53,-24.17,-,-,-,-35.16,-,-30.04,-,-52.49,-,-,-,16.06,11.61,10.53,5.12,6.75,Upgrade
10,EV/Sales Ratio,4.93,3.36,3.35,3.52,4.17,3.47,3.92,6.74,6.56,5.79,6.13,5.15,5.42,4.45,3.15,2.19,2.20,2.15,1.79,2.70,2.42,Upgrade
11,EV/EBITDA Ratio,49.81,36.48,-,-358.74,-,-,-,-35.37,-,-,-,-,-,-,220.27,-,-,-60.58,-21.74,-,-,Upgrade
12,EV/EBIT Ratio,-,-213.14,-,-28.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.58,-10.89,-,-,Upgrade
13,EV/FCF Ratio,92.19,-,-,193.40,-20.03,-,-,-,-24.42,-,-22.05,-,-,-,-,-,-,-,-,-,92.10,Upgrade
14,Debt / Equity Ratio,2.08,2.08,2.23,1.69,2.08,1.47,1.33,1.16,1.30,1.00,1.08,1.29,2.48,1.72,1.80,1.60,0.61,1.25,1.45,1.40,1.47,Upgrade
15,Debt / EBITDA Ratio,9.39,1.70,-,2.51,-,-,-,53.95,-,-,-,-,-,-,87.01,-,-,6.71,2.86,-,-,Upgrade
16,Debt / FCF Ratio,17.39,-,-,61.63,-5.79,-,-,-,-7.09,-,-7.02,-,-,-,-,-,-,-,-,-,55.05,Upgrade
17,Asset Turnover,0.59,0.29,0.32,0.27,0.33,0.37,0.26,0.22,0.22,0.10,0.27,0.18,0.15,0.20,0.19,0.30,0.23,0.68,0.15,0.24,Upgrade,
18,Inventory Turnover,2.06,9.40,1.68,1.29,1.35,1.46,1.70,1.04,1.13,1.05,0.52,1.54,1.34,0.79,1.10,1.04,1.63,1.05,2.29,0.58,1.25,Upgrade
19,Quick Ratio,0.37,0.37,0.41,0.30,0.20,0.21,0.19,0.19,0.22,0.32,0.32,0.32,0.43,0.29,0.29,0.31,0.29,0.28,0.23,0.19,0.29,Upgrade
20,Current Ratio,0.56,0.56,0.56,0.69,0.59,0.57,0.59,0.65,0.67,0.76,0.76,0.66,0.66,0.57,0.58,0.59,0.59,0.72,0.65,0.67,0.75,Upgrade
21,Return on Equity (ROE),-35.17%,-151.55%,54.02%,-90.40%,-36.68%,-58.86%,-16.07%,-82.58%,-14.74%,-6.47%,36.90%,-176.92%,-19.53%,-15.83%,-12.16%,-65.90%,1.26%,25.04%,-23.05%,-255.94%,Upgrade,
22,Return on Assets (ROA),11.31%,-11.07%,7.71%,-7.35%,-3.60%,-5.50%,-1.91%,-10.59%,-3.05%,-2.99%,-3.16%,-12.12%,-3.97%,-1.68%,-2.08%,-4.92%,1.91%,7.56%,-1.93%,-14.06%,Upgrade,
23,Return on Capital (ROIC),18.83%,-17.60%,11.89%,-11.76%,-5.88%,-8.63%,-2.83%,-14.75%,-4.07%,-3.95%,-4.57%,-18.64%,-5.79%,-2.42%,-3.71%,-8.29%,2.55%,10.76%,-2.93%,-20.66%,Upgrade,
24,Return on Capital Employed (ROCE),-,-1.67%,-,-10.81%,-,-,-,-,-,-,-,-,-,-,-,-,-,-9.17%,-13.80%,-,-,Upgrade
25,Earnings Yield,-8.08%,-13.27%,-16.92%,-11.22%,-12.94%,-20.41%,-18.57%,-9.11%,-5.24%,-11.85%,-11.71%,-14.01%,-19.32%,-15.33%,-18.71%,-10.30%,-13.17%,-86.05%,-125.52%,-141.96%,-96.79%,Upgrade
26,FCF Yield,1.31%,2.15%,3.78%,0.78%,-6.99%,-11.35%,-9.94%,-3.81%,-5.43%,-7.34%,-6.46%,-8.67%,-5.09%,-5.38%,-7.72%,-8.20%,-3.92%,0.99%,-2.62%,9.16%,2.50%,Upgrade
27,Payout Ratio,0.00%,-,-,2.77%,-,-,-,-,-,-,-,6.90%,-,-,-,-,-,317.40%,7.88%,-,-,Upgrade
28,Buyback Yield / Dilution,-3.22%,-0.13%,-0.37%,0.45%,-14.19%,0.05%,4.98%,-5.65%,14.28%,-0.05%,4.61%,-5.40%,-151.91%,-151.75%,-167.29%,-126.79%,-0.48%,1.49%,9.49%,-13.15%,3.68%,Upgrade
29,Total Shareholder Return,-3.22%,-0.13%,-0.37%,0.45%,-14.19%,0.05%,4.98%,-5.65%,14.28%,-0.05%,4.61%,-5.40%,-151.91%,-151.75%,-167.29%,-126.79%,-0.48%,1.49%,9.49%,-13.15%,3.68%,Upgrade
