,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,107020,117100,116744,120536,129748,130459,149535,130388,136001,129645,179150,224019,146262,154620,107527,84864,62443,38896,34958,34235,39619,Upgrade
1,Market Cap Growth,-10.24%,-10.24%,-21.93%,-7.56%,-4.60%,0.63%,-16.53%,-41.80%,-7.02%,-16.15%,66.61%,163.97%,134.23%,297.52%,207.59%,147.89%,57.61%,10.00%,-13.17%,-21.98%,-7.50%,Upgrade
2,Enterprise Value,241131,267649,237690,264171,242934,259513,278839,258277,251681,252451,304160,348234,262258,270101,219702,196861,162535,135119,126220,127371,131392,Upgrade
3,PE Ratio,8.23,18.99,21.00,17.72,18.94,21.42,24.21,22.91,-,17.76,24.42,27.86,16.60,18.99,13.45,12.63,11.12,7.23,7.16,7.05,8.19,Upgrade
4,PS Ratio,1.27,2.95,2.96,2.95,3.13,3.22,3.64,2.90,3.02,2.77,3.63,4.49,2.99,3.53,2.64,2.28,1.83,1.24,1.15,1.13,1.29,Upgrade
5,PB Ratio,0.64,1.25,1.28,1.30,1.44,1.46,1.64,1.43,1.51,-,1.92,2.32,1.53,-,1.27,-,0.79,-,0.50,0.52,0.58,Upgrade
6,P/FCF Ratio,-,-25.04,-,-,-15.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,6.00,5.98,8.45,8.24,8.44,-,6.42,6.56,8.90,40.10,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,EV/Sales Ratio,6.07,6.73,6.03,6.47,5.85,6.40,6.78,5.75,5.59,5.39,6.16,6.99,5.36,6.16,5.40,5.28,4.77,4.29,4.15,4.21,4.26,Upgrade
