,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7467,9007,9877,37638,8290,9994,9867,39862,-21662,11240,10422,12259,8228,9436,9948,8681,5768,7034,7184,7586,Upgrade
1,Other Revenue,-,-,-,-28104,-,-,-,-30216,30216,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,7467,9007,9877,9534,8290,9994,9867,9646,8554,11240,10422,12259,8228,9436,9948,8681,5768,7034,7184,7586,Upgrade
3,Revenue Growth (YoY),-9.93%,-9.88%,0.10%,-1.16%,-3.08%,-11.09%,-5.33%,-21.32%,3.96%,19.11%,4.76%,41.21%,42.64%,34.15%,38.49%,14.45%,-2.53%,1.27%,1.30%,5.15%,Upgrade
4,Operations & Maintenance,-368.03,368.03,-,1192,-312.55,312.55,-,1011,-354.24,354.24,-,1044,-405.98,405.98,-,924.22,-356.8,356.8,-,820.36,Upgrade
5,"Selling, General & Admin",-63.12,283.12,99.39,519.81,-21.29,228.77,102.74,429.27,-535,871.33,-,793.51,-722.63,722.63,-,606.91,-198.32,198.32,-,564.21,Upgrade
6,Depreciation & Amortization,-5588,5588,-,10784,-5291,5291,-,10260,-4967,4967,-,9015,-4394,4394,-,7735,-3862,3862,-,7633,Upgrade
7,Provision for Bad Debts,7.23,-24.33,-2.23,62.37,6.91,6.31,-0.01,18.11,-25.88,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,11232,-338.62,5792,-6069,11626,-433.32,5729,-5150,11764,1221,6055,-2304,12009,-188.58,4892,-3210,8557,-324.48,3786,-3820,Upgrade
9,Total Operating Expenses,5325,5854,5912,6411,6086,5384,5853,6512,5937,7414,6055,8548,6487,5334,4892,6056,4140,4093,3786,5198,Upgrade
10,Operating Income,2142,3153,3965,3123,2204,4610,4013,3134,2617,3826,4367,3711,1740,4103,5057,2626,1628,2942,3397,2388,Upgrade
11,Interest Expense,-842.78,-801.03,-841.73,-813.32,-947.18,-799.66,-855.05,-708.82,-961.03,-878.64,-954.18,-833.81,-870.93,-652.48,-1078,-538.42,-915.19,-746.18,-774.35,-604.86,Upgrade
12,Interest Income,683.8,-17.86,80.89,55.82,25.2,114.73,53.1,111.03,6.47,77.62,-,166.71,-37.6,37.6,-,200.6,-24.47,24.47,-,136.26,Upgrade
13,Net Interest Expense,-158.98,-818.9,-760.84,-757.49,-921.97,-684.93,-801.95,-597.78,-954.57,-801.02,-954.18,-667.1,-908.53,-614.88,-1078,-337.82,-939.66,-721.71,-774.35,-468.6,Upgrade
14,Income (Loss) on Equity Investments,-155.79,155.79,-,27.5,53.3,-53.3,-,-419.37,110.82,-16.49,-94.33,-395.35,-105.67,-91.69,15.84,-49.36,9.41,-26.23,15.09,-13.16,Upgrade
