,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3654,3027,3683,4529,9362,17669,-,18338,-,14826,-,3913,-,3329,-,5226,-,4005,-,2908,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,22.7,-,110.6,-,-,-,75.89,Upgrade
2,Trading Asset Securities,192.26,484.23,501.68,459.07,612.52,491.79,-,448.54,-,760.55,-,742.49,-,343.03,-,192.78,-,545.39,-,173.63,Upgrade
3,Accounts Receivable,197.05,40981,451.05,35730,34899,34052,-,27658,-,29928,-,30250,-,25193,-,21603,-,21504,-,16365,Upgrade
4,Other Receivables,41935,290.24,39703,302.07,911.66,322.74,-,348.8,-,454.02,-,587.65,-,433.56,-,437.59,-,313.01,-,346.75,Upgrade
5,Inventory,605.73,953.05,840.77,727.2,806.31,800.99,-,749.96,-,940.41,-,765.1,-,881.86,-,806.03,-,893.19,-,819.22,Upgrade
6,Loans Receivable Current,-,23.13,-,77.53,-,78.31,-,82.28,-,411.86,-,422.11,-,1253,-,1236,-,1025,-,928.35,Upgrade
7,Other Current Assets,2430,3333,2781,3184,3548,3512,-,5279,-,2929,-,3043,-,1970,-,1572,-,1364,-,1412,Upgrade
8,Total Current Assets,49015,49092,47961,45008,50139,56927,-,52905,-,50249,-,39724,-,33425,-,31184,-,29649,-,23029,Upgrade
9,"Property, Plant & Equipment",172889,175786,169861,167766,160160,159609,-,155776,-,151443,-,149663,-,130313,-,127779,-,120456,-,117762,Upgrade
10,Goodwill,182.82,195.62,195.62,195.62,195.62,195.62,-,195.62,-,195.62,-,195.62,-,61.49,-,61.49,-,61.49,-,61.49,Upgrade
11,Other Intangible Assets,6438,4924,6824,5139,7293,6017,-,6288,-,6665,-,6906,-,7217,-,7422,-,7515,-,7670,Upgrade
12,Long-Term Investments,6024,6502,6343,6228,6253,6103,-,4008,-,4473,-,4865,-,4725,-,4810,-,5119,-,5413,Upgrade
13,Long-Term Loans Receivable,-,45.09,-,42.43,-,44.27,-,48.6,-,49.88,-,49.41,-,136.39,-,117.75,-,65.65,-,73.99,Upgrade
14,Long-Term Deferred Tax Assets,805.62,829.13,903.53,853.61,457.2,539.42,-,540.48,-,286.04,-,295.99,-,179.35,-,210.4,-,170.72,-,157.2,Upgrade
15,Long-Term Deferred Charges,167.37,-,147.64,-,66.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Long-Term Assets,4833,5254,4846,4682,3709,3907,-,3850,-,3511,-,3997,-,4178,-,3702,-,2539,-,2637,Upgrade
17,Total Assets,240354,242628,237081,229915,228274,233340,-,223611,-,216873,-,205695,-,180235,-,175286,-,165576,-,156803,Upgrade
18,Accounts Payable,15201,6396,16119,7249,12721,2461,-,2937,-,3518,-,4130,-,3202,-,3615,-,4530,-,3411,Upgrade
19,Accrued Expenses,714.87,2786,681.43,2232,1268,6038,-,5792,-,6952,-,3546,-,1623,-,1827,-,1985,-,3180,Upgrade
20,Short-Term Debt,29131,40286,26747,33682,21789,50300,-,33405,-,24170,-,26224,-,24543,-,26241,-,28316,-,21616,Upgrade
21,Current Portion of Long-Term Debt,-,15838,-,15841,-,1.87,-,19897,-,17568,-,16304,-,11242,-,11868,-,12389,-,7473,Upgrade
22,Current Unearned Revenue,59.29,236.6,229.71,143.13,243.76,204.28,-,180.25,-,422.06,-,162.15,-,477.25,-,356.69,-,202.11,-,216.11,Upgrade
23,Current Portion of Leases,-,122.63,-,176.22,-,260.31,-,266.88,-,45.13,-,37.33,-,30.43,-,25.42,-,27.93,-,92.13,Upgrade
24,Current Income Taxes Payable,664.69,449,883.31,457.63,577.08,561.61,-,412.53,-,382.15,-,321.79,-,397.61,-,327.71,-,315.39,-,229.51,Upgrade
25,Other Current Liabilities,25296,13897,27607,11474,25975,11563,-,11389,-,13759,-,11514,-,11025,-,8646,-,8711,-,7321,Upgrade
26,Total Current Liabilities,71066,80011,72267,71255,62573,71389,-,74280,-,66816,-,62239,-,52540,-,52907,-,56476,-,43538,Upgrade
27,Long-Term Debt,83012,74137,76551,72780,80948,73983,-,66445,-,66225,-,61166,-,53748,-,52598,-,42843,-,48881,Upgrade
28,Long-Term Leases,860.3,1301,698.11,1467,562.83,1279,-,711.38,-,1264,-,1287,-,692.12,-,575.46,-,441.53,-,743.83,Upgrade
29,Long-Term Unearned Revenue,147.56,796.35,204.56,845.36,216.6,910.7,-,965.5,-,1055,-,1103,-,1163,-,1207,-,1270,-,1325,Upgrade
30,Long-Term Deferred Tax Liabilities,251.83,258.62,296.06,259.52,267.31,273.25,-,260.7,-,241.45,-,200.14,-,168.12,-,173.12,-,208.74,-,263.18,Upgrade
31,Other Long-Term Liabilities,730.59,1529,1779,1283,637.78,1337,-,1154,-,1437,-,1676,-,1422,-,1376,-,1218,-,1397,Upgrade
32,Total Liabilities,156068,158033,151796,147889,145206,149172,-,143816,-,137038,-,127671,-,109733,-,108837,-,102456,-,96148,Upgrade
33,Common Stock,8360,8360,8360,8382,8382,8382,-,8382,-,8382,-,8036,-,8036,-,8036,-,8036,-,8036,Upgrade
34,Additional Paid-In Capital,14168,-,14293,-,14414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Retained Earnings,50143,47621,48956,45626,46417,44392,-,40499,-,39835,-,36748,-,32734,-,29259,-,27742,-,25397,Upgrade
