,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2017,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '17 Dec 31, 2017",+6 Quarters
0,Market Capitalization,10439,10674,9261,9732,9713,10968,9516,11003,9524,9735,12165,14309,17026,15290,23501,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-2.68%,-2.68%,-2.68%,-11.55%,1.98%,12.67%,-21.77%,-23.10%,-44.06%,-36.33%,-48.23%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Last Close Price,5.32,5.44,4.72,4.79,4.78,5.39,4.68,5.31,4.60,4.70,5.87,6.91,8.22,7.38,11.34,-,-,-,-,-,-,Upgrade
3,PE Ratio,5.48,5.59,5.04,5.47,5.62,6.42,5.83,6.98,6.23,6.67,8.83,10.85,13.39,12.66,20.20,-,-,-,-,-,-,Upgrade
4,PS Ratio,3.63,3.70,3.27,3.39,3.45,3.81,3.35,3.98,3.60,3.59,4.75,5.81,7.01,6.52,10.22,-,-,-,-,-,-,Upgrade
5,PB Ratio,0.58,0.59,0.52,0.56,0.58,0.67,0.60,0.71,0.63,0.66,0.85,1.01,1.23,1.14,1.81,-,-,-,-,-,-,Upgrade
6,P/FCF Ratio,1.96,-,1.21,-,0.37,-,0.47,0.75,3.10,1.28,1.32,2.38,-42.73,2.70,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,1.98,-,1.20,-,0.37,-,0.47,0.75,3.01,1.24,1.29,2.28,-91.01,2.62,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,1.75,1.75,1.61,1.93,1.83,1.74,1.78,1.84,1.16,1.33,1.55,1.29,1.45,1.60,1.59,2.06,2.24,-,-,1.59,1.99,Upgrade
9,Debt / FCF Ratio,5.95,-,3.73,-,1.17,-,1.40,1.95,5.73,2.58,2.40,3.02,-50.23,3.78,-,-,2.06,-,-,-,-6.44,Upgrade
10,Return on Equity (ROE),13.56%,10.35%,9.37%,11.46%,13.28%,9.92%,9.12%,12.26%,12.59%,9.34%,8.65%,11.74%,11.13%,8.91%,8.94%,-,-,-,-,10.31%,Upgrade,
11,Return on Assets (ROA),1.15%,0.87%,0.80%,0.98%,1.12%,0.84%,0.82%,1.16%,1.18%,0.90%,0.86%,1.16%,1.07%,0.81%,0.78%,-,-,-,-,0.82%,Upgrade,
12,Earnings Yield,18.30%,17.90%,19.86%,18.27%,17.78%,15.59%,17.16%,14.32%,16.04%,15.00%,11.32%,9.21%,7.47%,7.90%,4.95%,-,-,-,-,-,-,Upgrade
13,FCF Yield,50.98%,49.85%,82.35%,92.30%,270.49%,160.55%,212.13%,133.54%,32.31%,78.41%,75.73%,42.05%,-2.34%,37.05%,25.84%,-,-,-,-,-,-,Upgrade
14,Dividend Yield,3.41%,-,-,-,3.77%,-,-,-,2.51%,-,-,-,1.69%,-,-,-,-,-,-,-,-,Upgrade
15,Payout Ratio,19.17%,16.43%,87.44%,5.01%,-,15.74%,58.94%,0.23%,8.88%,-,102.07%,8.38%,27.73%,13.39%,0.21%,18.46%,36.50%,-,47.28%,74.77%,23.08%,Upgrade
16,Buyback Yield / Dilution,-0.00%,-1.32%,3.11%,-3.22%,1.32%,-1.34%,-0.73%,0.75%,-0.73%,0.73%,-15.47%,-6.98%,-9.49%,-12.78%,2.73%,-2.73%,-2.85%,0.14%,1.32%,1.32%,1.34%,Upgrade
17,Total Shareholder Return,3.41%,-1.32%,3.11%,-3.22%,5.09%,-1.34%,-0.73%,0.75%,1.78%,0.73%,-15.47%,-6.98%,-7.80%,-12.78%,2.73%,-2.73%,-2.85%,0.14%,1.32%,1.32%,1.34%,Upgrade
