,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2017,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '17 Dec 31, 2017",+6 Quarters
0,Interest Income on Loans,1769,1816,1785,1745,1769,1798,1592,1642,1624,1561,1483,1497,1488,1446,1434,1440,1389,1328,1313,1208,Upgrade
1,Interest Paid on Deposits,1004,1059,1025,1004,1011,963.85,872.4,813.84,791.98,776.22,739.54,712.89,729.01,726.19,701.46,663.81,602.24,627.13,594.5,660.43,Upgrade
2,Net Interest Income,765.12,756.11,760.07,741.63,758.04,834.19,719.99,828.11,831.73,784.77,743.87,784.36,759.08,719.6,732.61,775.87,787.01,700.39,718.71,547.61,Upgrade
3,Net Interest Income Growth (YoY),0.93%,-9.36%,5.57%,-10.44%,-8.86%,6.30%,-3.21%,5.58%,9.57%,9.06%,1.54%,1.09%,-3.55%,2.74%,1.93%,41.68%,43.72%,43.50%,47.26%,-75.08%,Upgrade
4,Gain (Loss) on Sale of Assets,-,-,0.01,-,0.7,0.04,0.04,-,-,-,-,0.1,-,-,-,-0.01,0.22,0.01,-,2.76,Upgrade
5,Gain (Loss) on Sale of Investments,421.26,358.15,-,-172.29,208.73,56.64,-,-310.24,306.68,27.97,-,-148.1,241.43,5.85,-,-138.23,89.17,41.75,38.64,-22.49,Upgrade
6,Gain (Loss) on Sale of Equity Investments,-,-,-,53.96,-,-,-,6.75,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Other Non-Interest Income,-83.33,50.37,294.36,136.48,-6.05,130.38,194.46,235.65,-182.22,90.4,102.11,203.02,-97.53,65.48,18.49,104.28,-113.65,-18.47,22.97,52.85,Upgrade
8,Total Non-Interest Income,337.94,408.52,294.37,18.15,203.39,187.05,194.5,-67.85,124.46,118.37,102.11,55.02,143.9,71.33,18.49,-33.96,-24.26,23.29,61.61,33.13,Upgrade
