,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2017,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '17 Dec 31, 2017",+6 Quarters
0,Cash & Equivalents,8351,6531,7505,8361,8855,9821,15388,2567,7729,578.33,9195,8109,9392,7941,9373,10725,-,-,-,6380,Upgrade
1,Investment Securities,65972,61986,69380,58396,63215,54428,50847,40414,45641,45335,38412,30971,37898,32602,31363,31541,-,-,-,42819,Upgrade
2,Trading Asset Securities,8924,8877,7271,6381,5906,5504,5865,6288,6010,5947,6047,5121,4609,5495,4427,3774,-,-,-,370.66,Upgrade
3,Total Investments,74896,70863,76651,64777,69120,59932,56712,46702,51651,51282,44459,36093,42508,38096,35791,35315,-,-,-,43189,Upgrade
4,Gross Loans,124017,126030,119523,116678,111602,112594,106715,103441,96250,93345,87019,86034,83474,82921,80148,76729,-,-,-,46719,Upgrade
5,Allowance for Loan Losses,-,-3809,-,-3335,-,-3265,-,-3073,-,-2901,-,-2684,-,-2630,-2543,-2358,-,-,-,-1652,Upgrade
6,Net Loans,124017,122221,119523,113343,111602,109329,106715,100367,96250,90444,87019,83351,83474,80291,77604,74371,-,-,-,45067,Upgrade
7,"Property, Plant & Equipment",1370,1398,1474,1421,1442,1458,1482,1497,1548,1557,1564,1571,1383,1394,1380,1292,-,-,-,877.66,Upgrade
8,Other Intangible Assets,118.1,119.24,120.38,121.52,122.66,123.8,124.95,126.09,127.23,128.37,129.51,130.65,131.79,132.93,134.07,135.22,-,-,-,148.94,Upgrade
9,Accrued Interest Receivable,-,228.95,-,260.98,-,252.62,-,260.94,-,191.47,-,194.99,-,147.36,748.52,172.42,-,-,-,813.66,Upgrade
10,Other Receivables,-,70.29,-,24.56,-,76.21,-,62.25,-,174.15,-,21.99,-,37,7.27,14,-,-,-,162.75,Upgrade
11,Restricted Cash,-,8055,-,7721,-,7931,-,7208,-,6702,-,6650,-,7370,7044,6778,-,-,-,9727,Upgrade
12,Other Current Assets,-,63.71,-,98.27,-,195.47,-,77.3,-,137.9,-,55.1,-,89.46,144.54,46.24,-,-,-,102.67,Upgrade
13,Long-Term Deferred Tax Assets,810.82,782.51,710.97,691.76,713.76,690.41,676.09,685.29,678.6,680.83,688.04,636.19,598.28,590.35,587.54,595.24,-,-,-,383.53,Upgrade
14,Other Long-Term Assets,1738,-,493.92,-,448.37,-,406.45,-,359.92,-,333.34,-,225.14,-,-,-,-,-,-,-,Upgrade
15,Total Assets,211300,210395,206480,196888,192304,189909,181504,159623,158345,151939,143388,136868,137712,136153,132883,129516,-,-,-,106915,Upgrade
16,Accrued Expenses,144.84,115.28,148.06,290.4,89.41,56.68,112.98,254.59,75.88,145.21,122.44,258.75,54.84,123.45,169.77,236.46,-,-,-,184.07,Upgrade
17,Interest Bearing Deposits,157785,110291,154585,99198,146790,93888,136664,77892,123408,71379,110574,62983,102556,62987,62980,57467,-,-,-,53650,Upgrade
18,Non-Interest Bearing Deposits,-,49102,-,46079,-,49014,-,45969,-,41687,-,37511,-,37451,32556,33430,-,-,-,26019,Upgrade
19,Total Deposits,157785,159393,154585,145277,146790,142902,136664,123861,123408,113065,110574,100494,102556,100438,95536,90897,-,-,-,79669,Upgrade
20,Short-Term Borrowings,24423,21950,24741,25191,18655,21153,19594,11572,10385,13380,12448,13818,9855,7798,10827,16061,-,-,-,6904,Upgrade
21,Current Portion of Long-Term Debt,-,3329,-,2573,-,3987,-,-,-,7974,-,-,-,10835,10881,-,-,-,-,6623,Upgrade
22,Current Portion of Leases,-,22.68,-,12.02,-,9.41,-,-,-,29.26,-,-,-,2.89,0.75,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,51.27,2.15,50.19,3.77,56.54,4.45,44.22,5.08,125.53,45.44,81.38,45.91,121.64,43.3,65.89,79.14,-,-,-,53.6,Upgrade
24,Accrued Interest Payable,-,2922,-,3029,-,2415,-,2380,-,2016,-,2033,-,1699,1699,1816,-,-,-,1171,Upgrade
25,Other Current Liabilities,1387,1859,11.45,558.93,17.1,417.37,23.98,328.31,32.1,254.51,29.68,205.96,14.73,141.22,117.94,82.34,-,-,-,262.81,Upgrade
26,Long-Term Debt,7170,3066,8759,3025,9615,3000,8982,5976,9211,700,5666,6131,11510,1999,1999,9091,-,-,-,3495,Upgrade
27,Long-Term Leases,73.4,51.54,77.01,58.37,67.82,59.58,74.88,70.6,70.66,37.72,66.63,65.78,65.61,67.84,62.07,-,-,-,-,-,Upgrade
28,Pension & Post-Retirement Benefits,-,38.2,-,-,-,72.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.43,Upgrade
30,Other Long-Term Liabilities,2130,-,722.07,-,696.36,-,445.79,-,241.85,-,262.43,-,118.78,-,-,-,-,-,-,-,Upgrade
31,Total Liabilities,193165,192748,189094,180018,175987,174077,165942,144447,143549,137647,129250,123051,124296,123147,121357,118263,-,-,-,98362,Upgrade
32,Common Stock,1962,1962,1962,1962,1962,1962,1509,1509,1509,1509,1509,1509,1509,1509,1358,1358,-,-,-,1358,Upgrade
33,Additional Paid-In Capital,1349,1349,1349,1349,1336,1336,1336,1336,1336,1336,1336,1336,1336,1336,304.83,304.83,-,-,-,304.83,Upgrade
34,Retained Earnings,14157,13558,13466,13068,12599,12071,12367,12020,11569,11118,10965,10666,10282,9914,9646,9395,-,-,-,6828,Upgrade
35,Comprehensive Income & Other,412.34,529.62,363.49,248.95,151.18,199.76,86.85,50.83,130.23,83.75,81.95,62.18,61.28,19.29,-12.63,-30.63,-,-,-,-136.72,Upgrade
36,Total Common Equity,17880,17398,17141,16628,16048,15569,15299,14916,14544,14046,13892,13573,13189,12779,11297,11028,-,-,10232,8354,Upgrade
37,Minority Interest,255.43,248.1,245.39,241.72,268.18,262.58,263.54,259.67,251.54,244.9,246.51,242.8,226.91,227.59,228.91,225.7,-,-,-,198.3,Upgrade
38,Shareholders' Equity,18136,17646,17386,16870,16317,15832,15562,15176,14796,14291,14138,13816,13416,13006,11526,11253,-,-,10450,8552,Upgrade
39,Total Liabilities & Equity,211300,210395,206480,196888,192304,189909,181504,159623,158345,151939,143388,136868,137712,136153,132883,129516,-,-,-,106915,Upgrade
40,Total Debt,31667,28418,33577,30859,28338,28209,28650,17619,19666,22121,18180,20014,21430,20703,23769,25151,-,-,16659,17022,Upgrade
41,Net Cash (Debt),-8489,-12802,-11311,-11924,-6240,-8400,-264.94,-4572,1252,-9794,3341,-5070,134.75,-5222,-9851,-7951,-,-,-6861,-7911,Upgrade
42,Net Cash Growth,-,-,-,-,-,-,-,-,828.88%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
43,Net Cash Per Share,-4.24,-6.61,-5.69,-6.11,-3.16,-4.20,-0.14,-2.31,0.64,-4.94,1.72,-2.58,0.07,-3.04,-5.43,-4.44,-,-,-3.89,-4.54,Upgrade
44,Filing Date Shares Outstanding,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1766,1766,1740,1766,1766,1766,Upgrade
45,Total Common Shares Outstanding,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1766,1766,1740,1766,1766,1766,Upgrade
46,Book Value Per Share,9.11,8.87,8.74,8.47,8.18,7.93,7.80,7.60,7.41,7.16,7.08,6.92,6.72,6.51,6.40,6.24,-,-,5.79,4.73,Upgrade
47,Tangible Book Value,17762,17279,17020,16507,15926,15445,15174,14790,14417,13918,13762,13443,13057,12646,11163,10892,-,-,10092,8205,Upgrade
48,Tangible Book Value Per Share,9.05,8.81,8.67,8.41,8.12,7.87,7.73,7.54,7.35,7.09,7.01,6.85,6.65,6.44,6.32,6.17,-,-,5.72,4.65,Upgrade
