,Fiscal Quarter,H1 2025,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,54.4,33.66,22.95,40.82,88.51,179.57,85.59,95.17,31.22,105.45,Upgrade
1,Revenue Growth (YoY),137.01%,-17.54%,-74.06%,-77.27%,3.40%,88.69%,174.18%,-9.75%,84.41%,216.50%,Upgrade
2,Cost of Revenue,50.99,28.75,18.08,34.61,83.7,163.12,80.19,85.58,26.73,87.26,Upgrade
3,Gross Profit,3.41,4.91,4.87,6.21,4.81,16.45,5.4,9.59,4.49,18.18,Upgrade
4,"Selling, General & Admin",8.59,4.64,39.91,13.59,19.86,37.38,29.71,39.97,18.23,39.53,Upgrade
5,Other Operating Expenses,-,-0.01,7.18,0.54,-0.54,-0.9,-0.05,-0.53,-2.42,0.34,Upgrade
6,Operating Expenses,8.59,4.63,47.08,15.74,19.31,34.68,29.66,39.44,15.82,39.87,Upgrade
7,Operating Income,-5.18,0.27,-42.21,-9.53,-14.5,-18.23,-24.26,-29.85,-11.33,-21.68,Upgrade
8,Interest Expense,-,-0,-0.92,-9.48,-7.24,-10.22,-9.74,-9.73,-8.68,-8.63,Upgrade
9,Interest & Investment Income,-,-,0.01,0.01,0.01,0.04,0.02,0.02,0.04,0.02,Upgrade
10,Earnings From Equity Investments,-,-,-,-75.03,-,-,-,-,-,-1.11,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,5.77,-,-,-,-,-,-0.12,Upgrade
12,EBT Excluding Unusual Items,-5.18,0.27,-43.12,-88.28,-21.74,-28.42,-33.98,-39.56,-19.97,-31.52,Upgrade
13,Impairment of Goodwill,-,-,-,-,-3.16,-4.09,-,-,-,-66.06,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-3.06,-,0.45,0.42,-6.03,0.32,-0.62,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,9.64,-,-,-,-,-,-,Upgrade
16,Asset Writedown,-,-,-,-2.8,-3.99,0.03,-167.62,-27.93,-,-7.94,Upgrade
17,Other Unusual Items,-,-,-,-55.24,-,-,-,-,-,0.03,Upgrade
18,Pretax Income,-5.18,0.27,-43.12,-139.73,-28.89,-32.04,-201.18,-73.52,-19.65,-106.11,Upgrade
19,Income Tax Expense,0.03,-0.03,0.06,0.07,-0.78,-1.15,-43.2,-16.94,-1.69,-4.47,Upgrade
20,Earnings From Continuing Operations,-5.21,0.3,-43.19,-139.81,-28.11,-30.88,-157.98,-56.58,-17.96,-101.64,Upgrade
21,Minority Interest in Earnings,0.91,0.15,14.59,-2.96,1.07,-,1.4,0.56,0.2,3.1,Upgrade
22,Net Income,-4.29,0.44,-28.6,-142.77,-27.04,-30.88,-156.59,-56.02,-17.76,-98.54,Upgrade
23,Net Income to Common,-4.29,0.44,-28.6,-142.77,-27.04,-30.88,-156.59,-56.02,-17.76,-98.54,Upgrade
24,Shares Outstanding (Basic),1071,1062,1062,1093,943,939,909,902,758,759,Upgrade
25,Shares Outstanding (Diluted),1071,1062,1062,1093,943,939,909,902,758,759,Upgrade
26,Shares Change (YoY),0.87%,-2.88%,12.52%,16.43%,3.78%,4.06%,20.00%,18.82%,23.54%,32.46%,Upgrade
27,EPS (Basic),-0.00,0.00,-0.03,-0.13,-0.03,-0.03,-0.17,-0.06,-0.02,-0.13,Upgrade
28,EPS (Diluted),-0.00,0.00,-0.03,-0.13,-0.03,-0.03,-0.17,-0.06,-0.02,-0.13,Upgrade
29,Free Cash Flow,-,-0.8,-35.05,-3.47,-9.22,2.06,-9.07,-3.87,-3.54,-0.94,Upgrade
30,Free Cash Flow Per Share,-,-0.00,-0.03,-0.00,-0.01,0.00,-0.01,-0.00,-0.00,-0.00,Upgrade
31,Operating Margin,-9.51%,0.81%,-183.89%,-23.35%,-16.39%,-10.15%,-28.34%,-31.36%,-36.29%,-20.56%,Upgrade
32,Profit Margin,-7.89%,1.32%,-124.58%,-349.78%,-30.56%,-17.20%,-182.95%,-58.87%,-56.90%,-93.45%,Upgrade
33,Free Cash Flow Margin,-,-2.38%,-152.70%,-8.50%,-10.42%,1.15%,-10.59%,-4.06%,-11.35%,-0.89%,Upgrade
34,EBITDA,-3.11,2.7,-40.2,-7.72,-11.88,-15.68,-19.38,-24.06,-6.38,-15.82,Upgrade
35,D&A For EBITDA,2.06,2.43,2.01,1.81,2.62,2.56,4.88,5.79,4.95,5.87,Upgrade
36,EBIT,-5.18,0.27,-42.21,-9.53,-14.5,-18.23,-24.26,-29.85,-11.33,-21.68,Upgrade
