,Fiscal Quarter,H1 2025,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3.74,9.87,10.98,46.03,3.05,8.85,7.77,12.89,8.4,9.75,Upgrade
1,Short-Term Investments,-,-,-,9.64,7.09,6.71,7.13,6.73,6.58,6.06,Upgrade
2,Trading Asset Securities,-,4.38,4.38,4.38,7.91,7.43,6.98,6.56,6.49,6.17,Upgrade
3,Cash & Short-Term Investments,3.74,14.24,15.35,60.04,18.05,22.99,21.88,26.18,21.46,21.98,Upgrade
4,Cash Growth,-75.66%,-76.28%,-14.96%,161.18%,-17.49%,-12.20%,1.96%,19.13%,-4.18%,-50.89%,Upgrade
5,Accounts Receivable,18.14,44.01,12.95,14.78,3.85,9.42,7.33,8.98,12.06,13.31,Upgrade
6,Other Receivables,-,-,-,-,1.27,-,1.2,1.27,1.19,1.11,Upgrade
7,Receivables,18.14,44.01,12.95,14.78,5.12,9.42,8.53,10.25,13.25,14.42,Upgrade
8,Inventory,0.36,-,-,0.37,1.01,0.92,0.89,0.89,0.75,0.77,Upgrade
9,Restricted Cash,0.04,0.58,0.58,0.58,0.84,0.94,1.11,1.36,1.35,1.1,Upgrade
10,Other Current Assets,79.49,79.51,78.86,69.34,104.44,104.98,29.92,29.25,27.91,29.41,Upgrade
11,Total Current Assets,101.77,138.34,107.74,145.11,129.46,139.24,62.34,67.94,64.71,67.68,Upgrade
12,"Property, Plant & Equipment",29.95,31.29,31.8,33.47,40.02,43.06,44.85,56.27,94.01,97.49,Upgrade
13,Goodwill,-,-,-,3.96,3.96,7.12,11.21,11.21,3.96,3.96,Upgrade
14,Other Intangible Assets,25.06,28.01,28.37,24.77,25.14,29.84,30.64,190.6,209.66,212.39,Upgrade
15,Other Long-Term Assets,49.72,49.99,49.99,49.99,20.79,20.79,100.31,107.23,82.24,83.64,Upgrade
16,Total Assets,206.5,247.63,217.9,257.29,219.35,240.05,249.34,433.25,454.59,465.16,Upgrade
17,Accounts Payable,24.63,49.89,23.07,26.51,11.07,12.79,10.65,11.78,9.28,8.11,Upgrade
18,Accrued Expenses,97.97,-,-,22.82,25.41,23.07,23.12,23.24,19.01,20.32,Upgrade
19,Short-Term Debt,-,-,23.87,-,4.09,6.35,16.75,17.86,9.51,6.23,Upgrade
20,Current Portion of Long-Term Debt,5.05,5.05,5.05,1.5,-,181.36,177.2,-,-,-,Upgrade
21,Current Portion of Leases,2.06,2.28,2.28,2.13,1.9,2.04,2.23,2.44,2.85,3.01,Upgrade
22,Current Income Taxes Payable,2.52,6.09,6.09,5.87,5.72,5.85,5.88,5.83,16.3,17.31,Upgrade
23,Current Unearned Revenue,-,-,-,5.24,11.81,19.19,14.61,9.74,7.83,6.72,Upgrade
24,Other Current Liabilities,23.87,154.28,128.83,139.24,108.35,101.83,32.22,29.79,25.8,26.05,Upgrade
25,Total Current Liabilities,156.1,217.59,189.2,203.31,168.35,352.48,282.66,100.67,90.58,87.75,Upgrade
26,Long-Term Debt,-,-,8.79,11.71,191.32,1.5,-,168.15,158.95,150.67,Upgrade
27,Long-Term Leases,5.24,2.19,3.25,4.32,4.32,4.69,4.55,5.18,7.53,9.22,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,0.89,2.12,45.52,49.74,50.41,Upgrade
29,Other Long-Term Liabilities,10,8.79,-,-,-,-,52,52,52,52,Upgrade
30,Total Liabilities,171.34,228.58,201.25,219.33,363.98,359.57,341.32,371.51,358.79,350.04,Upgrade
31,Common Stock,261.87,261.87,261.87,261.48,8.07,8.07,7.77,7.77,6.4,6.4,Upgrade
32,Additional Paid-In Capital,-,136.45,136.45,206.44,152.69,152.69,145.71,145.71,133.27,133.27,Upgrade
33,Retained Earnings,-,-577.98,-580.28,-537.85,-395.09,-368.04,-337.16,-180.58,-124.56,-106.79,Upgrade
34,Comprehensive Income & Other,-255.9,180.46,180.46,75.63,84.67,81.67,85.6,81.33,72.67,74.03,Upgrade
35,Total Common Equity,5.96,0.8,-1.51,5.69,-149.67,-125.63,-98.09,54.23,87.78,106.91,Upgrade
36,Minority Interest,29.2,18.25,18.16,32.27,5.04,6.11,6.11,7.5,8.01,8.21,Upgrade
37,Shareholders' Equity,35.16,19.05,16.65,37.96,-144.63,-119.52,-91.98,61.73,95.79,115.12,Upgrade
38,Total Liabilities & Equity,206.5,247.63,217.9,257.29,219.35,240.05,249.34,433.25,454.59,465.16,Upgrade
39,Total Debt,12.36,9.53,43.25,19.65,201.62,195.94,200.72,193.62,178.84,169.12,Upgrade
40,Net Cash (Debt),-8.62,4.72,-27.9,40.39,-183.57,-172.95,-178.84,-167.44,-157.38,-147.15,Upgrade
41,Net Cash Growth,-,-88.32%,-,-,-,-,-,-,-,-,Upgrade
42,Net Cash Per Share,-0.01,0.00,-0.03,0.04,-0.19,-0.18,-0.20,-0.19,-0.21,-0.19,Upgrade
43,Filing Date Shares Outstanding,1075,1062,1075,1031,943.44,943.44,909.12,909.12,909.12,757.6,Upgrade
44,Total Common Shares Outstanding,1075,1062,1075,1031,943.44,943.44,909.12,909.12,757.6,757.6,Upgrade
45,Working Capital,-54.33,-79.26,-81.46,-58.2,-38.89,-213.24,-220.32,-32.73,-25.86,-20.07,Upgrade
46,Book Value Per Share,0.01,0.00,-0.00,0.01,-0.16,-0.13,-0.11,0.06,0.12,0.14,Upgrade
47,Tangible Book Value,-19.1,-27.21,-29.87,-23.03,-178.76,-162.58,-139.93,-147.58,-125.83,-109.44,Upgrade
48,Tangible Book Value Per Share,-0.02,-0.03,-0.03,-0.02,-0.19,-0.17,-0.15,-0.16,-0.17,-0.14,Upgrade
49,Land,-,-,-,-,9.11,-,16.67,12.33,49.57,49.57,Upgrade
50,Buildings,-,-,-,1.01,-,9.11,-,-,-,-,Upgrade
51,Machinery,-,-,-,53.58,57.51,58.02,52,58.49,45.42,45.11,Upgrade
52,Construction In Progress,-,-,-,12.32,11.43,11.39,17.56,15.6,15.51,15.41,Upgrade
53,Leasehold Improvements,-,-,-,9.73,9.73,9.73,2.17,9.74,9.83,9.81,Upgrade
