,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,49025,38730,31136,31136,31558,34511,34596,38140,33668,33161,41178,38730,44131,48265,42950,44553,41768,60922,21433,20758,26411,Upgrade
1,Market Cap Growth,12.22%,12.22%,-10.00%,-18.36%,-6.27%,4.07%,-15.98%,-1.53%,-23.71%,-31.29%,-4.13%,-13.07%,5.66%,-20.78%,100.39%,114.63%,58.15%,139.87%,-22.80%,-38.19%,19.47%,Upgrade
2,Enterprise Value,53847,42517,32633,29764,30186,33669,31572,35932,31460,32036,39525,39242,44642,50057,44940,43459,40675,60426,18724,26806,32459,Upgrade
3,PE Ratio,17.60,13.90,11.48,11.95,11.59,9.58,9.48,9.28,8.10,8.22,9.50,8.99,9.73,8.10,7.50,8.42,8.67,23.10,8.98,8.66,10.60,Upgrade
4,PS Ratio,2.10,1.66,1.48,1.62,1.65,1.74,1.66,1.75,1.57,1.53,1.95,1.93,2.29,2.76,2.64,2.91,2.82,4.32,1.70,1.90,2.69,Upgrade
5,PB Ratio,1.85,1.43,1.17,1.10,1.14,1.27,1.30,1.41,1.28,1.33,1.72,1.61,1.91,2.20,2.05,2.00,1.97,3.27,1.19,1.02,1.35,Upgrade
6,P/FCF Ratio,-,-,-33.41,-,-,-,-,-,10.69,6.92,8.01,6.07,7.57,11.32,10.24,14.52,13.06,18.78,6.87,9.90,11.00,Upgrade
7,P/OCF Ratio,27.53,27.53,22.68,-,31.77,17.59,13.04,10.91,8.21,5.94,6.97,5.45,6.85,9.78,9.28,12.94,11.68,17.44,6.34,8.85,9.96,Upgrade
8,EV/Sales Ratio,2.30,1.82,1.56,1.55,1.58,1.70,1.52,1.65,1.47,1.47,1.87,1.96,2.31,2.86,2.76,2.84,2.75,4.28,1.49,2.45,3.31,Upgrade
9,EV/EBITDA Ratio,11.84,10.26,7.94,7.80,7.53,7.66,7.00,6.93,5.95,5.40,6.31,6.25,6.98,8.63,8.44,9.20,9.64,15.18,5.12,7.85,9.58,Upgrade
10,EV/EBIT Ratio,20.68,16.33,12.82,12.99,12.27,11.94,10.47,9.82,8.18,7.01,8.09,7.90,8.81,11.25,11.07,12.58,13.44,21.05,7.29,11.05,13.41,Upgrade
11,EV/FCF Ratio,-31.42,-,-35.01,-,-,-,-,-,9.99,6.69,7.68,6.15,7.66,11.74,10.71,14.16,12.72,18.63,6.01,12.78,13.52,Upgrade
12,Debt / Equity Ratio,0.31,0.31,0.28,0.16,0.17,0.19,0.19,0.19,0.20,0.22,0.23,0.21,0.23,0.26,0.31,0.33,0.25,0.30,0.31,0.26,0.42,Upgrade
13,Debt / EBITDA Ratio,1.86,2.00,1.23,1.05,0.92,1.27,1.04,0.99,0.76,1.18,0.71,0.93,0.58,0.97,0.84,1.22,1.12,1.42,1.32,1.33,2.20,Upgrade
14,Debt / FCF Ratio,-,-,-7.92,-,-,-,-,-,1.63,1.12,1.05,0.80,0.91,1.34,1.53,2.39,1.65,1.75,1.79,2.50,3.42,Upgrade
15,Quick Ratio,0.63,0.63,0.63,0.65,0.66,0.87,1.02,1.33,1.32,1.00,0.98,1.17,1.12,1.00,0.89,0.98,1.02,0.56,0.56,0.69,0.41,Upgrade
