,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,1540,1461,1237,1394,1836,1713,1517,1522,1344,1288,1441,1693,1635,1580,1413,1335,1461,1571,1277,1295,1422,Upgrade
1,Market Cap Growth,-14.72%,-14.72%,-18.50%,-8.36%,36.60%,32.96%,5.30%,-10.12%,-17.81%,-18.47%,1.97%,26.86%,11.89%,0.62%,10.67%,3.08%,2.78%,7.17%,-13.73%,-17.05%,5.83%,Upgrade
2,Enterprise Value,1845,1773,1539,1665,2106,1953,1747,1734,1557,1483,1615,1834,1776,1740,1501,1391,1518,1599,1275,1244,1371,Upgrade
3,Last Close Price,14.69,13.94,11.73,13.22,17.40,16.24,14.47,14.46,12.77,12.24,13.59,15.97,15.48,14.93,13.29,12.58,13.77,14.80,12.01,12.09,13.32,Upgrade
4,PE Ratio,61.15,-,28.26,42.65,-,80.24,241.53,-581.46,-,72.94,36.14,27.84,24.84,19.64,16.44,18.09,25.63,34.67,53.97,-,36.12,Upgrade
5,PS Ratio,2.06,1.96,1.60,1.82,2.53,2.65,2.67,2.93,2.63,2.43,2.49,2.74,2.60,2.41,2.26,2.46,3.11,3.72,3.40,3.48,3.59,Upgrade
6,PB Ratio,1.60,1.46,1.22,1.41,1.86,1.72,1.61,1.64,1.45,1.35,1.49,1.76,1.71,1.67,1.54,1.50,1.66,1.84,1.56,1.60,1.89,Upgrade
7,P/TBV Ratio,1.73,1.73,1.45,1.67,2.23,2.09,1.85,1.89,1.68,1.58,1.78,2.11,2.06,1.88,1.74,1.70,1.89,2.10,1.78,1.85,1.98,Upgrade
8,P/FCF Ratio,-,-22.72,-,-,-,-28.82,-,-,-,-995.06,50.14,-,-,-56.81,-,-,-26.58,-,-,-,-54.47,Upgrade
9,P/OCF Ratio,32.36,32.36,36.53,-,30.71,42.28,36.94,27.79,29.33,23.74,18.91,-,30.51,33.99,-,-,-53.44,-,-,58.74,45.89,Upgrade
10,EV/Sales Ratio,2.47,2.37,1.99,2.17,2.91,3.02,3.07,3.34,3.05,2.80,2.79,2.96,2.82,2.66,2.40,2.57,3.23,3.79,3.39,3.35,3.46,Upgrade
11,EV/EBITDA Ratio,22.12,19.02,14.04,16.12,22.71,32.99,43.97,53.49,-,23.44,19.33,18.18,16.59,14.55,12.35,13.29,18.24,22.44,25.57,-,21.90,Upgrade
12,EV/EBIT Ratio,47.12,32.78,21.47,25.21,37.13,80.06,342.52,-491.83,-,53.60,33.70,27.64,24.50,20.47,16.80,19.26,28.51,36.57,52.83,-,31.88,Upgrade
13,EV/FCF Ratio,-28.69,-27.58,-,-,-,-32.86,-,-,-,-1145.32,56.19,-,-,-62.55,-,-,-27.61,-,-,-,-52.54,Upgrade
14,Debt / Equity Ratio,0.35,0.35,0.34,0.33,0.28,0.26,0.26,0.24,0.25,0.20,0.18,0.14,0.15,0.11,0.15,0.12,0.06,0.05,0.02,0.02,-,Upgrade
15,Debt / EBITDA Ratio,3.89,4.36,2.58,3.13,4.67,1.76,2.30,3.49,-,2.93,2.31,2.25,2.79,0.68,0.94,1.28,0.49,0.26,0.19,-,-,Upgrade
16,Debt / FCF Ratio,-,-5.37,-,-,-,-4.28,-,-,-,-151.05,6.15,-,-,-3.59,-,-,-0.91,-,-,-,-,Upgrade
17,Asset Turnover,0.49,0.52,0.46,0.58,0.61,0.57,0.38,0.40,0.41,0.44,0.36,0.48,0.61,0.60,0.45,0.67,0.63,0.40,0.23,0.58,Upgrade,
18,Inventory Turnover,2.49,2.19,2.34,2.09,3.16,2.82,2.40,1.62,2.05,1.60,1.68,1.33,1.70,2.35,2.32,1.82,3.16,2.35,1.55,1.00,2.69,Upgrade
19,Quick Ratio,0.89,0.89,0.89,0.87,0.96,0.96,0.93,0.94,1.05,1.09,1.21,1.21,1.28,1.45,1.34,1.51,1.97,2.30,2.70,2.27,2.62,Upgrade
20,Current Ratio,1.37,1.37,1.40,1.40,1.47,1.53,1.51,1.62,1.69,1.89,1.98,2.28,2.06,2.41,2.18,2.42,2.94,3.78,4.50,3.55,3.57,Upgrade
21,Return on Equity (ROE),-1.31%,7.69%,1.88%,-8.21%,5.43%,4.11%,0.48%,-10.70%,1.28%,0.48%,1.59%,3.70%,10.84%,10.12%,3.98%,9.84%,14.93%,5.18%,-3.91%,5.49%,Upgrade,
22,Return on Assets (ROA),1.62%,4.01%,2.82%,0.74%,4.97%,3.48%,1.36%,-5.45%,1.56%,1.90%,1.14%,0.89%,5.95%,5.98%,2.66%,4.08%,8.53%,2.90%,-1.96%,2.13%,Upgrade,
23,Return on Capital (ROIC),1.81%,4.46%,3.17%,0.84%,5.60%,3.88%,1.52%,-6.08%,1.75%,2.14%,1.30%,1.02%,6.74%,6.83%,3.08%,4.64%,9.45%,3.26%,-2.26%,2.48%,Upgrade,
24,Return on Capital Employed (ROCE),4.40%,5.36%,7.01%,6.59%,5.68%,2.41%,0.53%,-0.38%,-,2.87%,4.93%,6.87%,7.54%,8.94%,9.68%,8.07%,6.01%,5.09%,2.92%,-,5.65%,Upgrade
25,Earnings Yield,1.63%,1.72%,3.54%,2.34%,1.55%,1.25%,0.41%,-0.17%,-0.14%,1.37%,2.77%,3.59%,4.03%,5.09%,6.08%,5.53%,3.90%,2.88%,1.85%,1.85%,2.77%,Upgrade
26,FCF Yield,-4.18%,-4.40%,-5.22%,-4.35%,-2.10%,-3.47%,-3.88%,-2.03%,-1.04%,-0.10%,1.99%,-3.06%,-3.29%,-1.76%,-6.34%,-3.83%,-3.76%,-2.94%,-4.18%,-3.79%,-1.84%,Upgrade
27,Dividend Yield,0.48%,-,-,-,0.40%,-,-,-,-,-,-,-,0.65%,-,-,-,0.65%,-,-,-,0.60%,Upgrade
28,Payout Ratio,70.12%,-,11.98%,30.65%,-,11.65%,18.62%,49.28%,-,299.22%,69.53%,19.23%,-,42.15%,5.70%,9.33%,2.43%,1.30%,75.58%,-,-,Upgrade
29,Buyback Yield / Dilution,-0.16%,-0.26%,-0.03%,-0.37%,0.00%,-0.37%,-0.83%,-1.50%,-7.48%,1.03%,0.10%,1.06%,-4.78%,-0.89%,0.46%,-0.05%,6.13%,-0.35%,3.50%,-4.27%,-1.07%,Upgrade
30,Total Shareholder Return,0.31%,-0.26%,-0.03%,-0.37%,0.41%,-0.37%,-0.83%,-1.50%,-7.48%,1.03%,0.10%,1.06%,-4.14%,-0.89%,0.46%,-0.05%,6.78%,-0.35%,3.50%,-4.27%,-0.47%,Upgrade
