,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3215,2448,2107,2516,3009,2793,2405,2420,1697,1639,1770,2151,2228,2736,1739,1528,1608,1835,1493,1531,1728,Upgrade
1,Market Cap Growth,-12.37%,-12.37%,-12.39%,3.97%,77.31%,70.42%,35.87%,12.52%,-23.83%,-40.08%,1.77%,40.81%,38.52%,49.06%,16.49%,-0.25%,-6.90%,0.42%,-32.17%,-37.42%,-6.07%,Upgrade
2,Enterprise Value,3581,2806,2436,2900,3392,3221,2882,2872,2149,2121,2236,2716,2793,3298,2283,2152,2232,2422,2093,2163,2359,Upgrade
3,Last Close Price,6.30,6.18,5.35,6.39,7.64,7.26,6.25,6.29,4.41,4.26,4.60,5.59,5.79,7.11,4.52,3.97,4.18,4.77,3.88,3.96,4.47,Upgrade
4,PE Ratio,-,-,-,-,92.52,45.78,-,-,121.32,-,-,-,-,-,-,-,-2.69,-,-,-,50.01,Upgrade
5,Forward PE,-,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,107.15,Upgrade
6,PS Ratio,3.58,3.53,2.82,3.37,4.04,3.90,3.80,3.78,2.70,2.85,3.07,3.67,3.66,4.63,3.10,2.90,3.19,3.15,2.40,2.35,2.50,Upgrade
7,PB Ratio,2.41,2.33,1.97,2.36,2.76,2.66,2.38,2.40,1.63,1.66,1.79,2.16,2.17,2.17,1.38,1.20,1.25,1.42,1.12,0.81,0.90,Upgrade
8,P/TBV Ratio,3.10,3.10,2.62,3.15,3.68,3.54,3.13,3.17,2.16,2.21,2.40,2.87,2.88,3.50,2.24,1.92,2.00,2.34,1.81,1.12,1.24,Upgrade
9,P/FCF Ratio,47.35,-,-,15.05,22.24,34.65,34.99,68.08,90.51,17.51,-,-,17.49,31.10,-,16.50,42.91,-,18.89,-,-50.15,Upgrade
10,P/OCF Ratio,25.12,-,-,13.00,19.02,27.50,27.28,42.73,42.21,13.25,16.37,-,14.30,24.60,-,12.25,23.46,14.22,13.69,-,49.95,Upgrade
11,PEG Ratio,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,Upgrade
12,EV/Sales Ratio,5.17,4.05,3.26,3.88,4.56,4.49,4.56,4.49,3.42,3.69,3.88,4.63,4.59,5.59,4.06,4.08,4.43,4.16,3.37,3.32,3.41,Upgrade
