,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,19854,22074,18512,17632,16782,29057,12127,9148,12829,16323,Upgrade
1,Revenue Growth (YoY),7.25%,25.19%,10.31%,-39.32%,38.39%,217.63%,-5.48%,-43.96%,-6.55%,-11.79%,Upgrade
2,Cost of Revenue,18622,19701,17243,15891,15325,24564,10786,8457,12066,15743,Upgrade
3,Gross Profit,1232,2373,1269,1741,1457,4493,1341,690.75,763.57,580.38,Upgrade
4,"Selling, General & Admin",425.82,737.77,389.54,590.17,465.06,1244,399.7,283.63,338.6,390.98,Upgrade
5,Other Operating Expenses,-94.45,106.66,-180.73,16.87,27.06,-168.43,-24.94,85.54,15.84,21.94,Upgrade
6,Operating Expenses,331.37,844.43,208.81,607.04,492.11,1075,374.76,369.18,354.44,412.91,Upgrade
7,Operating Income,900.51,1528,1061,1134,964.54,3418,966.3,321.57,409.13,167.46,Upgrade
8,Interest Expense,-63.33,-63.25,-38.55,-52.14,-51.05,-70.07,-56.29,-61.64,-113.09,-98.69,Upgrade
9,Interest & Investment Income,28.68,28.09,27.29,20.54,14.19,9.26,13.42,15.45,11.55,16.44,Upgrade
10,Earnings From Equity Investments,94.69,158.52,39.31,89.54,54.66,60.74,82.58,13.39,23.79,11.04,Upgrade
11,Currency Exchange Gain (Loss),-10.37,14.75,-2.72,-23.06,-102.4,1.74,-10,-11.27,-15.63,-10.25,Upgrade
12,Other Non Operating Income (Expenses),-10.92,-15.07,-12.94,-7.46,-15.66,-79.09,-8.48,-7.71,4.89,8.55,Upgrade
13,EBT Excluding Unusual Items,939.26,1652,1073,1162,864.28,3340,987.54,269.78,320.62,94.54,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-19.2,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-17.74,-,2.04,-,-4.97,-,-26.93,-,-10.06,Upgrade
16,Asset Writedown,-,-44.3,-,30.06,-,-176.87,-76.26,-,-11.24,-,Upgrade
17,Pretax Income,939.26,1589,1073,1194,845.08,3158,911.28,242.85,309.38,84.49,Upgrade
18,Income Tax Expense,109.16,290.04,178.11,209.95,124,450.77,124.06,38.07,61.61,13.19,Upgrade
19,Earnings From Continuing Operations,830.1,1299,894.92,983.82,721.08,2708,787.23,204.78,247.76,71.3,Upgrade
20,Net Income to Company,830.1,1299,894.92,983.82,721.08,2708,787.23,204.78,247.76,71.3,Upgrade
21,Minority Interest in Earnings,-47.24,-21.4,-50.31,-21.37,-17.77,-22.85,-9.7,2.54,7.28,3.36,Upgrade
22,Net Income,782.86,1278,844.6,962.44,703.31,2685,777.53,207.32,255.04,74.66,Upgrade
23,Net Income to Common,782.86,1278,844.6,962.44,703.31,2685,777.53,207.32,255.04,74.66,Upgrade
24,Net Income Growth,-7.31%,32.79%,20.09%,-64.15%,-9.55%,1194.96%,204.86%,177.70%,7.27%,-81.77%,Upgrade
25,Shares Outstanding (Basic),2664,2664,2688,2754,2857,2991,3025,3046,3032,3039,Upgrade
26,Shares Outstanding (Diluted),2664,2664,2688,2754,2857,3227,3025,3046,3032,3447,Upgrade
27,Shares Change (YoY),-0.90%,-3.26%,-5.90%,-14.66%,-5.57%,5.94%,-0.24%,-11.62%,-13.05%,-0.69%,Upgrade
28,EPS (Basic),0.29,0.48,0.31,0.35,0.25,0.90,0.26,0.07,0.08,0.02,Upgrade
29,EPS (Diluted),0.29,0.48,0.31,0.35,0.25,0.85,0.26,0.07,0.08,0.02,Upgrade
30,EPS Growth,-6.47%,37.27%,27.62%,-58.95%,-4.21%,1153.26%,205.58%,234.57%,10.74%,-83.31%,Upgrade
31,Free Cash Flow,-115.57,-81.67,1225,1262,277.12,2813,-701.72,263.35,2235,200.47,Upgrade
32,Free Cash Flow Per Share,-0.04,-0.03,0.46,0.46,0.10,0.87,-0.23,0.09,0.74,0.06,Upgrade
33,Dividend Per Share,0.073,0.118,0.078,0.084,0.061,0.302,-,-,-,-,Upgrade
34,Dividend Growth,-6.41%,40.48%,27.87%,-72.19%,-,-,-,-,-,-,Upgrade
35,Operating Margin,4.54%,6.92%,5.73%,6.43%,5.75%,11.76%,7.97%,3.52%,3.19%,1.03%,Upgrade
36,Profit Margin,3.94%,5.79%,4.56%,5.46%,4.19%,9.24%,6.41%,2.27%,1.99%,0.46%,Upgrade
37,Free Cash Flow Margin,-0.58%,-0.37%,6.62%,7.16%,1.65%,9.68%,-5.79%,2.88%,17.42%,1.23%,Upgrade
38,EBITDA,1026,1641,1159,1220,1051,3499,1031,357.76,445.81,200.03,Upgrade
39,D&A For EBITDA,125.35,112.31,98.15,85.58,86.48,81.08,64.25,36.19,36.68,32.57,Upgrade
40,EBIT,900.51,1528,1061,1134,964.54,3418,966.3,321.57,409.13,167.46,Upgrade
