,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2193,2955,2959,2271,3291,3259,907.36,721.82,1016,702.92,Upgrade
1,Short-Term Investments,1582,1711,745.3,695.54,1011,907.61,1279,910.81,793.68,915.7,Upgrade
2,Cash & Short-Term Investments,3775,4666,3705,2967,4302,4167,2186,1633,1810,1619,Upgrade
3,Cash Growth,1.89%,57.30%,-13.90%,-28.81%,96.83%,155.23%,20.80%,0.87%,12.22%,22.95%,Upgrade
4,Accounts Receivable,4035,2454,2605,2671,3533,3149,1797,1177,1140,2333,Upgrade
5,Other Receivables,441.32,514.25,412.29,543.4,1033,791.99,426.55,540.7,240.92,176.91,Upgrade
6,Receivables,4477,2968,3017,3215,4565,3941,2224,1717,1380,2509,Upgrade
7,Inventory,2650,3425,1019,1749,2291,2402,1240,681.53,669.19,1387,Upgrade
8,Other Current Assets,1445,1086,1143,992.75,1124,1013,839.58,980.72,1240,975.67,Upgrade
9,Total Current Assets,12347,12146,8884,8923,12283,11522,6489,5012,5099,6491,Upgrade
10,"Property, Plant & Equipment",3535,3576,2589,2523,2259,2257,2230,2159,1456,1477,Upgrade
11,Long-Term Investments,1252,1298,1110,1596,1391,1497,1391,1396,1246,1236,Upgrade
12,Other Intangible Assets,218.47,240.23,102.14,115.06,93.12,93,88.08,88.19,90.33,103.49,Upgrade
13,Long-Term Deferred Tax Assets,65.86,78.93,50.78,55.21,132.34,78.73,27.14,36.52,14.43,14.53,Upgrade
14,Other Long-Term Assets,278.05,270.27,433.36,81.79,103.1,-,-,-,-,-,Upgrade
15,Total Assets,18036,17814,13170,13294,16261,15448,10225,8692,7906,9323,Upgrade
16,Accounts Payable,4620,4004,2904,2335,3785,2725,723.14,1741,1443,1408,Upgrade
17,Accrued Expenses,356.3,654.39,267.94,715.05,608.94,1086,290.22,247.66,125.52,136.15,Upgrade
18,Short-Term Debt,1862,1908,572.5,1329,2226,2011,2421,1633,1926,3493,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,-,-,62.76,-,-,270.19,237.5,Upgrade
20,Current Portion of Leases,232.04,254.38,289.45,232.76,152.69,145.49,164.31,135.54,77.58,78.16,Upgrade
21,Current Income Taxes Payable,201.65,309.28,42.25,140.3,440.96,501.83,141.56,86.95,91.94,72.09,Upgrade
22,Current Unearned Revenue,358.64,-,-,-,-,-,-,-,-,-,Upgrade
23,Other Current Liabilities,629.49,1228,934.68,918.02,1767,1224,1522,638.34,422.25,514.05,Upgrade
24,Total Current Liabilities,8260,8358,5010,5670,8980,7756,5262,4483,4356,5940,Upgrade
25,Long-Term Debt,132.36,139.64,128.18,77.42,6.09,5.1,88.26,81.99,-,-,Upgrade
26,Long-Term Leases,206.2,366.05,327.34,256.23,148.2,125.36,144.93,166.87,97.54,116.28,Upgrade
27,Long-Term Unearned Revenue,26.95,28.44,44.05,48.98,55.5,64.47,61.7,129.68,120.86,124.93,Upgrade
28,Long-Term Deferred Tax Liabilities,60.39,105.92,72.64,42.7,8.03,21.19,17.98,20.48,-,-,Upgrade
29,Total Liabilities,8686,8999,5583,6095,9198,7972,5575,4882,4574,6181,Upgrade
30,Common Stock,5413,5421,5421,5661,5661,5785,5785,5785,5787,5789,Upgrade
31,Retained Earnings,4130,3667,2600,1996,1208,1371,-1120,-1898,-2105,-2360,Upgrade
32,Treasury Stock,-2.46,-8.04,-6.72,-198.06,-,-144.58,-,-,-0.2,-1.88,Upgrade
33,Comprehensive Income & Other,-622.38,-585.11,-711.63,-540.45,-69.38,216.55,92.95,40.02,-223.03,-165.79,Upgrade
34,Total Common Equity,8918,8494,7302,6919,6800,7227,4757,3927,3459,3261,Upgrade
35,Minority Interest,431.51,321.89,285.39,280.16,262.51,249.06,-107.33,-116.14,-126.72,-119.66,Upgrade
36,Shareholders' Equity,9350,8816,7587,7199,7063,7476,4650,3811,3332,3142,Upgrade
37,Total Liabilities & Equity,18036,17814,13170,13294,16261,15448,10225,8692,7906,9323,Upgrade
38,Total Debt,2433,2668,1317,1896,2533,2350,2818,2018,2371,3925,Upgrade
39,Net Cash (Debt),1342,1999,2387,1071,1769,1817,-632.24,-384.91,-561.34,-2307,Upgrade
40,Net Cash Growth,-43.78%,86.64%,34.93%,-41.07%,-,-,-,-,-,-,Upgrade
41,Net Cash Per Share,0.50,0.75,0.89,0.39,0.62,0.56,-0.21,-0.13,-0.19,-0.67,Upgrade
42,Filing Date Shares Outstanding,2697,2698,2688,2629,2857,2863,3027,3027,3041,3039,Upgrade
43,Total Common Shares Outstanding,2697,2698,2688,2629,2857,2863,3027,3027,3041,3039,Upgrade
44,Working Capital,4087,3787,3874,3253,3303,3766,1226,529.45,743.25,551.58,Upgrade
45,Book Value Per Share,3.31,3.15,2.72,2.63,2.38,2.52,1.57,1.30,1.14,1.07,Upgrade
46,Tangible Book Value,8700,8254,7200,6804,6707,7134,4669,3839,3369,3158,Upgrade
47,Tangible Book Value Per Share,3.23,3.06,2.68,2.59,2.35,2.49,1.54,1.27,1.11,1.04,Upgrade
48,Land,-,1798,-,1272,-,1277,-,1163,-,1025,Upgrade
49,Machinery,-,1995,-,1465,-,1437,-,803.21,-,678.64,Upgrade
50,Construction In Progress,-,243,-,395.69,-,282.07,-,441.7,-,81.62,Upgrade
