,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Dec '24 Dec 2, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,135,243,198,160,84,84,65,58,71,98,110,108,116,112,118,118,102,130,203,160,165,Upgrade
1,Market Cap Growth,189.00%,189.00%,204.79%,177.45%,18.31%,-13.85%,-40.64%,-46.76%,-38.79%,-12.95%,-6.81%,-8.09%,13.73%,-13.85%,-41.98%,-26.56%,-38.18%,-28.77%,6.58%,-18.99%,-16.46%,Upgrade
2,Enterprise Value,421,435,390,386,312,320,299,272,298,302,313,293,300,259,265,247,226,242,317,273,282,Upgrade
3,Last Close Price,0.30,0.49,0.40,0.32,0.17,0.17,0.13,0.12,0.14,0.20,0.22,0.22,0.23,0.22,0.23,0.23,0.20,0.26,0.41,0.32,0.33,Upgrade
4,PE Ratio,3.82,6.18,5.00,5.11,3.32,4.76,-,4.22,7.26,12.65,-,6.47,6.35,5.98,8.58,10.67,7.03,7.00,9.08,7.43,8.70,Upgrade
5,PS Ratio,0.24,0.40,0.32,0.27,0.16,0.17,0.13,0.11,0.14,0.18,0.18,0.18,0.19,0.19,0.24,0.27,0.27,0.35,0.54,0.41,0.42,Upgrade
6,PB Ratio,0.51,0.84,0.68,0.57,-,0.33,0.25,0.22,-,0.38,0.41,0.41,-,0.44,0.49,0.49,-,0.61,0.96,0.75,-,Upgrade
7,P/TBV Ratio,1.20,1.20,0.97,0.67,-,0.40,0.30,0.27,-,0.48,0.50,0.50,-,0.56,0.62,0.62,-,0.82,1.23,0.95,-,Upgrade
8,EV/Sales Ratio,0.69,0.71,0.63,0.65,0.58,0.64,0.58,0.54,0.60,0.56,0.52,0.48,0.50,0.45,0.55,0.56,0.60,0.66,0.84,0.70,0.72,Upgrade
9,EV/EBITDA Ratio,4.66,4.83,4.34,4.89,4.75,5.69,5.40,5.64,6.79,7.56,7.36,5.89,6.06,4.85,5.92,6.18,5.43,6.10,7.67,6.49,6.90,Upgrade
10,EV/EBIT Ratio,7.76,8.00,7.18,8.40,8.84,11.54,10.92,11.98,14.11,17.95,-,9.91,9.74,7.40,9.74,10.95,9.00,9.99,12.27,10.24,10.73,Upgrade
11,Debt / Equity Ratio,1.25,1.25,1.25,0.98,-,1.02,0.96,0.96,-,0.96,0.88,0.88,-,0.77,0.69,0.69,-,0.71,0.62,0.62,-,Upgrade
12,Debt / EBITDA Ratio,3.98,4.31,4.31,2.75,-,3.22,6.49,4.40,-,3.49,18.54,5.00,-,2.68,4.00,3.46,-,4.10,6.41,2.28,-,Upgrade
13,Asset Turnover,0.72,0.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,13.93,12.58,12.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,1.38,1.38,1.38,1.04,-,1.25,-,0.76,-,0.43,-,0.42,-,0.47,-,0.58,-,0.40,-,0.44,-,Upgrade
16,Current Ratio,1.63,1.63,1.63,1.28,-,1.49,-,0.98,-,0.61,-,0.67,-,0.87,-,0.98,-,0.72,-,0.77,-,Upgrade
17,Return on Equity (ROE),11.26%,11.54%,16.26%,-,13.08%,-1.13%,-,-,12.01%,-7.14%,-,-,12.79%,6.08%,-,-,5.32%,1.65%,-,-,Upgrade,
18,Return on Assets (ROA),3.55%,3.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),4.23%,4.60%,7.46%,-,5.31%,1.05%,-,-,4.82%,-1.24%,-,-,7.49%,3.69%,-,-,3.47%,0.88%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),9.42%,9.42%,9.33%,9.14%,-,5.73%,-,5.17%,-,5.38%,-,9.00%,-,10.52%,-,6.38%,-,11.11%,-,11.53%,-,Upgrade
21,Earnings Yield,29.09%,16.18%,20.00%,19.58%,30.09%,21.03%,26.83%,23.71%,13.77%,7.91%,7.55%,15.45%,15.76%,16.72%,11.66%,9.37%,14.23%,14.28%,11.01%,13.45%,11.50%,Upgrade
22,FCF Yield,-1.78%,-23.75%,-14.68%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,0.02%,-,-,0.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Total Shareholder Return,0.02%,-,-,0.07%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
