,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,288.42,326.68,315.73,296.91,279.86,223.61,246.97,251.35,210.27,187.72,196.42,169.13,171.82,154.02,185.21,101,201.12,122.19,194.09,79.11,Upgrade
1,Other Revenue,-0.38,0.38,-,1.18,-0.55,0.55,-,1.76,-0.87,0.87,-,2.83,-0.57,0.57,-,27.02,-23.95,23.95,-,5.87,Upgrade
2,Revenue,288.04,327.06,315.73,298.09,279.31,224.17,246.97,253.11,209.4,188.6,196.42,171.96,171.25,154.59,185.21,128.02,177.17,146.15,194.09,84.97,Upgrade
3,Revenue Growth (YoY),3.13%,45.90%,27.84%,17.77%,33.39%,18.86%,25.73%,47.19%,22.27%,22.00%,6.05%,34.32%,-3.34%,5.77%,-4.57%,50.66%,10.66%,-20.22%,26.23%,4.04%,Upgrade
4,Cost of Revenue,203.99,220.16,231.17,213.78,203.17,173.47,189.32,194.15,155.99,142.25,146.29,121.6,126.19,117.34,126.93,122.22,111.96,93.19,119.4,44.67,Upgrade
5,Gross Profit,84.05,106.9,84.55,84.31,76.14,50.7,57.65,58.95,53.4,46.35,50.13,50.36,45.06,37.25,58.28,5.8,65.21,52.96,74.69,40.3,Upgrade
6,"Selling, General & Admin",38.45,38.06,32.46,39.6,32.33,25.65,24.55,32.31,23.41,20.42,20.88,28.37,22.32,18.83,20.35,-8.93,40.75,27.65,23,39.7,Upgrade
7,Research & Development,18.43,11.41,10.81,18.94,10.84,6.15,6.3,8.36,6.86,6.91,5.61,8.45,7.14,8.01,5.24,5.54,5.32,7.27,1.32,2.78,Upgrade
8,Other Operating Expenses,-1.39,-1.46,1.23,4.37,-0.25,0.26,-0.57,3.33,-0.66,0.04,0.47,0.68,0.62,0.33,0.39,2.36,-1.37,0.28,0.58,3.3,Upgrade
9,Operating Expenses,55.66,49.18,47.39,63.6,42.61,32.23,31.06,40.57,32.67,27.77,28.71,34.58,30.66,25.12,29.07,4.47,45.97,35.45,30.14,48.93,Upgrade
10,Operating Income,28.39,57.72,37.17,20.71,33.53,18.47,26.59,18.38,20.73,18.57,21.43,15.78,14.4,12.13,29.2,1.33,19.24,17.51,44.55,-8.62,Upgrade
11,Interest Expense,-1.33,-3.95,-2.48,-3.91,-5.03,-2.61,-2.63,-4.5,-2.83,-2.57,-4.66,-4.29,-3.84,-3.46,-3.23,-11.58,-,-3.64,-0.89,-7.73,Upgrade
12,Interest & Investment Income,0.64,1.19,0.39,1.9,-,1.81,0.18,1.53,0.46,1.8,0.27,1.34,1.05,0.92,0.05,-,7.05,0.49,-,1.49,Upgrade
13,Currency Exchange Gain (Loss),-0.05,0.05,-,-0.36,-0.37,0.37,-,0.59,0.01,-0.01,-,-3.69,0.86,-0.86,-,8.67,-8.93,8.93,-,-1.52,Upgrade
14,Other Non Operating Income (Expenses),0.35,-0.22,-,-1.09,2.02,-2.18,0.03,-1.02,0.44,-0.48,0.25,-0.63,0.15,-0.04,0.32,-0.21,0.08,-0.23,-0.41,-0.33,Upgrade
15,EBT Excluding Unusual Items,28.01,54.78,35.07,17.25,30.15,15.87,24.17,14.98,18.81,17.32,17.28,8.5,12.62,8.69,26.35,-1.79,17.44,23.08,43.25,-16.71,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-10.09,-,-,-,-5.56,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-0.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.36,-0.2,-0.02,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0,0.01,-,0.06,-,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Asset Writedown,-0.18,-0.02,0.02,0.06,-0.06,-,-,-0.1,0.04,0.06,-,-0.12,-0.44,-,-,0.07,-,-,-,3.35,Upgrade
