,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,132.2,220.23,262.96,534.17,184.25,147.58,192.27,273.21,350.8,447.65,-,874.65,1004,1102,1312,1326,1091,1136,826.05,1152,Upgrade
1,Trading Asset Securities,0.13,0.13,13.13,23.87,2.88,7.08,15.88,15.6,19.35,15.92,-,58.33,56.67,45.29,98.64,110.29,93.57,146.12,187.87,92.37,Upgrade
2,Cash & Short-Term Investments,132.33,220.37,276.09,558.03,187.13,154.66,208.14,288.81,370.15,463.56,932.98,932.98,1060,1147,1410,1437,1185,1282,1014,1244,Upgrade
3,Cash Growth,-29.29%,42.48%,32.64%,93.22%,-49.44%,-66.64%,-77.69%,-69.04%,-65.09%,-59.59%,-33.84%,-35.06%,-10.49%,-10.55%,39.09%,15.49%,27.55%,12.72%,80.31%,122.30%,Upgrade
4,Accounts Receivable,665.72,702.3,695.25,730.66,790.17,859.72,3275,3524,3956,4039,-,5607,6252,6472,6292,7172,7128,6332,5896,6599,Upgrade
5,Other Receivables,445.31,352.21,425.05,423.26,227.73,227.14,92.02,141.62,133.09,167.07,-,178.56,211.01,204.65,182.1,162.62,182.93,150.25,174.55,139.95,Upgrade
6,Receivables,1111,1055,1120,1154,1018,1087,3367,3665,4089,4206,-,5786,6463,6677,6475,7335,7310,6482,6071,6739,Upgrade
7,Inventory,153.01,164.24,222.83,165.98,286.61,372.24,796.54,731.45,977.21,870.3,-,699.99,1070,947.08,401.55,408.01,484.38,459.87,593.1,471.17,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,-,-,Upgrade
9,Other Current Assets,97.46,130.27,101.76,84.44,96.44,147.52,257.35,183.83,250.06,252.51,-,261.75,159.19,131.83,100.16,67.19,73.9,53.15,77.21,76.53,Upgrade
10,Total Current Assets,1494,1569,1721,1962,1588,1761,4629,4869,5686,5792,-,7680,8752,8903,8387,9247,9053,8278,7755,8531,Upgrade
11,"Property, Plant & Equipment",523.22,537.89,540.14,545.14,509.24,523.29,579.82,590.22,567.9,566.1,-,561.76,550.63,546.21,548.83,540,556.74,557.63,561.64,546.62,Upgrade
12,Long-Term Investments,23.4,23.4,23.4,23.4,30.24,30.24,32.28,32.28,26.83,56.27,-,60.03,56.51,56.44,56.34,66.4,57.37,57.37,58.99,54.19,Upgrade
13,Goodwill,121.52,121.52,121.52,121.52,183.52,183.52,183.52,183.52,264.67,264.67,-,264.67,310.52,310.52,310.52,310.52,310.52,310.52,310.52,310.52,Upgrade
14,Other Intangible Assets,35.61,36.86,38.29,39.78,38.62,39.96,54.63,53.27,59.05,61.16,-,59.29,59.86,60.87,61.67,63.01,64.43,65.91,67.31,66.16,Upgrade
15,Long-Term Deferred Tax Assets,19,18.05,18.51,19.01,7.21,6.58,6.97,6.84,109.07,109.06,-,105.72,142.27,139.85,100.84,108.69,106.96,102.19,90.87,94.89,Upgrade
16,Long-Term Deferred Charges,7.03,6.49,7.44,8.63,9.71,11.18,13.19,14.22,17.15,19.23,-,25.38,27.18,28.98,25.71,27.68,25.87,29.29,26.5,28.51,Upgrade
17,Other Long-Term Assets,111.71,112.49,119.66,118.4,167.82,136.75,281.99,281.98,553.69,565.47,-,527.28,703.7,403.33,392.85,145.45,129.39,124.78,26.59,42.83,Upgrade
18,Total Assets,2335,2426,2590,2838,2534,2693,5781,6032,7284,7434,-,9284,10603,10449,9883,10509,10305,9525,8897,9675,Upgrade
19,Accounts Payable,429.6,519.53,621.99,428.53,1179,788.67,3903,2063,4309,4345,-,3498,5857,5820,4946,3782,5238,4713,4328,4920,Upgrade
20,Accrued Expenses,14.3,21.74,17.07,293.23,41.29,581.3,57.68,2143,45.97,117.09,-,2211,14.67,20.1,12.37,1780,30.09,30.07,13.02,22.83,Upgrade
21,Short-Term Debt,26.02,19.25,21.27,22.84,349.87,347.37,896.85,916.13,792.54,807.89,-,704.07,658.27,699.52,789.76,659.7,535.03,787.07,945.61,992.26,Upgrade
22,Current Portion of Long-Term Debt,114.81,108.17,117.96,175.55,6.35,7.78,13.36,8.16,0.99,1.96,-,185.38,194.33,195.91,38.87,40.12,263.01,108.56,351.73,289.13,Upgrade
23,Current Portion of Leases,-,8.34,-,10.19,-,5.02,-,6.25,-,-,-,2.84,-,-,-,-,-,-,-,-,Upgrade
