,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5640,6454,6415,5973,5623,5801,5377,6148,4382,4284,4324,4284,4172,4143,3699,3720,3814,3533,4295,5164,Upgrade
1,Short-Term Investments,-,497,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,5640,6951,6415,5973,5623,5801,5377,6148,4382,4284,4324,4284,4172,4143,3699,3720,3814,3533,4295,5164,Upgrade
3,Cash Growth,0.31%,19.82%,19.30%,-2.86%,28.32%,35.40%,24.37%,43.51%,5.03%,3.41%,16.88%,15.18%,9.38%,17.25%,-13.88%,-27.97%,-20.35%,-31.69%,32.44%,34.92%,Upgrade
4,Accounts Receivable,1704,1801,1941,2051,2381,2681,2858,2656,2969,3230,3422,3048,3226,3544,3255,2602,2827,3080,3223,1764,Upgrade
5,Other Receivables,91.4,92.41,92.55,84.07,93.95,84.51,86.39,92.85,91.68,91.9,90.67,96.91,105.35,104.78,112.52,108.01,109.18,110.25,109.74,113.24,Upgrade
6,Receivables,1795,1893,2034,2135,2475,2765,2945,2748,3060,3322,3513,3144,3332,3649,3367,2710,2937,3190,3332,1877,Upgrade
7,Inventory,2220,2274,2349,2280,2386,2303,2469,2440,2801,3063,3072,3072,3356,3345,3409,3281,3172,2584,2173,2318,Upgrade
8,Prepaid Expenses,-,56.91,-,61.63,-,55.25,-,47.69,-,49.27,-,40.21,-,31.19,-,54.95,-,47.18,-,83.46,Upgrade
9,Other Current Assets,1943,217.7,440.18,207.49,245.4,185.97,210.82,300.4,347.23,425.15,504.31,345.15,399.56,379.12,441.59,396.54,547.17,402.43,525.57,233.58,Upgrade
10,Total Current Assets,11598,11393,11237,10657,10729,11110,11002,11684,10591,11143,11413,10886,11259,11547,10917,10162,10470,9757,10326,9676,Upgrade
11,"Property, Plant & Equipment",5619,5671,5763,5885,6025,6084,6233,6246,6186,6289,6436,6511,6517,6526,6535,6409,6276,6156,6169,6248,Upgrade
12,Long-Term Investments,383.25,1452,378.53,1431,368.64,369.51,373.64,376.22,368.32,369.92,366.33,370.77,370,370.97,376.97,382.29,392.5,382.55,383.29,192.42,Upgrade
13,Goodwill,160.15,160.15,160.15,160.15,160.15,160.15,160.15,160.15,160.15,160.15,160.15,160.15,292.3,292.3,292.3,292.3,337.05,337.05,337.05,337.05,Upgrade
14,Other Intangible Assets,556.36,562.23,542.77,511.18,492.45,500.51,508.69,517.08,524.95,534.18,539.87,549.09,512.68,517.99,524.6,524.58,513.79,520.26,526.28,533.66,Upgrade
15,Long-Term Deferred Tax Assets,133.97,146.06,158.37,153.13,228.13,230.25,249.22,239.09,195.6,186.86,225.95,188.75,157.73,158.97,136.03,115.32,113.03,123.24,147.83,122.44,Upgrade
16,Long-Term Deferred Charges,372,359.95,355.67,331.74,343.2,301.39,258.58,227.83,190.86,156.3,145.93,144.74,145.7,143.2,137.8,169.53,192.31,187.65,187.71,187.3,Upgrade
17,Other Long-Term Assets,1244,224.76,1256,223.65,704.45,197.13,172.57,179.17,283.86,261.27,202.25,259.22,282.75,248.22,257.23,195.05,275.58,366.75,359.41,341.44,Upgrade
18,Total Assets,20066,19969,19852,19352,19051,18953,18958,19630,18500,19100,19490,19070,19537,19805,19177,18250,18570,17831,18437,17638,Upgrade
19,Accounts Payable,1413,1314,1638,1374,1436,1241,1473,1249,1665,1789,2095,1542,1916,2417,2411,2105,2508,1854,1548,1369,Upgrade
20,Accrued Expenses,278.05,445.86,195.1,1595,217.09,377.53,130.92,1675,194.97,449.5,128.39,1670,175.1,308.83,135.33,468.15,130.88,271.22,125.81,411.92,Upgrade
21,Short-Term Debt,50.09,40.04,45.05,45.05,45.04,50.05,25.03,321.14,611.16,1062,1288,2014,2238,2383,2036,1619,1189,1855,2597,2064,Upgrade
22,Current Portion of Long-Term Debt,1032,1015,1016,-,-,-,10.03,48.37,104.03,97.22,595.91,539.63,630.84,590.69,124.58,144.99,193,127.68,897.37,729.58,Upgrade
23,Current Portion of Leases,-,8.47,-,10.6,10.7,10.29,-,9.86,-,6.16,-,40.13,-,38.3,-,49.4,661.14,172.75,91.84,185.29,Upgrade
24,Current Income Taxes Payable,109.37,38.4,116.13,29.95,94.72,40.29,129.84,37.94,134.24,31.2,157.86,30.86,115.16,46.85,126.37,23.84,166.05,28.73,98.35,44.74,Upgrade
25,Current Unearned Revenue,182.33,143.79,193.69,244.6,139.95,111.85,151.22,344.17,128.21,1567,115.67,201.23,93.2,99.95,123.71,1362,78.92,87.67,99.65,-,Upgrade
26,Other Current Liabilities,1554,1629,1685,480.59,1590,1818,1756,509.97,1743,558.71,1812,804.25,2075,1895,1734,422.99,1515,1628,1737,1687,Upgrade
27,Total Current Liabilities,4618,4635,4889,3780,3533,3650,3676,4196,4580,5560,6193,6843,7243,7780,6691,6194,6442,6026,7196,6492,Upgrade
28,Long-Term Debt,-,-,-,1031,1023,1015,2538,2955,2933,2760,2504,1547,1582,1568,2045,1988,2101,2086,1585,1647,Upgrade
29,Long-Term Leases,49.9,52.79,56.16,57.97,59.63,61.49,64.39,68.57,21.74,22.83,23.84,43,43.59,46.05,89.8,0.59,1.61,4.73,23.56,44.51,Upgrade
30,Long-Term Unearned Revenue,124.24,115.16,119.76,122.8,120.39,131.37,133.37,138.01,140.21,125.06,134.08,140.33,147.24,146.76,161.43,167.03,182.42,155.25,164.51,169.18,Upgrade
31,Long-Term Deferred Tax Liabilities,80.23,77,22.14,22.15,117.58,118.08,118.9,119.55,117.16,117.84,131.44,126.19,81.14,79.75,80.03,80.31,80.5,80.79,81.14,81.44,Upgrade
32,Total Liabilities,4873,4881,5088,5014,4854,4976,6531,7478,7793,8588,8987,8700,9098,9620,9067,8431,8808,8354,9050,8435,Upgrade
33,Common Stock,1341,1341,1341,1341,1341,1341,1172,1172,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,Upgrade
34,Additional Paid-In Capital,5204,5204,5204,5204,5204,5204,3587,3587,2546,2546,2545,2545,2545,2545,2545,2545,2545,2545,2545,2545,Upgrade
35,Retained Earnings,6531,6429,6176,5845,5716,5497,5466,5287,5085,4884,4838,4762,4825,4621,4521,4300,4285,3981,3892,3757,Upgrade
36,Comprehensive Income & Other,-1.2,-1.2,-1.09,-1.09,-1.25,-1.25,259.31,259.34,259.66,258.82,259.26,258.88,259.29,259.03,259.15,258.63,259.48,259.36,258.57,258.63,Upgrade
37,Total Common Equity,13075,12973,12720,12388,12260,12041,10485,10305,8917,8715,8670,8593,8657,8452,8352,8131,8117,7812,7723,7587,Upgrade
38,Minority Interest,2119,2116,2044,1950,1937,1935,1942,1847,1790,1798,1834,1777,1782,1732,1758,1688,1645,1665,1664,1616,Upgrade
39,Shareholders' Equity,15193,15088,14764,14338,14197,13976,12427,12153,10707,10513,10503,10370,10439,10184,10110,9819,9762,9477,9386,9203,Upgrade
40,Total Liabilities & Equity,20066,19969,19852,19352,19051,18953,18958,19630,18500,19100,19490,19070,19537,19805,19177,18250,18570,17831,18437,17638,Upgrade
41,Total Debt,1132,1117,1117,1145,1138,1137,2637,3403,3670,3949,4412,4184,4494,4625,4295,3802,4146,4247,5195,4671,Upgrade
42,Net Cash (Debt),4509,5834,5298,4828,4485,4664,2740,2745,711.91,335.55,-88.16,99.84,-322.12,-482.34,-596.26,-82.31,-331.12,-713.24,-899.33,493.4,Upgrade
43,Net Cash Growth,0.53%,25.09%,93.34%,75.90%,529.95%,1289.86%,-,2649.36%,-,-,-,-,-,-,-,-,-,-,-,-45.57%,Upgrade
44,Net Cash Per Share,3.36,4.35,3.95,3.60,3.35,3.76,2.10,2.35,0.61,0.29,-0.08,0.10,-0.27,-0.41,-0.50,-0.07,-0.28,-0.60,-0.77,0.39,Upgrade
45,Filing Date Shares Outstanding,1341,1341,1341,1341,1341,1341,1172,1172,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,Upgrade
46,Total Common Shares Outstanding,1341,1341,1341,1341,1341,1341,1172,1172,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,Upgrade
47,Working Capital,6980,6757,6348,6877,7196,7461,7326,7489,6011,5583,5220,4044,4016,3767,4226,3968,4028,3731,3130,3185,Upgrade
48,Book Value Per Share,9.75,9.67,9.48,9.24,9.14,8.98,8.72,8.57,8.68,8.23,8.44,8.11,8.43,8.23,8.13,7.92,7.90,7.61,7.52,7.39,Upgrade
49,Tangible Book Value,12358,12250,12017,11717,11608,11380,9816,9628,8232,8021,7970,7884,7852,7642,7535,7314,7266,6955,6860,6717,Upgrade
50,Tangible Book Value Per Share,9.21,9.13,8.96,8.74,8.65,8.49,8.15,7.99,8.02,7.56,7.76,7.42,7.65,7.44,7.34,7.12,7.08,6.77,6.68,6.54,Upgrade
51,Buildings,-,4476,-,4472,-,4462,-,3945,-,3880,-,3874,-,3727,-,3712,-,3586,-,3577,Upgrade
52,Machinery,-,8439,-,8370,-,8376,-,8184,-,8130,-,7920,-,6342,-,7428,-,6231,-,6762,Upgrade
53,Construction In Progress,-,155.32,-,101.35,-,136.7,-,642.37,-,569.22,-,585.52,-,824.79,-,575.85,-,688.19,-,580.07,Upgrade
