,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1085,1299,516,950.66,991.8,1006,736.63,568.39,872.7,958.49,710.98,796.46,1028,856.24,778.12,1089,1028,995.32,389.37,823.17,Upgrade
1,Other Revenue,-8.81,8.81,-,15.18,-7.16,7.16,-,12.66,-5.37,5.37,-,10.78,-5.68,5.68,-,11.78,-3.54,3.54,-,17.21,Upgrade
2,Revenue,1076,1308,516,965.84,984.64,1013,736.63,581.04,867.33,963.86,710.98,807.24,1022,861.92,778.12,1101,1024,998.86,389.37,840.38,Upgrade
3,Revenue Growth (YoY),9.27%,29.06%,-29.95%,66.22%,13.53%,5.14%,3.61%,-28.02%,-15.12%,11.83%,-8.63%,-26.65%,-0.25%,-13.71%,99.84%,30.95%,18.20%,12.54%,-42.48%,4.85%,Upgrade
4,Cost of Revenue,1011,1106,407.37,1089,648.45,1047,616.26,613.81,671.26,923.4,558.98,811.28,734.96,766.76,500.63,1024,547.46,813.22,203.49,740.87,Upgrade
5,Gross Profit,64.8,201.7,108.63,-123.37,336.19,-33.91,120.37,-32.77,196.07,40.46,152,-4.04,286.91,95.17,277.49,76.38,476.99,185.64,185.88,99.51,Upgrade
6,"Selling, General & Admin",35.56,35.69,32.04,56.89,40.04,40.56,33.14,69.04,42.69,35.86,47.62,61.04,54.87,50.4,51.83,111.82,66.37,65.84,38.98,91.03,Upgrade
7,Research & Development,0.37,0.11,0.12,0.14,0.12,0.11,0.08,0.32,-,-,-,0.32,0.05,-0.58,0.85,0.83,0.05,0.05,0.06,0.05,Upgrade
8,Other Operating Expenses,-13.5,-25.11,-5.19,-9.43,-10.03,-26.24,-22,-19.55,-16.21,-12.21,-0.76,-16.57,-7.88,-1.81,1.25,4.73,-6.17,-4.18,-3.76,-6.24,Upgrade
9,Operating Expenses,22.33,11.09,27.58,47.65,30.16,14.47,11.26,49.59,26.72,23.52,46.97,44.17,45.41,48.71,54.01,116.79,60.46,62.04,35.64,85.19,Upgrade
10,Operating Income,42.46,190.61,81.05,-171.02,306.03,-48.38,109.1,-82.36,169.35,16.93,105.03,-48.21,241.5,46.45,223.48,-40.41,416.53,123.61,150.24,14.32,Upgrade
11,Interest Expense,-25.87,-38.42,-36.63,-38.01,-35.31,-38.62,-37.23,-40.78,-33.31,-43.93,-42.62,-56.72,-31.61,-41.34,-38.75,-58.04,-30.82,-45.76,-31.25,-36.97,Upgrade
12,Interest & Investment Income,-,1.76,1.68,1.72,0.61,1.24,1.7,3.46,2.49,1.92,1.58,6.24,0.52,1.87,4.87,-,4.82,6.45,1.85,3.29,Upgrade
13,Earnings From Equity Investments,0.91,-0.34,-0.57,0.05,0.25,0.71,-0.96,-1.89,0.5,0.86,0.53,1.99,0.87,-1.19,1.09,12.59,-,-,-,4,Upgrade
14,Other Non Operating Income (Expenses),-6.53,3.55,-4.27,1.64,-3.09,0.15,-1.45,-0.67,-5.53,2.62,-0.33,4.24,-11.14,4.19,-3.3,5.79,-11.67,3.55,-6.34,10.11,Upgrade
15,EBT Excluding Unusual Items,10.98,157.16,41.26,-205.62,268.49,-84.9,71.16,-122.24,133.5,-21.59,64.18,-92.46,200.15,9.98,187.39,-80.06,378.86,87.84,114.51,-5.24,Upgrade
16,Gain (Loss) on Sale of Investments,-0.83,-,-,-4.58,-0.05,-,-,-25.96,-,-,-,-13.24,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,-0.05,0.07,-0.92,0.06,0.01,0.02,-0.01,-0.01,0.09,0,-1.78,0.68,-0.55,-,-0.67,0.19,-0.15,0.02,-1.17,Upgrade
18,Asset Writedown,-124.9,39.26,-41.8,221.11,-221.11,92.92,-92.92,149.54,-149.54,55.58,-55.58,122.08,-120.06,50.99,-53.02,174.53,-174.53,67.1,-67.1,105.12,Upgrade
19,Other Unusual Items,5.55,1.82,3.85,8.66,-0.28,0.28,-,4.74,-0.06,0.06,-,11.65,-,-,-,15.29,-0,0,-,10.33,Upgrade
20,Pretax Income,-109.15,198.2,3.38,18.65,47.1,8.3,-21.74,6.08,-16.12,34.14,8.6,26.26,80.77,60.43,134.37,109.1,204.51,154.8,47.43,109.04,Upgrade
21,Income Tax Expense,-12.66,37.31,-0.25,6.21,4.74,-11.42,-13.48,6.09,-16.67,-12.65,-7.67,-14.89,-3.32,-1.28,22.78,15.04,33.62,20.05,9.14,28.51,Upgrade
