,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+8 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Cash & Equivalents,1053,1160,1079,1059,1106,1072,1013,1078,1032,1210,1408,1478,1274,1098,1042,1347,406.28,656.76,473.82,842.77,Upgrade
1,Short-Term Investments,-,-,-,-,-,50,-,-,-,70,-,-,-,285,-,-,-,35,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,4.29,4.14,4.14,6.21,6.21,6.21,6.21,6.21,6.21,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1053,1160,1079,1059,1106,1122,1013,1082,1036,1284,1414,1484,1280,1390,1048,1353,406.28,691.76,473.82,842.77,Upgrade
4,Cash Growth,-4.80%,3.42%,6.53%,-2.15%,6.74%,-12.68%,-28.38%,-27.06%,-19.05%,-7.57%,34.91%,9.64%,215.16%,100.88%,121.27%,60.58%,5.96%,-11.67%,193.20%,356.23%,Upgrade
5,Accounts Receivable,175.91,117.08,136.45,151.71,142.93,126.77,129.44,112.8,112.89,135.34,166.42,106.51,132.87,158.24,204.03,161.4,175.59,182.09,183.25,311.46,Upgrade
6,Other Receivables,10.58,8.02,5.28,1.4,8.44,7.43,5.28,2.22,10.68,7.47,7.76,2.69,9.71,5.27,1.31,0.38,2.14,4.23,5.81,0.95,Upgrade
7,Receivables,186.49,125.1,141.73,153.12,151.37,134.2,134.72,115.02,123.56,142.81,174.19,109.19,142.58,163.51,205.34,161.79,177.73,186.33,189.06,312.41,Upgrade
8,Inventory,455.5,378.12,301.77,282.11,291.37,302.95,318.94,380.23,498.74,546.04,433.47,383.56,350.44,298.47,342.78,361.06,424.46,418.45,376.67,351.15,Upgrade
9,Prepaid Expenses,-,31.75,-,-,-,-,-,-,97.23,25.63,32.51,-,211.04,25.95,280.16,30.64,243.64,16.83,331.15,8.1,Upgrade
10,Other Current Assets,38.86,1.25,21.91,20.97,22.12,21.01,73.52,21.8,1.81,4.65,2.12,28.15,5.92,1.48,3.74,3.34,3.46,1.62,0.63,0.14,Upgrade
11,Total Current Assets,1734,1696,1545,1515,1571,1580,1540,1599,1758,2003,2057,2005,1990,1879,1880,1910,1256,1315,1371,1515,Upgrade
12,"Property, Plant & Equipment",132.09,134.14,137.78,139.77,141.92,144.97,145.58,147.36,146.74,145.9,148.26,150.89,142.79,142.51,143.6,145.32,52.09,50.06,50.37,51.17,Upgrade
13,Long-Term Investments,175.22,175.22,175.22,172.22,157.53,157.53,157.53,157.53,107.57,107.57,107.46,57.57,67.69,40.7,40.67,10.05,10.02,10,9.98,9.98,Upgrade
14,Other Intangible Assets,73.84,82.33,96.22,77.02,92.44,87.4,88.47,98.97,95.47,101.59,99.51,107.06,95.68,99.41,109.07,106.78,29.7,16.6,18.79,21.1,Upgrade
15,Long-Term Deferred Tax Assets,11.98,11.85,15.79,16.47,22.68,22.01,18.45,16.54,48.32,23.56,12.38,12.4,4.93,4.31,5.13,5.76,2.75,2.01,1.84,1.48,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.93,-,-,-,Upgrade
17,Total Assets,2127,2100,1970,1921,1986,1992,1950,2020,2156,2382,2424,2333,2302,2166,2179,2178,1396,1394,1452,1598,Upgrade
