,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,14678,10641,10053,8897,8195,7132,9624,14719,18513,14980,10811,Upgrade
1,Market Cap Growth,19.60%,19.60%,22.67%,24.75%,-14.85%,-51.54%,-48.01%,-1.74%,71.24%,21.41%,-31.23%,Upgrade
2,Enterprise Value,12895,9479,10294,10371,10470,9828,11400,14827,19267,16242,14024,Upgrade
3,Last Close Price,15.94,11.34,10.26,9.00,8.06,7.01,9.47,14.38,17.79,14.19,10.29,Upgrade
4,PE Ratio,8.00,5.74,5.60,5.12,6.62,8.33,8.40,9.25,11.23,-3.48,-,Upgrade
5,Forward PE,8.58,5.92,5.37,6.00,5.81,5.40,4.86,7.19,9.25,9.75,5.55,Upgrade
6,PS Ratio,0.51,0.37,0.34,0.30,0.29,0.26,0.36,0.54,0.75,0.68,0.45,Upgrade
7,PB Ratio,0.72,0.51,0.49,0.46,0.42,0.39,0.49,0.79,1.03,0.94,0.73,Upgrade
8,P/TBV Ratio,0.56,0.56,0.54,0.50,0.47,0.43,0.56,0.92,1.20,1.11,0.88,Upgrade
9,P/FCF Ratio,5.89,4.27,3.24,3.41,5.07,-314.06,-,-,13.94,8.05,5.29,Upgrade
10,P/OCF Ratio,2.66,2.66,2.21,2.15,2.41,3.23,6.69,5.48,5.48,4.01,2.56,Upgrade
11,PEG Ratio,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,Upgrade
12,EV/Sales Ratio,0.44,0.33,0.34,0.35,0.37,0.35,0.42,0.54,0.79,0.74,0.59,Upgrade
13,EV/EBITDA Ratio,2.95,2.26,2.49,2.42,3.13,3.93,3.77,4.20,5.04,4.64,4.20,Upgrade
14,EV/EBIT Ratio,5.60,4.08,4.67,4.41,7.38,17.86,10.77,9.05,9.39,8.81,8.77,Upgrade
15,EV/FCF Ratio,5.18,3.81,3.31,3.98,6.48,-432.78,-,-,14.51,8.73,6.86,Upgrade
16,Debt / Equity Ratio,0.16,0.16,0.24,0.18,0.23,0.24,0.25,0.27,0.21,0.24,0.25,Upgrade
17,Debt / FCF Ratio,1.32,1.32,1.60,1.34,2.76,-195.16,-,-,2.78,2.04,1.80,Upgrade
18,Return on Capital Employed (ROCE),9.24%,9.24%,9.15%,10.78%,5.79%,2.38%,4.12%,6.60%,8.63%,8.36%,7.66%,Upgrade
19,Earnings Yield,12.63%,17.43%,17.85%,19.55%,15.12%,12.00%,11.91%,10.81%,8.90%,-28.71%,-35.39%,Upgrade
20,FCF Yield,16.97%,23.41%,30.90%,29.31%,19.73%,-0.32%,-10.81%,2.42%,7.17%,12.43%,18.91%,Upgrade
21,Dividend Yield,3.89%,5.36%,5.96%,5.69%,6.37%,4.88%,3.60%,3.54%,2.86%,1.19%,-,Upgrade
22,Buyback Yield / Dilution,-0.89%,-0.69%,-1.09%,-2.74%,-1.87%,-0.06%,-0.10%,-0.62%,-1.32%,-1.64%,1.44%,Upgrade
23,Total Shareholder Return,3.00%,4.67%,4.88%,2.95%,4.50%,4.82%,3.51%,2.92%,1.54%,-0.45%,1.44%,Upgrade
