,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,687.66,749.86,440.18,408.66,298.17,345.4,486.52,539.47,468.85,384.37,Upgrade
1,Short-Term Investments,4.99,64.93,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,6.52,13.08,21.16,19.41,18.37,14.11,12.21,4.78,2.18,2.1,Upgrade
3,Cash & Short-Term Investments,699.17,827.87,461.34,428.08,316.53,359.51,498.73,544.25,471.02,386.47,Upgrade
4,Cash Growth,51.55%,93.39%,45.75%,19.07%,-36.53%,-33.94%,5.88%,40.82%,102.27%,13.56%,Upgrade
5,Accounts Receivable,670.8,654.16,681.35,702.33,688.49,705.1,587.75,641.04,585.77,504.29,Upgrade
6,Other Receivables,8.75,11.23,8.43,9.09,9.53,16.8,9.82,13.19,9.73,10.76,Upgrade
7,Receivables,679.56,665.39,689.79,711.42,698.02,721.89,597.57,654.23,595.5,515.06,Upgrade
8,Inventory,589.04,551.48,610.28,589,669.49,647.47,655.99,514.2,427.12,413.89,Upgrade
9,Prepaid Expenses,118.13,119.04,118.58,105.91,106.93,129.36,117.21,109.49,92.55,88.91,Upgrade
10,Other Current Assets,65.08,68.99,55.87,54.41,48.81,91.7,75.09,81.45,60.41,56.24,Upgrade
11,Total Current Assets,2151,2233,1936,1889,1840,1950,1945,1904,1647,1461,Upgrade
12,"Property, Plant & Equipment",1508,1513,1532,1631,1572,1756,1685,1513,1434,1372,Upgrade
13,Long-Term Investments,25.74,38.49,57.08,59.91,80.38,71.75,63.15,49.4,42.94,55.81,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,-2.28,Upgrade
15,Other Intangible Assets,172.45,183.61,197.45,216.11,191.53,229.88,245.12,244.97,247.05,248.4,Upgrade
16,Long-Term Deferred Tax Assets,92.25,89.05,84.82,76.94,66.57,61.86,66.99,60.53,39.01,53.65,Upgrade
17,Long-Term Deferred Charges,4.53,3.84,2.7,3.9,4.43,5.91,6.77,8.38,7.46,3.46,Upgrade
18,Other Long-Term Assets,137.27,160.3,185.56,224.85,280.74,263.66,248.91,238.79,227.64,268.76,Upgrade
19,Total Assets,4092,4221,3995,4102,4035,4339,4260,4018,3645,3460,Upgrade
