,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,1854,1877,1937,1876,1770,1772,1674,1826,1330,1505,Upgrade
1,Revenue Growth (YoY),-4.28%,0.05%,9.44%,5.88%,5.72%,-2.95%,25.84%,21.28%,-15.00%,-6.06%,Upgrade
2,Cost of Revenue,1416,1456,1507,1515,1415,1427,1317,1402,1031,1190,Upgrade
3,Gross Profit,438.05,421.14,429.58,361.39,354.52,344.54,357.37,423.66,299.63,315.38,Upgrade
4,"Selling, General & Admin",295.58,292.71,282.02,287.85,281.79,287.42,289.29,293.11,214.87,235.02,Upgrade
5,Other Operating Expenses,-13.68,-14.6,9.1,-88.33,53.86,5.9,-15.82,3.94,-52.64,-20.09,Upgrade
6,Operating Expenses,281.9,278.11,291.12,199.53,335.66,293.32,273.47,297.05,162.23,214.93,Upgrade
7,Operating Income,156.15,143.03,138.46,161.86,18.87,51.22,83.89,126.61,137.41,100.45,Upgrade
8,Interest Expense,-19.91,-18.62,-12.94,-12.51,-9.17,-10.08,-9.99,-7.47,-6.05,-9.38,Upgrade
9,Interest & Investment Income,18.88,13.95,6.04,3.72,1.88,1.68,1.26,1.92,1.17,1.62,Upgrade
10,Earnings From Equity Investments,-1.08,-1.67,-0.94,-0.96,-0.64,-0.3,0.05,0.22,0.1,0,Upgrade
11,Currency Exchange Gain (Loss),-5.22,-6.49,7.28,-28.04,47.52,7.81,10.15,-3.31,-31.8,28.6,Upgrade
12,Other Non Operating Income (Expenses),1.49,-1.88,-4.98,-14.52,-10.85,-1.69,4.36,5.96,-5.88,-5.05,Upgrade
13,EBT Excluding Unusual Items,150.32,128.33,132.92,109.56,47.6,48.64,89.72,123.92,94.95,116.25,Upgrade
14,Merger & Restructuring Charges,-3.51,-7.62,-,-1.14,-0.68,-1.03,-3.36,-13.08,-,-,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-755.79,Upgrade
16,Gain (Loss) on Sale of Investments,7.92,8.88,9.56,8.83,10.03,5.86,21.6,25.15,21.78,26.32,Upgrade
17,Gain (Loss) on Sale of Assets,1.03,1.36,1.13,0.45,4.15,-0.13,0.29,1.58,0.2,-0.77,Upgrade
18,Asset Writedown,-,-3.42,-,0.13,-,0.83,-,-6.14,-,-40.21,Upgrade
19,Other Unusual Items,-,-,-,2.1,-,7.7,-,-,-,-,Upgrade
20,Pretax Income,155.75,127.53,143.61,119.94,61.1,61.86,108.25,131.44,116.94,-654.2,Upgrade
21,Income Tax Expense,24.56,17.02,21.79,17.14,2.63,5.99,11.93,15.86,13.33,-1.1,Upgrade
22,Earnings From Continuing Operations,131.19,110.51,121.83,102.8,58.47,55.87,96.32,115.58,103.62,-653.11,Upgrade
23,Minority Interest in Earnings,-1.58,-1.43,-1.68,-0.88,-2.59,-2.7,-3.15,-4.33,-2.83,-2.59,Upgrade
24,Net Income,129.61,109.08,120.15,101.92,55.88,53.17,93.18,111.25,100.79,-655.7,Upgrade
25,Net Income to Common,129.61,109.08,120.15,101.92,55.88,53.17,93.18,111.25,100.79,-655.7,Upgrade
26,Net Income Growth,7.88%,7.02%,115.00%,91.68%,-40.03%,-52.20%,-7.55%,-,-37.80%,-,Upgrade
27,Shares Outstanding (Basic),923,924,922,913,899,895,893,892,892,891,Upgrade
28,Shares Outstanding (Diluted),931,931,925,921,900,904,900,903,894,891,Upgrade
29,Shares Change (YoY),0.69%,1.09%,2.74%,1.87%,0.06%,0.10%,0.62%,1.32%,1.64%,-1.44%,Upgrade
30,EPS (Basic),0.14,0.12,0.13,0.11,0.06,0.06,0.10,0.12,0.11,-0.74,Upgrade
31,EPS (Diluted),0.14,0.12,0.13,0.11,0.06,0.06,0.10,0.12,0.11,-0.74,Upgrade
32,EPS Growth,7.16%,5.96%,109.18%,88.16%,-40.06%,-52.29%,-8.08%,-,-38.87%,-,Upgrade
33,Free Cash Flow,125.17,195.45,201.52,131.52,74.41,-77.3,-55.55,101.39,69.42,170.77,Upgrade
34,Free Cash Flow Per Share,0.13,0.21,0.22,0.14,0.08,-0.09,-0.06,0.11,0.08,0.19,Upgrade
35,Dividend Per Share,0.022,0.056,0.022,0.044,0.022,0.022,0.022,0.044,0.022,-,Upgrade
36,Dividend Growth,0%,29.36%,0%,100.00%,0%,-50.00%,0%,-,0%,-,Upgrade
37,Operating Margin,8.42%,7.62%,7.15%,8.63%,1.07%,2.89%,5.01%,6.93%,10.33%,6.67%,Upgrade
38,Profit Margin,6.99%,5.81%,6.20%,5.43%,3.16%,3.00%,5.57%,6.09%,7.58%,-43.55%,Upgrade
39,Free Cash Flow Margin,6.75%,10.41%,10.40%,7.01%,4.20%,-4.36%,-3.32%,5.55%,5.22%,11.34%,Upgrade
40,EBITDA,276,264.85,263.11,284.52,141.11,177.88,208.37,244.66,247.11,204.74,Upgrade
41,D&A For EBITDA,119.85,121.82,124.66,122.65,122.24,126.66,124.48,118.05,109.7,104.29,Upgrade
42,EBIT,156.15,143.03,138.46,161.86,18.87,51.22,83.89,126.61,137.41,100.45,Upgrade
