,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,1701,1736,1753,1943,2148,2091,2262,2617,2800,3039,2857,Upgrade
1,Market Cap Growth,-10.63%,-10.63%,-18.40%,-7.10%,-5.05%,-20.09%,-19.18%,-13.91%,-2.00%,-7.62%,-23.62%,Upgrade
2,Enterprise Value,311,412,523,1032,1282,1253,1372,1661,1851,2078,1826,Upgrade
3,Last Close Price,1.46,1.47,1.49,1.65,1.82,1.77,1.92,2.22,2.37,2.58,2.42,Upgrade
4,PE Ratio,21.28,21.98,27.26,31.96,-110.24,-,-,-,-,-,-,Upgrade
5,PS Ratio,13.00,13.43,13.11,14.51,15.75,15.52,17.56,21.39,24.91,29.18,17.77,Upgrade
6,PB Ratio,0.40,0.41,0.43,0.48,0.52,0.50,0.54,0.62,0.64,0.71,0.65,Upgrade
7,P/TBV Ratio,0.41,0.41,0.43,0.48,0.52,0.50,0.54,0.62,0.64,0.71,0.65,Upgrade
8,P/FCF Ratio,-,-,101.40,66.77,63.02,57.70,92.28,67.58,285.52,-,-,Upgrade
9,P/OCF Ratio,-,-,70.64,55.86,58.14,55.06,84.74,65.25,193.70,-,-,Upgrade
10,EV/Sales Ratio,2.40,3.18,3.91,7.71,9.40,9.30,10.65,13.58,16.47,19.95,11.36,Upgrade
11,EV/EBITDA Ratio,5.94,37.96,46.56,126.61,236.17,-,169.12,227.68,-153.49,-,-,Upgrade
12,EV/EBIT Ratio,9.34,-,-66.22,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,30.24,35.49,37.60,34.58,55.95,42.89,188.77,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
15,Debt / FCF Ratio,-,-,0.08,0.05,0.04,0.07,0.05,0.03,0.15,-,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-0.19%,-,-,-,-,-,-,-,-,Upgrade
17,Earnings Yield,4.64%,4.55%,3.67%,3.13%,-0.91%,-4.23%,-4.08%,-4.03%,-3.41%,-4.22%,-2.67%,Upgrade
18,FCF Yield,-,0.99%,1.50%,1.59%,1.73%,1.08%,1.48%,0.35%,-2.85%,-3.09%,Upgrade,
19,Dividend Yield,2.05%,2.04%,2.02%,0.91%,-,-,-,-,-,-,-,Upgrade
20,Buyback Yield / Dilution,-0.74%,-1.09%,-0.38%,-,-,-,-,-,-0.23%,-1.78%,-2.63%,Upgrade
21,Total Shareholder Return,1.32%,0.94%,1.64%,0.91%,-,-,-,-,-0.23%,-1.78%,-2.63%,Upgrade
