,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,483.87,538.64,434.68,438.26,653.92,622.5,587.3,591.36,695.29,886.48,Upgrade
1,Trading Asset Securities,6.39,5.68,12.74,12.37,6.91,6.54,6.82,5.85,8.9,7.96,Upgrade
2,Cash & Short-Term Investments,490.26,544.32,447.42,450.63,660.83,629.04,594.12,597.21,704.19,894.44,Upgrade
3,Cash Growth,9.57%,20.79%,-32.29%,-28.36%,11.23%,5.33%,-15.63%,-33.23%,-1.46%,3.57%,Upgrade
4,Accounts Receivable,509.58,401.2,566.26,362.72,989.68,850.11,538.3,652.25,376.17,454.49,Upgrade
5,Other Receivables,6.1,5.98,6.88,6.19,5.15,4.99,1.45,7.64,16.14,0.69,Upgrade
6,Receivables,515.68,407.17,573.15,368.91,994.83,855.1,539.75,659.89,392.31,455.18,Upgrade
7,Inventory,1140,1030,1190,1213,1550,1585,1996,1573,1541,2000,Upgrade
8,Prepaid Expenses,1137,1146,1151,1162,1203,1215,1099,1067,920.41,924.67,Upgrade
9,Other Current Assets,-,-,46.24,-,263.23,275.2,7.06,-,2493,2495,Upgrade
10,Total Current Assets,3283,3127,3408,3194,4672,4560,4236,3898,6051,6769,Upgrade
11,"Property, Plant & Equipment",431.54,480.84,473.49,549.81,606.42,674.36,703.12,844.56,775.63,839.12,Upgrade
12,Long-Term Investments,0.29,0.29,0.39,0.31,0.49,0.69,1.01,1.06,1.69,0.24,Upgrade
13,Other Long-Term Assets,9539,9647,9593,9793,10072,10380,10354,10118,6940,7036,Upgrade
14,Total Assets,13253,13255,13475,13537,15351,15615,15293,14861,13768,14644,Upgrade
15,Accounts Payable,590.43,498.14,553.97,576.32,1012,1031,1004,958.36,584.18,778.15,Upgrade
16,Short-Term Debt,-,197.18,-,107.49,-,367.7,-,306.45,-,256.35,Upgrade
17,Current Portion of Long-Term Debt,2188,1888,1983,1235,2196,1673,2023,1663,2469,2320,Upgrade
18,Current Portion of Leases,55.71,55.64,42.82,55.17,70.97,77.3,73.89,69.72,52.28,66.04,Upgrade
19,Current Income Taxes Payable,66.89,72.58,83.27,90.35,100.39,109.29,98.25,101,86.08,80.95,Upgrade
20,Current Unearned Revenue,-,37.59,-,119.51,-,100.62,-,82,-,632.17,Upgrade
21,Other Current Liabilities,594.46,512.73,686.09,587.39,784.53,598.76,660.41,562.75,702.26,599.36,Upgrade
22,Total Current Liabilities,3496,3262,3350,2771,4164,3958,3859,3744,3893,4733,Upgrade
23,Long-Term Debt,2356,2314,2606,2828,3002,3087,3155,2820,2304,2056,Upgrade
24,Long-Term Leases,249.88,291.08,272.35,311.12,338.99,393.33,410.6,379.41,313.96,344.47,Upgrade
