,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,780.29,866.66,493.07,607.44,585.11,425.24,448.58,577.24,504.33,562.78,Upgrade
1,Trading Asset Securities,159.28,-,-,-,-,-,5.2,-,91.23,-,Upgrade
2,Cash & Short-Term Investments,939.57,866.66,493.07,607.44,585.11,425.24,453.78,577.24,595.56,562.78,Upgrade
3,Cash Growth,90.56%,42.67%,-15.73%,42.85%,28.94%,-26.33%,-23.81%,2.57%,30.63%,1.15%,Upgrade
4,Accounts Receivable,716.93,660.98,703.79,739.93,661.28,722.72,582.31,573.05,674.62,577.33,Upgrade
5,Other Receivables,26.96,26.37,16.27,27.02,23.46,5.42,2.7,7.7,3.8,12.67,Upgrade
6,Receivables,743.89,687.36,720.05,766.95,684.74,728.14,585,580.75,678.42,589.99,Upgrade
7,Inventory,771.74,859.91,1058,1182,911.81,798.61,868.23,710.74,730.38,627.14,Upgrade
8,Restricted Cash,115.39,197.76,195.15,306.92,213.23,214.85,168.26,183.63,150.87,199.98,Upgrade
9,Other Current Assets,20.18,21.32,27.09,23.77,57.97,44.26,79.62,44.73,36.18,30.74,Upgrade
10,Total Current Assets,2591,2633,2493,2887,2453,2211,2155,2097,2191,2011,Upgrade
11,"Property, Plant & Equipment",1241,1251,1223,1253,1227,1288,1326,1362,1375,1414,Upgrade
12,Goodwill,-,47.77,-,47.77,-,57.99,-,57.99,-,64.72,Upgrade
13,Other Intangible Assets,60,11.52,59.83,13.64,83.75,29.28,91.17,35.86,104.7,44.51,Upgrade
14,Long-Term Accounts Receivable,41.74,44.09,60.79,26.54,21.44,27.61,15.9,18.96,9.81,9.81,Upgrade
15,Long-Term Deferred Tax Assets,34.89,38.93,49.8,41.85,38.48,33.81,39.93,39.02,33.03,31.87,Upgrade
16,Long-Term Deferred Charges,-,-,1.76,-,-,-,-,-,-,-,Upgrade
17,Other Long-Term Assets,2.27,2.46,7.9,10,10.49,10.98,9.75,10.41,10.82,16.89,Upgrade
18,Total Assets,3971,4028,3897,4280,3834,3658,3638,3621,3725,3592,Upgrade
19,Accounts Payable,484.51,592.82,616.05,965.42,729.58,646.67,546.46,547.04,501.35,499.19,Upgrade
20,Accrued Expenses,151.23,189.92,213.15,225.05,152.64,138.98,158.9,162.94,129.1,124.56,Upgrade
21,Short-Term Debt,34.48,-,-,-,-,-,-,-,-,2.03,Upgrade
22,Current Portion of Long-Term Debt,-,140.82,126.33,223.56,301.56,283.12,139.03,191.53,243.25,297.24,Upgrade
23,Current Portion of Leases,7.73,11.7,10.78,10.38,10.25,11.08,2.12,5.21,7.55,7.47,Upgrade
24,Current Income Taxes Payable,29.25,36.11,6.76,29.38,23.82,19.93,43.56,41.15,49.88,33.64,Upgrade
25,Current Unearned Revenue,46.45,58.68,69.82,118.32,53.77,35.6,3.63,7.81,4.05,8.46,Upgrade
26,Other Current Liabilities,5.96,12.2,14.72,15.06,1.36,6.63,189.61,63.18,213.01,42.39,Upgrade
27,Total Current Liabilities,759.61,1042,1058,1587,1273,1142,1083,1019,1148,1015,Upgrade
28,Long-Term Debt,-,-,-,-,1.75,5.42,9.61,14.04,28.9,21.49,Upgrade
29,Long-Term Leases,13.47,15.18,3.89,6.6,8.72,11.6,1.61,2.32,0.73,4.23,Upgrade
30,Long-Term Unearned Revenue,44.73,49.64,57.03,54.48,58.92,59.95,70.95,73.17,79.57,78.34,Upgrade
31,Long-Term Deferred Tax Liabilities,8.82,19.8,19.22,11.47,22,19.47,17.34,21.26,18.27,20.17,Upgrade
32,Total Liabilities,826.62,1127,1138,1660,1364,1238,1183,1130,1276,1139,Upgrade
33,Common Stock,12.08,11.44,11.44,11.44,11.44,11.44,11.44,11.44,11.45,11.45,Upgrade
34,Additional Paid-In Capital,519.5,416.42,416.42,416.42,416.42,416.42,465.97,465.97,466.97,516.95,Upgrade
35,Retained Earnings,2508,2393,2248,2149,2034,1966,1909,1920,1882,1848,Upgrade
36,Comprehensive Income & Other,63.53,80.78,82.54,43.42,7.84,25.93,68.51,94.12,88.6,76.38,Upgrade
37,Total Common Equity,3103,2901,2759,2620,2469,2420,2455,2492,2449,2453,Upgrade
38,Minority Interest,41.16,-,-,-,-,-,-,-,-,-,Upgrade
39,Shareholders' Equity,3144,2901,2759,2620,2469,2420,2455,2492,2449,2453,Upgrade
40,Total Liabilities & Equity,3971,4028,3897,4280,3834,3658,3638,3621,3725,3592,Upgrade
41,Total Debt,55.68,167.7,141,240.54,322.28,311.22,152.36,213.09,280.42,332.46,Upgrade
42,Net Cash (Debt),883.89,698.96,352.07,366.9,262.83,114.02,301.41,364.15,315.14,230.32,Upgrade
43,Net Cash Growth,151.05%,90.51%,33.95%,221.77%,-12.80%,-68.69%,-4.36%,58.10%,-3.87%,-37.06%,Upgrade
44,Net Cash Per Share,0.64,0.52,0.26,0.27,0.20,0.09,0.23,0.27,0.24,0.17,Upgrade
45,Filing Date Shares Outstanding,1407,1407,1337,1337,1337,1337,1337,1337,1337,1337,Upgrade
46,Total Common Shares Outstanding,1407,1337,1337,1337,1337,1337,1337,1337,1337,1337,Upgrade
47,Working Capital,1831,1591,1436,1300,1180,1069,1072,1078,1043,995.66,Upgrade
48,Book Value Per Share,2.21,2.17,2.06,1.96,1.85,1.81,1.84,1.86,1.83,1.83,Upgrade
49,Tangible Book Value,3043,2842,2699,2559,2386,2333,2364,2398,2344,2344,Upgrade
50,Tangible Book Value Per Share,2.16,2.13,2.02,1.91,1.78,1.75,1.77,1.79,1.75,1.75,Upgrade
51,Land,752.14,759.79,756.49,726.35,702.19,696.75,712.85,724.55,713.2,707.64,Upgrade
52,Machinery,1820,1823,1818,1778,1642,1642,1647,1651,1690,1673,Upgrade
53,Construction In Progress,187.75,125.35,55.72,70.59,125.28,130.74,121.31,80.57,37.08,17.54,Upgrade
54,Leasehold Improvements,1.71,1.75,1.76,1.65,1.56,1.61,1.71,1.79,1.78,1.74,Upgrade
