,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1627,1927,1890,2163,1774,1915,1550,1682,1357,1524,Upgrade
1,Revenue Growth (YoY),-13.88%,-10.90%,6.50%,12.97%,14.48%,13.85%,14.19%,10.34%,14.75%,19.68%,Upgrade
2,Cost of Revenue,1297,1543,1593,1835,1514,1571,1195,1232,1001,1143,Upgrade
3,Gross Profit,330.06,384.09,297.02,328.08,259.89,343.08,354.59,449.56,356.01,380.64,Upgrade
4,"Selling, General & Admin",212.94,212.25,208.62,216.66,207.54,216.35,188.87,190.87,164.11,176.51,Upgrade
5,Other Operating Expenses,-24.41,-32.44,-26.46,-35.69,-33.02,-40.5,-21.53,0.84,-16.5,7.64,Upgrade
6,Operating Expenses,188.53,187.8,182.16,184.06,174.52,181.7,167.35,203.39,147.61,184.21,Upgrade
7,Operating Income,141.53,196.3,114.86,144.02,85.37,161.38,187.24,246.17,208.4,196.43,Upgrade
8,Interest Expense,-2.24,-3.61,-3.99,-3.54,-1.9,-4.7,-1.23,-1.87,-2.66,-3.99,Upgrade
9,Interest & Investment Income,7.84,7.59,5.81,5.23,4.7,-,5.46,9.67,6.1,7.97,Upgrade
10,Currency Exchange Gain (Loss),3.53,-5.58,12.95,-1.15,0.18,4.98,0.77,-4.26,-2.1,-1.46,Upgrade
11,Other Non Operating Income (Expenses),-,-,-,-,-,6.03,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,150.66,194.68,129.64,144.55,88.34,167.68,192.24,249.7,209.73,198.94,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-0.33,0.33,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.05,-0.18,0,-0.09,-0.01,0.01,-0.03,-3.41,-0.1,-0.07,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,-,25.56,Upgrade
16,Pretax Income,150.71,194.5,129.64,144.46,88.33,167.69,192.2,245.96,209.96,224.43,Upgrade
17,Income Tax Expense,33.21,50.12,29.81,29.43,20.96,27.17,47.65,58.87,54.29,58.87,Upgrade
18,Earnings From Continuing Operations,117.5,144.39,99.83,115.03,67.37,140.52,144.55,187.09,155.67,165.56,Upgrade
19,Minority Interest in Earnings,-2.67,-,-,-,-,-,-,-,-,-,Upgrade
20,Net Income,114.82,144.39,99.83,115.03,67.37,140.52,144.55,187.09,155.67,165.56,Upgrade
21,Net Income to Common,114.82,144.39,99.83,115.03,67.37,140.52,144.55,187.09,155.67,165.56,Upgrade
22,Net Income Growth,15.02%,25.52%,48.18%,-18.14%,-53.39%,-24.89%,-7.14%,13.01%,-9.37%,-10.50%,Upgrade
23,Shares Outstanding (Basic),1373,1337,1337,1337,1337,1337,1337,1337,1337,1337,Upgrade
24,Shares Outstanding (Diluted),1373,1337,1337,1337,1337,1337,1337,1337,1337,1337,Upgrade
25,Shares Change (YoY),2.74%,-,-,-,-,-0.01%,-0.03%,-0.02%,-,-,Upgrade
26,EPS (Basic),0.08,0.11,0.07,0.09,0.05,0.11,0.11,0.14,0.12,0.12,Upgrade
27,EPS (Diluted),0.08,0.11,0.07,0.09,0.05,0.11,0.11,0.14,0.12,0.12,Upgrade
28,EPS Growth,11.95%,25.52%,48.18%,-18.14%,-53.39%,-24.88%,-7.12%,13.02%,-9.37%,-10.50%,Upgrade
29,Free Cash Flow,34.7,357.99,-18.41,110.69,146.86,112.96,-67.09,356.73,83.76,344.55,Upgrade
30,Free Cash Flow Per Share,0.03,0.27,-0.01,0.08,0.11,0.08,-0.05,0.27,0.06,0.26,Upgrade
31,Dividend Per Share,-,-,-,-,-,-,0.100,0.109,0.118,0.127,Upgrade
32,Dividend Growth,-,-,-,-,-,-,-15.79%,-14.33%,3.67%,-0.30%,Upgrade
33,Operating Margin,8.70%,10.19%,6.08%,6.66%,4.81%,8.43%,12.08%,14.64%,15.35%,12.89%,Upgrade
34,Profit Margin,7.06%,7.49%,5.28%,5.32%,3.80%,7.34%,9.33%,11.13%,11.47%,10.86%,Upgrade
35,Free Cash Flow Margin,2.13%,18.58%,-0.97%,5.12%,8.28%,5.90%,-4.33%,21.21%,6.17%,22.61%,Upgrade
36,EBITDA,209.68,263.2,183.74,205.3,154.03,222.07,260.01,309.97,289.13,263.82,Upgrade
37,D&A For EBITDA,68.16,66.91,68.87,61.28,68.67,60.69,72.77,63.81,80.73,67.39,Upgrade
38,EBIT,141.53,196.3,114.86,144.02,85.37,161.38,187.24,246.17,208.4,196.43,Upgrade
39,Advertising Expenses,11.23,-,13.25,-,9.39,-,11.74,-,9.65,-,Upgrade
