,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,73.05,93.69,104.35,157.27,166.06,151.76,140.63,119.53,99.29,169.35,Upgrade
1,Other Revenue,1.22,1.59,-0.98,-7.74,0.23,-5.01,-3.87,-4.1,-7.93,-8.3,Upgrade
2,Revenue,74.27,95.27,103.37,149.54,166.29,146.75,136.76,115.43,91.36,161.05,Upgrade
3,Revenue Growth (YoY),-28.15%,-36.29%,-37.84%,1.90%,21.59%,27.14%,49.69%,-28.33%,-49.70%,-15.00%,Upgrade
4,Cost of Revenue,41.96,76.33,68.44,87.98,107.73,91.67,84.78,61.58,60.59,105.79,Upgrade
5,Gross Profit,32.31,18.95,34.93,61.55,58.57,55.08,51.98,53.84,30.77,55.26,Upgrade
6,"Selling, General & Admin",66.97,70.77,70.95,79.4,75.28,73.87,70.87,75.96,63.25,67.61,Upgrade
7,Operating Expenses,68.67,73.27,70.76,86.99,75.59,74.67,70.53,74.58,64.89,69.51,Upgrade
8,Operating Income,-36.36,-54.33,-35.83,-25.44,-17.03,-19.6,-18.55,-20.74,-34.12,-14.25,Upgrade
9,Interest Expense,-4.46,-3.27,-4.16,-1.06,-20.67,-8.45,-8.69,-15.35,-16.51,-14.83,Upgrade
10,Interest & Investment Income,1.55,0.07,1.56,-,0.18,0.14,0.04,0.1,0.05,0.11,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-24.46,15.75,Upgrade
12,Currency Exchange Gain (Loss),0.47,0.05,0.84,1.28,1.48,-1.27,0.03,-2.17,0.32,0.38,Upgrade
13,Other Non Operating Income (Expenses),0.3,1.89,0.93,4.44,0.72,32.93,-22.58,-3.66,0.63,3.23,Upgrade
14,EBT Excluding Unusual Items,-38.51,-55.59,-36.67,-20.78,-35.32,3.74,-49.76,-41.81,-74.09,-9.6,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-107.5,Upgrade
16,Gain (Loss) on Sale of Investments,-10,-51.7,-47.84,-89.5,-50.77,-32.06,-21.99,-60.37,-10.57,-7.07,Upgrade
17,Gain (Loss) on Sale of Assets,-0.85,-1.47,-0.57,-2,-0.81,-22.78,-0.13,-0.13,0.77,-1.78,Upgrade
18,Asset Writedown,-,-78.75,-,-,-,-,-,-,-,-1.27,Upgrade
19,Other Unusual Items,0.22,-,-,-0.59,0.59,-,-,13.04,1.18,-,Upgrade
20,Pretax Income,-49.15,-187.5,-85.08,-112.88,-86.31,-51.1,-71.87,-89.28,-82.71,-127.22,Upgrade
21,Income Tax Expense,-0.33,-0.04,0.02,1.52,1.95,0.77,0.2,-,0.01,3.01,Upgrade
22,Earnings From Continuing Operations,-48.82,-187.47,-85.1,-114.4,-88.26,-51.87,-72.07,-89.28,-82.71,-130.23,Upgrade
23,Net Income to Company,-48.82,-187.47,-85.1,-114.4,-88.26,-51.87,-72.07,-89.28,-82.71,-130.23,Upgrade
24,Minority Interest in Earnings,0.85,2.48,1.15,4.4,0.19,40.29,10.7,2.72,0.49,0.67,Upgrade
25,Net Income,-47.97,-184.99,-83.95,-110,-88.07,-11.58,-61.37,-86.56,-82.22,-129.56,Upgrade
26,Net Income to Common,-47.97,-184.99,-83.95,-110,-88.07,-11.58,-61.37,-86.56,-82.22,-129.56,Upgrade
27,Shares Outstanding (Basic),2806,2806,2806,2806,2806,2804,2786,2770,2575,2449,Upgrade
28,Shares Outstanding (Diluted),2806,2806,2806,2806,2806,2804,2786,2770,2575,2449,Upgrade
29,Shares Change (YoY),-,-,-,0.06%,0.72%,1.23%,8.19%,13.09%,5.12%,-0.00%,Upgrade
30,EPS (Basic),-0.02,-0.07,-0.03,-0.04,-0.03,-0.00,-0.02,-0.03,-0.03,-0.05,Upgrade
31,EPS (Diluted),-0.02,-0.07,-0.03,-0.04,-0.03,-0.00,-0.02,-0.03,-0.03,-0.05,Upgrade
32,Free Cash Flow,-36.92,-25.57,12.09,24.63,-63.93,23.49,-240.81,-156.7,15.84,-123.76,Upgrade
33,Free Cash Flow Per Share,-0.01,-0.01,0.00,0.01,-0.02,0.01,-0.09,-0.06,0.01,-0.05,Upgrade
34,Operating Margin,-48.96%,-57.02%,-34.66%,-17.01%,-10.24%,-13.35%,-13.57%,-17.97%,-37.35%,-8.85%,Upgrade
35,Profit Margin,-64.59%,-194.17%,-81.22%,-73.56%,-52.96%,-7.89%,-44.88%,-74.99%,-90.00%,-80.45%,Upgrade
36,Free Cash Flow Margin,-49.71%,-26.84%,11.69%,16.47%,-38.45%,16.01%,-176.09%,-135.76%,17.33%,-76.85%,Upgrade
37,EBITDA,-27.56,-37.29,-25.82,-15.64,-14.61,-18.96,-15.48,-21.61,-28.32,-18.03,Upgrade
38,D&A For EBITDA,8.8,17.04,10.01,9.8,2.42,0.64,3.07,-0.87,5.8,-3.78,Upgrade
39,EBIT,-36.36,-54.33,-35.83,-25.44,-17.03,-19.6,-18.55,-20.74,-34.12,-14.25,Upgrade
