,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,1500,1563,1975,2950,3050,3025,3510,3650,3918,4200,4563,Upgrade
1,Market Cap Growth,-47.03%,-47.03%,-35.25%,-2.48%,-13.11%,-17.12%,-10.40%,-13.10%,-14.14%,-16.00%,-20.65%,Upgrade
2,Enterprise Value,1235,1320,1721,2710,2806,2789,3260,3407,3627,3918,4262,Upgrade
3,Last Close Price,60.00,60.64,74.65,109.41,111.55,109.00,124.80,128.17,135.99,143.25,153.56,Upgrade
4,PE Ratio,-,-,-17.84,-,-19.25,-,19.10,54.59,-,-,-,Upgrade
5,PS Ratio,9.28,9.66,12.34,18.68,19.51,19.06,22.62,22.75,21.38,20.62,20.81,Upgrade
6,PB Ratio,0.21,0.22,0.27,0.40,0.40,0.40,0.45,0.47,0.51,0.53,0.57,Upgrade
7,P/FCF Ratio,15.79,15.45,20.04,28.85,31.82,35.84,42.75,48.85,44.20,35.80,31.08,Upgrade
8,P/OCF Ratio,15.45,15.45,20.04,28.85,31.82,35.84,42.75,48.85,44.20,35.80,31.08,Upgrade
9,EV/Sales Ratio,7.64,8.17,10.75,17.16,17.95,17.58,21.01,21.23,19.79,19.23,19.44,Upgrade
10,EV/EBITDA Ratio,11.10,11.86,15.52,26.92,28.33,25.24,32.56,34.38,28.37,25.33,24.57,Upgrade
11,EV/EBIT Ratio,11.10,11.87,15.52,26.93,28.36,25.26,32.66,34.56,28.49,25.42,24.65,Upgrade
12,EV/FCF Ratio,13.00,13.05,17.46,26.50,29.27,33.05,39.70,45.60,40.92,33.39,29.03,Upgrade
13,Earnings Yield,-10.42%,-10.01%,-5.60%,-4.38%,-5.20%,-4.21%,5.23%,1.83%,-3.69%,-28.22%,-38.55%,Upgrade
14,FCF Yield,6.33%,6.47%,4.99%,3.47%,3.14%,2.79%,2.34%,2.05%,2.26%,2.79%,3.22%,Upgrade
15,Dividend Yield,6.00%,5.94%,4.82%,3.29%,3.23%,3.30%,2.88%,2.81%,3.38%,3.56%,3.32%,Upgrade
16,Total Shareholder Return,6.00%,5.94%,4.82%,3.29%,3.23%,3.30%,2.88%,2.81%,3.38%,3.56%,3.32%,Upgrade
