,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+10 Quarters
0,Market Capitalization,16,19,17,15,12,13,20,18,17,19,34,354,68,55,61,56,1934,2246,2477,1680,1958,Upgrade
1,Market Cap Growth,38.26%,38.26%,-17.11%,-16.41%,-31.58%,-28.92%,-39.66%,-95.00%,-74.46%,-65.78%,-44.73%,530.49%,-96.49%,-97.53%,-97.54%,-96.66%,-1.23%,63.07%,79.79%,71.57%,181.38%,Upgrade
2,Enterprise Value,27,26,24,21,18,21,28,26,26,20,35,374,88,77,82,82,1961,2270,2501,1685,1964,Upgrade
3,Last Close Price,0.10,0.14,0.12,0.11,0.10,0.12,0.18,0.15,0.15,0.17,0.29,3.10,1.19,0.97,1.27,1.17,40.30,46.80,51.60,35.00,40.80,Upgrade
4,PE Ratio,-,-2.06,-1.93,-,-,-0.49,-,-,-,-1.06,-,-,-,-,-,-,-,-116.65,-,-,-,Upgrade
5,PS Ratio,0.42,0.63,0.68,0.87,0.75,0.75,0.94,0.60,0.43,0.44,0.78,8.34,2.05,1.62,1.55,1.33,36.50,35.04,33.73,19.86,18.84,Upgrade
6,PB Ratio,0.89,1.26,1.14,1.31,1.05,0.62,0.84,0.73,0.35,0.39,0.66,6.89,-,1.49,1.87,1.73,-,37.99,39.89,27.06,-,Upgrade
7,P/TBV Ratio,1.26,1.26,1.14,1.31,1.05,0.62,0.84,0.73,0.35,0.39,0.66,6.89,-,1.49,1.87,1.73,-,37.99,39.89,27.06,-,Upgrade
8,EV/Sales Ratio,0.90,0.88,0.97,1.22,1.12,1.18,1.29,0.90,0.64,0.47,0.80,8.80,2.65,2.23,2.08,1.95,36.99,35.41,34.05,19.92,18.89,Upgrade
9,EV/EBITDA Ratio,-,-4.03,-3.90,-,-,-0.79,-,-,-,-1.19,-,-,-3.39,-,-,-,-,-112.14,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-3.56,-3.46,-,-,-0.75,-,-,-,-1.05,-,-,-,-,-,-,-,-100.65,-,-,-,Upgrade
11,Debt / Equity Ratio,0.75,0.75,0.75,0.72,0.72,0.37,0.55,0.55,0.46,0.46,0.30,0.30,-,1.01,1.05,1.05,-,0.64,0.57,0.57,-,Upgrade
12,Debt / EBITDA Ratio,-,1.36,1.36,-,-,0.90,-,-,-,2.17,-,-,-,-,-,-,-,5.29,-,-,-,Upgrade
13,Asset Turnover,1.10,1.22,0.75,0.65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,1.73,1.73,1.73,1.64,1.64,2.45,-,2.12,-,2.51,-,2.87,-,1.74,-,1.49,-,1.90,-,2.18,-,Upgrade
15,Current Ratio,1.73,1.73,1.73,1.65,1.65,2.45,-,2.17,-,2.51,-,3.13,-,1.74,-,1.60,-,2.00,-,2.18,-,Upgrade
16,Return on Equity (ROE),48.20%,54.81%,-224.16%,-153.62%,36.66%,-76.41%,-203.23%,-51.14%,21.38%,-39.89%,-,-,-28.53%,-29.46%,-,-,14.07%,-32.71%,-,-,Upgrade,
17,Return on Assets (ROA),12.85%,14.31%,-49.06%,-42.87%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),17.21%,19.70%,-69.96%,-55.29%,15.64%,-37.65%,-84.00%,-22.43%,7.54%,-19.33%,-,-,-8.85%,-10.87%,-,-,2.75%,-12.80%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-48.51%,-46.44%,-,-,-130.42%,-,-,-,-38.53%,-,-,-,-,-,-,-,-37.75%,-,-,-,Upgrade
20,Earnings Yield,-57.33%,-48.56%,-51.87%,-102.30%,-230.54%,-202.78%,-131.55%,-153.98%,-131.85%,-93.93%,-68.19%,-5.72%,-46.70%,-56.81%,-44.06%,-52.60%,-0.59%,-0.86%,-0.88%,-0.98%,-0.56%,Upgrade
21,FCF Yield,-35.93%,-30.44%,-27.28%,-23.80%,-14.82%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-13.75%,-19.96%,-19.96%,-7.49%,-7.57%,-,-,38.71%,-111.48%,-101.80%,-137.96%,-288.43%,-12.50%,-17.92%,-,-,-,-,-,-0.25%,-21.82%,Upgrade
23,Total Shareholder Return,-13.75%,-19.96%,-19.96%,-7.49%,-7.57%,-,-,38.71%,-111.48%,-101.80%,-137.96%,-288.43%,-12.50%,-17.92%,-,-,-,-,-,-0.25%,-21.82%,Upgrade
