,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,31419,40986,43518,56657,58973,62567,42865,58214,57880,59441,Upgrade
1,Short-Term Investments,981,1036,-,3796,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,32400,42022,43518,60453,58973,62567,42865,58214,57880,59441,Upgrade
3,Cash Growth,-25.55%,-30.49%,-26.21%,-3.38%,37.58%,7.48%,-25.94%,-2.06%,-1.06%,7.26%,Upgrade
4,Accounts Receivable,8307,1550,9182,1417,9636,1551,2719,2732,1546,1432,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,5279,-,Upgrade
6,Receivables,10234,3943,11993,3684,12508,4991,3556,3797,8944,2959,Upgrade
7,Inventory,131210,130101,134702,136446,122529,127482,133992,121737,119131,121930,Upgrade
8,Prepaid Expenses,-,4802,-,5560,-,5058,7859,4314,-,4016,Upgrade
9,Restricted Cash,383,459,302,745,820,798,1080,1305,977,863,Upgrade
10,Other Current Assets,-,1139,-,2991,-,33225,-,3368,-,1306,Upgrade
11,Total Current Assets,174227,182466,190515,209879,194830,234121,189352,192735,186932,190515,Upgrade
12,"Property, Plant & Equipment",222991,220250,202133,195453,190341,208768,224573,223784,214406,217351,Upgrade
13,Long-Term Investments,92908,93375,93964,93503,95253,100133,103744,86483,81071,83404,Upgrade
14,Goodwill,2555,2573,4541,4308,4176,4609,6743,6655,5977,6492,Upgrade
15,Long-Term Deferred Tax Assets,-,2677,-,2522,2924,2853,3563,3102,3361,2688,Upgrade
16,Other Long-Term Assets,11778,6261,12822,8014,10162,5444,7457,2890,10364,4248,Upgrade
17,Total Assets,504459,508885,503975,514821,497686,556711,535432,520703,502111,508057,Upgrade
18,Accounts Payable,-,4176,-,14207,-,5201,4694,4571,4604,5494,Upgrade
19,Accrued Expenses,-,13437,-,14160,-,14911,-,13707,-,15799,Upgrade
20,Current Portion of Long-Term Debt,14877,17799,9218,2435,5160,28812,23665,22887,12836,6841,Upgrade
21,Current Portion of Leases,-,296,-,280,-,414,-,664,-,333,Upgrade
22,Current Income Taxes Payable,573,2658,3267,5026,6516,4996,3972,4297,4632,5488,Upgrade
23,Current Unearned Revenue,8097,7781,8169,9215,7001,17613,19942,22303,14176,15459,Upgrade
24,Other Current Liabilities,19156,5653,25786,9657,26657,6568,17251,2394,17312,344,Upgrade
25,Total Current Liabilities,42703,51800,46440,54980,45334,78515,69524,70823,53560,49758,Upgrade
26,Long-Term Debt,41226,37070,40145,46102,40692,67656,69506,55006,63892,73241,Upgrade
27,Long-Term Leases,5366,5555,5557,5276,5205,6099,5917,6980,6512,6636,Upgrade
28,Long-Term Deferred Tax Liabilities,14532,14041,13848,13940,15038,15974,16993,14938,15312,13836,Upgrade
29,Other Long-Term Liabilities,226,895,562,723,579,2152,3990,5568,2561,3218,Upgrade
30,Total Liabilities,104143,109449,106648,121114,106891,170436,166105,153485,141977,146825,Upgrade
31,Common Stock,3511,3549,3593,3605,3644,3644,3647,3694,3694,3694,Upgrade
32,Additional Paid-In Capital,232979,234522,235135,236497,238633,238975,238975,241945,241945,241945,Upgrade
33,Retained Earnings,220744,218300,212701,209022,202953,195636,182985,179940,171337,170910,Upgrade
34,Comprehensive Income & Other,-62320,-62598,-60072,-61564,-61249,-59098,-63149,-64740,-62841,-60626,Upgrade
35,Total Common Equity,394914,393773,391357,387560,383981,379157,362458,360839,354135,355923,Upgrade
36,Minority Interest,5402,5663,5970,6147,6814,7118,6869,6379,5999,5309,Upgrade
37,Shareholders' Equity,400316,399436,397327,393707,390795,386275,369327,367218,360134,361232,Upgrade
38,Total Liabilities & Equity,504459,508885,503975,514821,497686,556711,535432,520703,502111,508057,Upgrade
39,Total Debt,61469,60720,54920,54093,51057,102981,99088,85537,83240,87051,Upgrade
40,Net Cash (Debt),-29069,-18698,-11402,6360,7916,-40414,-56223,-27323,-25360,-27610,Upgrade
41,Net Cash Per Share,-8.24,-5.27,-3.18,-,2.17,-,-15.15,-,-6.87,-7.48,Upgrade
42,Filing Date Shares Outstanding,3500,3549,3563,3594,3637,3644,3644,3693,3693,3693,Upgrade
43,Total Common Shares Outstanding,3500,3549,3563,3605,3637,3644,3644,3693,3693,3693,Upgrade
44,Working Capital,131524,130666,144075,154899,149496,155606,119828,121912,133372,140757,Upgrade
45,Book Value Per Share,110.57,108.72,107.61,105.30,103.40,101.89,97.78,96.02,92.72,93.21,Upgrade
46,Tangible Book Value,392359,391200,386816,383252,379805,374548,355715,354184,348158,349431,Upgrade
47,Tangible Book Value Per Share,109.84,108.00,106.34,104.11,102.25,100.62,95.93,94.22,91.11,91.45,Upgrade
48,Land,-,71593,-,69928,-,74504,-,71896,-,11985,Upgrade
49,Buildings,-,-,-,-,-,-,-,-,-,58516,Upgrade
50,Construction In Progress,-,22190,-,18790,-,16290,-,14800,-,13370,Upgrade
