,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,47.23,24.84,20.04,36.65,12.72,26.3,21.53,11.57,80.42,140.47,130.76,275.8,320.95,340.63,186.63,231.76,254.11,283.73,406.74,457.07,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,203,10.1,22.04,2,-,40,131.18,Upgrade
2,Cash & Short-Term Investments,47.23,24.84,20.04,36.65,12.72,26.3,21.53,11.57,80.42,140.47,130.76,275.8,320.95,543.63,196.73,253.8,256.11,283.73,446.74,588.24,Upgrade
3,Cash Growth,271.20%,-5.54%,-6.92%,216.81%,-84.18%,-81.28%,-83.53%,-95.81%,-74.94%,-74.16%,-33.54%,8.67%,25.31%,91.60%,-55.96%,-56.85%,-67.52%,-68.06%,2.78%,35.33%,Upgrade
4,Accounts Receivable,35,33.48,31.7,59.44,59.82,63.31,36.05,55.11,75.76,95.03,111.85,89.64,93.9,97.63,86.96,78.93,89.45,80.2,71.75,64.56,Upgrade
5,Other Receivables,6.89,2.99,44.13,42.62,54.91,88.3,92.18,0.38,-0.14,9.25,4.28,0.28,0.28,1.17,410.02,405.44,1.94,0.06,0.06,207.5,Upgrade
6,Receivables,41.9,36.47,75.83,102.07,114.73,151.61,128.23,55.48,75.62,104.29,116.14,89.92,94.18,98.8,496.98,484.37,91.4,80.26,71.81,272.06,Upgrade
7,Inventory,92.19,113.52,119.31,80.39,91.12,95.1,104.28,77.09,181.87,180.36,180.93,98.07,85.72,59.5,51.71,30.89,41.61,50.61,31.65,27.06,Upgrade
8,Other Current Assets,18.42,19.9,17,5.5,12.86,11.02,22.53,8.43,20.41,14.83,39.39,15.58,45.68,33.49,30.81,24.24,18.25,12.93,8.27,4.61,Upgrade
