,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,19803,13430,12329,16610,16141,19154,24315,24137,18642,16183,21071,17333,22367,18901,32563,21580,24856,16469,10051,7777,9401,Upgrade
1,Market Cap Growth,-29.88%,-29.88%,-49.29%,-31.19%,-13.42%,18.36%,15.39%,39.25%,-16.65%,-14.38%,-35.29%,-19.68%,-10.02%,14.77%,223.98%,177.50%,164.39%,117.96%,36.84%,-14.54%,31.89%,Upgrade
2,Enterprise Value,23003,16340,15097,19490,19021,21791,26556,25922,20427,17875,22614,18716,23749,20018,34418,23419,26695,18532,11170,8851,10476,Upgrade
3,Last Close Price,22.84,15.49,14.22,19.05,18.51,21.97,27.85,27.92,21.57,18.72,24.37,19.97,25.77,21.77,38.70,25.66,29.55,19.43,11.85,9.17,11.16,Upgrade
4,PE Ratio,-,-186.72,-,168.58,-,102.80,129.74,161.69,112.10,104.79,155.57,116.02,183.29,144.79,251.70,147.69,194.01,181.20,148.34,132.77,149.67,Upgrade
5,Forward PE,-,58.74,38.97,58.54,58.81,53.53,67.91,89.68,71.41,68.79,78.05,63.88,53.68,57.58,110.94,97.55,107.93,100.51,57.06,61.91,70.77,Upgrade
6,PS Ratio,4.02,2.80,2.69,3.56,3.47,4.20,5.44,5.94,4.80,4.96,6.77,5.43,7.41,6.20,11.23,8.03,9.90,6.93,4.85,4.52,5.95,Upgrade
7,PB Ratio,7.64,4.97,4.56,5.90,5.72,6.75,8.63,7.74,6.07,5.50,7.22,5.94,7.76,6.70,11.47,10.67,12.51,8.67,5.38,4.48,4.26,Upgrade
8,P/TBV Ratio,36.63,36.63,34.32,31.20,32.71,27.67,35.85,29.96,25.06,24.27,33.99,27.15,36.99,30.37,51.02,-,-,-,-,10.14,-,Upgrade
