,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8121,9341,7974,8857,10158,11393,11978,11875,12223,10992,12809,10634,15837,15428,19177,19116,22205,21182,18605,15350,11949,Upgrade
1,Market Cap Growth,-18.01%,-18.01%,-33.43%,-25.42%,-16.89%,3.65%,-6.49%,11.67%,-22.82%,-28.75%,-33.21%,-44.37%,-28.68%,-27.17%,3.07%,24.54%,85.83%,100.10%,28.90%,42.89%,46.63%,Upgrade
2,Enterprise Value,6996,7745,6663,7231,8533,9668,11248,11153,11628,10177,12184,10119,15322,14704,18496,18442,21573,20607,17960,15391,11990,Upgrade
3,Last Close Price,7.39,8.50,7.23,7.96,9.12,10.23,10.76,11.74,12.08,10.86,12.56,10.43,15.53,15.02,18.46,18.40,21.38,20.39,17.91,14.64,11.40,Upgrade
4,PE Ratio,118.44,135.74,139.76,127.90,-,93.56,89.65,88.87,-,79.24,106.68,89.87,-,70.50,65.51,60.27,70.44,70.01,56.41,46.90,36.82,Upgrade
5,Forward PE,44.09,57.16,43.55,40.70,45.24,48.61,49.12,52.99,40.87,49.66,65.42,63.06,70.37,46.34,52.56,53.24,56.81,51.58,50.74,40.21,32.62,Upgrade
6,PS Ratio,4.08,4.67,4.04,4.53,4.82,5.44,5.72,5.45,5.71,4.96,6.28,5.46,8.36,7.99,9.11,9.21,10.97,10.89,9.80,8.37,6.52,Upgrade
7,PB Ratio,2.45,2.78,2.39,2.62,3.04,3.37,3.56,5.17,5.49,4.92,5.80,4.70,7.04,6.78,7.46,7.44,8.90,8.73,7.96,6.33,5.09,Upgrade
8,P/TBV Ratio,2.91,2.91,2.51,2.74,3.19,3.53,3.73,5.53,5.89,5.26,6.21,5.05,7.75,7.39,8.11,8.02,9.63,9.50,8.62,6.59,5.51,Upgrade
9,P/FCF Ratio,132.33,152.21,-325.73,-,-,-,-,136.16,-865.24,-,107.02,-,87.67,-,103.04,-,104.67,75.68,57.59,53.57,41.17,Upgrade
10,P/OCF Ratio,24.26,24.26,25.27,-,40.89,48.77,64.34,41.07,63.75,-,44.89,-,49.08,-,55.80,59.43,61.13,50.44,38.71,35.36,27.85,Upgrade
11,PEG Ratio,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,Upgrade
12,EV/Sales Ratio,3.50,3.87,3.38,3.70,4.05,4.61,5.37,5.12,5.44,4.59,5.97,5.20,8.09,7.61,8.78,8.88,10.66,10.60,9.46,8.39,6.54,Upgrade
13,EV/EBITDA Ratio,45.01,49.59,47.09,43.51,-,41.98,45.99,45.85,47.08,40.19,53.89,45.84,69.50,45.80,45.16,42.45,49.76,48.85,42.99,37.29,29.46,Upgrade
14,EV/EBIT Ratio,91.72,101.54,110.32,85.98,-,66.32,70.12,70.25,-,60.07,84.28,72.86,-,60.32,55.99,51.04,60.19,59.76,53.04,47.09,37.57,Upgrade
15,EV/FCF Ratio,113.99,126.20,-272.17,-,-,-,-,127.87,-823.15,-,101.80,-,84.81,-,99.38,-,101.69,73.62,55.60,53.71,41.31,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.02,0.07,0.07,0.09,0.06,0.09,0.07,0.07,0.07,0.06,0.07,0.02,Upgrade
17,Debt / EBITDA Ratio,0.01,0.01,0.01,0.01,-,0.03,0.11,0.08,1.45,0.26,0.48,0.38,3.59,1.49,0.78,0.43,0.38,0.39,0.34,0.41,0.12,Upgrade
18,Debt / FCF Ratio,0.03,0.03,-0.13,-,-,-,-,0.40,-3.45,-,1.29,-,1.13,-,1.23,-,0.80,0.62,0.41,0.62,0.17,Upgrade
19,Asset Turnover,0.52,0.55,0.46,0.47,0.50,0.61,0.83,0.63,0.68,0.81,0.73,0.70,0.42,0.63,0.64,0.72,0.65,0.64,0.61,0.68,Upgrade,
20,Inventory Turnover,5.84,6.69,6.61,4.13,4.85,6.10,5.56,5.89,4.90,5.79,6.54,4.34,4.10,2.52,4.60,4.23,4.91,4.10,4.05,3.69,3.55,Upgrade
21,Quick Ratio,1.81,1.81,3.21,3.41,2.91,3.85,3.69,1.69,1.40,1.48,1.80,1.69,1.39,1.88,2.08,2.16,1.92,1.98,1.92,1.65,1.53,Upgrade
22,Current Ratio,2.96,2.96,3.65,4.54,3.44,4.54,4.28,2.26,1.94,2.21,2.21,2.41,1.91,2.67,2.59,2.80,2.48,2.56,2.54,2.14,2.12,Upgrade
23,Return on Equity (ROE),2.98%,4.48%,6.40%,-6.31%,1.53%,6.88%,12.60%,-3.40%,4.54%,8.76%,13.18%,-2.75%,1.20%,7.48%,12.42%,13.71%,14.08%,12.61%,13.03%,12.70%,Upgrade,
24,Return on Assets (ROA),1.97%,2.26%,3.88%,-3.32%,1.01%,4.29%,7.25%,-1.32%,2.62%,4.79%,7.20%,-0.72%,0.48%,3.96%,7.06%,7.39%,7.57%,6.77%,7.25%,6.89%,Upgrade,
25,Return on Capital (ROIC),2.39%,2.66%,4.60%,-3.96%,1.19%,5.19%,9.29%,-1.69%,3.31%,6.03%,9.18%,-0.91%,0.57%,4.69%,8.45%,8.93%,9.12%,8.19%,8.88%,8.46%,Upgrade,
26,Return on Capital Employed (ROCE),2.19%,2.19%,1.75%,2.40%,-,4.15%,4.59%,6.53%,-,7.20%,5.95%,5.58%,-,9.91%,11.93%,13.06%,13.34%,13.22%,13.43%,13.02%,13.17%,Upgrade
27,Earnings Yield,0.85%,0.74%,0.72%,0.78%,0.86%,1.07%,1.12%,1.13%,1.13%,1.26%,0.94%,1.11%,0.75%,1.42%,1.53%,1.66%,1.42%,1.43%,1.77%,2.13%,2.72%,Upgrade
28,FCF Yield,0.76%,0.66%,-0.31%,-2.43%,-0.83%,-0.58%,-0.54%,0.73%,-0.12%,1.53%,0.93%,0.83%,1.14%,0.10%,0.97%,0.87%,0.96%,1.32%,1.74%,1.87%,2.43%,Upgrade
29,Dividend Yield,0.95%,-,-,-,0.77%,-,-,-,0.91%,-,-,-,0.65%,-,-,-,0.73%,-,-,-,1.42%,Upgrade
30,Payout Ratio,112.17%,-,200.70%,-,-,0.15%,216.10%,0.47%,-,171.90%,111.28%,1.59%,-,1989.49%,6.45%,1.78%,3.27%,6.08%,219.66%,1.42%,1.75%,Upgrade
31,Buyback Yield / Dilution,-6.19%,0.14%,-3.65%,-11.01%,-11.15%,-11.15%,-7.31%,0.00%,0.13%,0.21%,0.93%,1.01%,1.06%,0.69%,0.07%,-0.00%,-0.05%,0.05%,-0.03%,0.01%,0.06%,Upgrade
32,Total Shareholder Return,-5.24%,0.14%,-3.65%,-11.01%,-10.38%,-11.15%,-7.31%,0.00%,1.04%,0.21%,0.93%,1.01%,1.71%,0.69%,0.07%,-0.00%,0.69%,0.05%,-0.03%,0.01%,1.48%,Upgrade
