,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,2008,1321,1219,1670,2073,1950,2294,1806,1677,1799,1903,1657,1812,1593,1641,1631,1593,1671,1765,1378,1469,Upgrade
1,Market Cap Growth,-32.24%,-32.24%,-46.87%,-7.52%,23.58%,8.38%,20.57%,8.98%,-7.44%,12.90%,15.95%,1.58%,13.75%,-4.66%,-7.02%,18.34%,8.44%,13.16%,7.20%,-29.67%,-28.95%,Upgrade
2,Enterprise Value,2770,2081,1905,2189,2592,2214,2793,2234,2105,2181,2056,2042,2197,1906,1834,1803,1568,1746,1799,1434,1623,Upgrade
3,Last Close Price,16.49,10.85,10.01,13.05,16.20,15.24,17.82,13.63,12.65,13.21,13.98,14.74,16.11,14.17,14.60,14.22,13.89,14.57,15.39,12.06,12.85,Upgrade
4,PE Ratio,-,-,-,-,-,325.61,-,-,-,44.89,37.57,29.59,24.42,20.15,19.08,19.29,22.15,24.73,31.69,29.59,31.73,Upgrade
5,PS Ratio,1.84,1.24,1.15,1.60,1.88,1.72,1.97,1.48,1.36,1.42,1.50,1.31,1.50,1.39,1.52,1.63,1.75,1.94,2.19,1.83,1.96,Upgrade
6,PB Ratio,1.83,1.17,1.07,1.47,1.75,1.64,1.94,1.43,1.32,1.40,-,1.23,1.95,1.73,1.81,1.82,1.87,2.00,2.50,1.94,2.09,Upgrade
7,P/TBV Ratio,1.33,1.33,1.22,1.59,1.88,1.77,2.05,1.56,1.45,1.52,-,1.33,2.19,1.94,2.04,2.01,2.03,2.17,2.77,2.15,2.32,Upgrade
8,P/FCF Ratio,37.44,24.64,30.47,50.60,-,41.68,102.76,-,-37.60,-,-12.94,-,-,-,-,-,-,-98.48,-,65.25,-2750.99,Upgrade
9,P/OCF Ratio,8.56,8.56,8.76,12.74,19.82,17.36,15.80,11.32,16.28,33.20,-57.27,-,-,-,36.81,1002.75,-,35.93,-,19.84,23.80,Upgrade
10,EV/Sales Ratio,2.60,1.95,1.80,2.09,2.35,1.95,2.40,1.83,1.71,1.72,1.62,1.61,1.81,1.66,1.70,1.81,1.72,2.02,2.23,1.91,2.17,Upgrade
11,EV/EBITDA Ratio,22.23,17.22,15.32,17.32,19.78,16.46,21.43,16.21,14.31,14.18,12.51,11.60,11.60,9.59,9.04,9.20,8.98,11.69,13.96,12.78,14.45,Upgrade
12,EV/EBIT Ratio,191.60,143.95,93.17,78.71,74.11,54.21,70.41,44.54,33.70,30.25,23.87,20.23,18.66,14.59,13.45,13.67,13.99,19.73,25.76,26.09,28.53,Upgrade
13,EV/FCF Ratio,51.65,38.80,47.61,66.33,-,47.33,125.11,-,-47.21,-,-13.99,-,-,-,-,-,-,-102.88,-,67.89,-3039.24,Upgrade
14,Debt / Equity Ratio,0.90,0.90,0.94,0.87,0.71,0.65,0.70,0.67,0.55,0.54,-,0.52,0.61,0.53,0.53,0.46,0.49,0.41,0.30,0.25,0.32,Upgrade
15,Debt / EBITDA Ratio,8.22,7.61,8.35,8.09,7.71,5.25,6.09,6.00,5.06,5.27,-,3.92,3.61,2.77,2.25,1.77,2.28,1.78,1.19,1.19,2.82,Upgrade
16,Debt / FCF Ratio,19.09,19.09,26.94,30.04,-,16.68,36.87,-,-15.65,-,-,-,-,-,-,-,-,-20.00,-,8.27,-426.19,Upgrade
17,Asset Turnover,0.44,0.45,0.45,0.45,0.48,0.45,0.54,0.50,-,-,0.64,0.73,0.69,0.76,0.71,0.68,0.65,0.73,0.61,0.70,Upgrade,
18,Inventory Turnover,2.86,2.74,2.90,2.92,2.85,2.93,2.70,2.94,2.67,-,-,2.78,2.88,2.67,3.18,3.29,3.37,2.84,2.84,2.48,2.65,Upgrade
19,Quick Ratio,0.64,0.64,0.69,0.63,0.72,0.72,1.14,0.87,0.77,0.84,-,1.46,0.81,0.83,0.99,1.33,1.43,1.28,0.75,0.77,0.76,Upgrade
20,Current Ratio,1.28,1.28,1.31,1.28,1.48,1.52,1.59,1.65,1.69,1.76,-,2.21,1.58,1.73,1.80,2.14,2.22,1.83,1.30,1.39,1.30,Upgrade
21,Return on Equity (ROE),-2.04%,-4.32%,-2.27%,-1.17%,3.36%,-0.03%,-0.19%,0.54%,-,-,3.83%,4.34%,6.06%,8.81%,12.65%,8.05%,10.85%,10.58%,8.49%,7.12%,Upgrade,
22,Return on Assets (ROA),0.83%,0.04%,0.57%,0.06%,1.59%,0.83%,1.32%,0.70%,-,-,2.98%,2.24%,3.93%,5.03%,6.73%,4.70%,5.77%,5.72%,4.40%,1.10%,Upgrade,
23,Return on Capital (ROIC),0.94%,0.04%,0.63%,0.07%,1.79%,0.94%,1.52%,0.81%,-,-,3.49%,2.76%,4.87%,6.14%,8.07%,5.92%,7.83%,7.91%,5.99%,1.42%,Upgrade,
24,Return on Capital Employed (ROCE),0.93%,0.93%,1.28%,1.81%,2.22%,2.62%,2.56%,3.02%,3.87%,4.47%,-,5.84%,9.28%,10.30%,10.91%,10.99%,9.71%,8.16%,8.86%,6.92%,7.24%,Upgrade
25,Earnings Yield,-1.39%,-2.11%,-1.00%,0.00%,0.24%,0.31%,-0.02%,0.80%,1.54%,2.23%,2.66%,3.38%,4.10%,4.96%,5.24%,5.18%,4.52%,4.04%,3.16%,3.38%,3.15%,Upgrade
26,FCF Yield,2.67%,4.06%,3.28%,1.98%,-0.12%,2.40%,0.97%,2.36%,-2.66%,-5.24%,-7.73%,-13.50%,-8.19%,-10.18%,-5.96%,-6.80%,-5.40%,-1.02%,-2.09%,1.53%,-0.04%,Upgrade
27,Dividend Yield,0.61%,-,-,-,0.62%,-,-,-,2.77%,-,-,-,2.17%,-,-,-,2.22%,-,-,-,1.80%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,58.01%,-,-,-,135.87%,335.50%,38.77%,14.30%,30.46%,173.60%,10.26%,-,14.98%,144.56%,22.04%,17.16%,Upgrade
29,Buyback Yield / Dilution,7.70%,3.71%,30.28%,-52.07%,21.40%,4.16%,-31.10%,28.29%,-30.42%,-25.83%,-20.83%,-16.59%,-4.47%,1.08%,1.44%,0.91%,4.23%,-2.10%,-3.12%,-1.95%,2.26%,Upgrade
30,Total Shareholder Return,8.31%,3.71%,30.28%,-52.07%,22.02%,4.16%,-31.10%,28.29%,-27.65%,-25.83%,-20.83%,-16.59%,-2.30%,1.08%,1.44%,0.91%,6.45%,-2.10%,-3.12%,-1.95%,4.05%,Upgrade
