,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,1.73,1.73,1.06,1.06,1.12,-,1.68,-,2.46,-,2.58,-,5.02,-,4.13,-,5.33,-,4.68,-,Upgrade
1,Short-Term Investments,-,-,-,-,0,-,-,-,0,-,-,-,0.02,-,-,-,0.02,-,-,-,Upgrade
2,Trading Asset Securities,0.03,0.03,0.03,0.03,-,-,-,-,-,-,0.06,-,-,-,0.08,-,-,-,0.06,-,Upgrade
3,Cash & Short-Term Investments,1.76,1.76,1.09,1.09,1.13,1.68,1.68,2.47,2.47,-,2.63,5.04,5.04,-,4.22,5.35,5.35,-,4.74,2.51,Upgrade
4,Cash Growth,56.68%,4.94%,-35.21%,-55.90%,-54.41%,-,-36.23%,-51.02%,-51.02%,-,-37.51%,-5.77%,-5.77%,-,-11.08%,113.06%,113.06%,-,66.14%,-26.70%,Upgrade
5,Accounts Receivable,9.43,9.43,7.79,7.79,9.07,-,8.93,-,9.12,-,9.75,-,10.38,-,8.77,-,8.75,-,8.84,-,Upgrade
6,Other Receivables,-,-,0.04,0.04,0.64,-,0.1,-,0.8,-,-,-,0.82,-,-,-,0.95,-,0.08,-,Upgrade
7,Receivables,9.43,9.43,7.83,7.83,9.71,-,9.03,-,9.92,-,9.75,-,11.2,-,8.77,-,9.7,-,8.92,-,Upgrade
8,Inventory,8.04,8.04,6.99,6.99,8.49,-,9.48,-,9.33,-,5.55,-,6.73,-,7.27,-,7.53,-,6.57,-,Upgrade
9,Prepaid Expenses,4.22,4.22,4.51,4.51,3,-,4.95,-,3.65,-,4.84,-,2.5,-,2.85,-,1.17,-,1.62,-,Upgrade
10,Other Current Assets,0.96,0.96,0.88,0.88,1.07,-,2.18,-,1.94,-,1.38,-,1.58,-,1.19,-,1.24,-,0.93,-,Upgrade
11,Total Current Assets,24.42,24.42,21.31,21.31,23.39,-,27.39,-,27.3,-,24.15,-,27.05,-,24.31,-,25,-,22.78,-,Upgrade
12,"Property, Plant & Equipment",1.38,1.38,1.52,1.52,1.53,-,1.42,-,1.55,-,1.78,-,1.81,-,0.91,-,1.01,-,1.1,-,Upgrade
13,Long-Term Investments,0.02,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,0.71,0.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,2.8,2.8,3.6,3.6,2.91,-,3,-,3.14,-,3.25,-,3.38,-,3.46,-,3.64,-,3.81,-,Upgrade
16,Long-Term Deferred Tax Assets,1.32,1.32,1.4,1.4,1.3,-,1.29,-,1.3,-,1.1,-,0.96,-,0.9,-,0.99,-,1.32,-,Upgrade
17,Other Long-Term Assets,0.04,0.04,0.04,0.04,0.04,-,0.04,-,0.04,-,0.04,-,0.04,-,0.08,-,0.04,-,0.04,-,Upgrade
18,Total Assets,30.69,30.69,27.87,27.87,29.17,-,33.14,-,33.33,-,30.32,-,33.24,-,29.66,-,30.67,-,29.05,-,Upgrade
19,Accounts Payable,6.81,6.81,4.4,4.4,4.93,-,6.49,-,7.35,-,5.29,-,5.11,-,5.15,-,6.26,-,5.46,-,Upgrade
20,Accrued Expenses,3.18,3.18,3.29,3.29,2.96,-,4.04,-,3.74,-,2.88,-,4.52,-,5.04,-,5.03,-,3.95,-,Upgrade
21,Short-Term Debt,11.41,11.41,11.19,11.19,11.69,-,12.74,-,12.5,-,11.84,-,12.71,-,8.3,-,8.28,-,8.18,-,Upgrade
22,Current Portion of Leases,0.15,0.15,0.15,0.15,0.11,-,0.07,-,0.12,-,0.12,-,0.14,-,0.18,-,0.22,-,0.23,-,Upgrade
23,Current Income Taxes Payable,0.02,0.02,-,-,-,-,-,-,-,-,0.08,-,0.07,-,0.01,-,-,-,-,-,Upgrade
24,Current Unearned Revenue,0.25,0.25,0.02,0.02,0.09,-,0.08,-,0.04,-,0.06,-,0.12,-,0.03,-,0.17,-,0.11,-,Upgrade
25,Other Current Liabilities,-,-,-,-,0.03,-,0.31,-,0.03,-,-,-,-,-,-,-,0.08,-,-,-,Upgrade
26,Total Current Liabilities,21.81,21.81,19.04,19.04,19.81,-,23.73,-,23.78,-,20.27,-,22.67,-,18.73,-,20.09,-,17.94,-,Upgrade
27,Long-Term Leases,0.01,0.01,0.11,0.11,0.13,-,-,-,0.01,-,0.07,-,0.12,-,0.14,-,0.22,-,0.35,-,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0.01,-,Upgrade
29,Other Long-Term Liabilities,0.76,0.76,1.01,1.01,1.11,-,1.28,-,1.45,-,1.61,-,1.77,-,1.92,-,2.08,-,2.23,-,Upgrade
30,Total Liabilities,22.88,22.88,20.48,20.48,21.36,-,25.32,-,25.55,-,22.32,-,24.93,-,21.12,-,22.71,-,20.84,-,Upgrade
31,Common Stock,0.42,0.42,0.42,0.42,0.42,-,0.42,-,0.42,-,0.42,-,0.42,-,0.42,-,0.42,-,0.42,-,Upgrade
32,Additional Paid-In Capital,-,-,3.56,3.56,3.56,-,3.56,-,3.56,-,3.56,-,3.56,-,3.56,-,3.56,-,3.56,-,Upgrade
33,Retained Earnings,-,-,-1.43,-1.43,-1.07,-,-1.09,-,-1.17,-,-0.87,-,-0.28,-,0.2,-,-0.31,-,-0.4,-,Upgrade
34,Comprehensive Income & Other,7.39,7.39,4.85,4.85,4.91,-,4.94,-,4.98,-,4.9,-,4.62,-,4.38,-,4.3,-,4.64,-,Upgrade
35,Total Common Equity,7.81,7.81,7.39,7.39,7.82,7.82,7.82,7.78,7.78,-,8.01,8.31,8.31,-,8.55,7.96,7.96,-,8.21,7.82,Upgrade
36,Shareholders' Equity,7.81,7.81,7.39,7.39,7.82,7.82,7.82,7.78,7.78,-,8.01,8.31,8.31,-,8.55,7.96,7.96,-,8.21,7.86,Upgrade
37,Total Liabilities & Equity,30.69,30.69,27.87,27.87,29.17,-,33.14,-,33.33,-,30.32,-,33.24,-,29.66,-,30.67,-,29.05,-,Upgrade
38,Total Debt,11.57,11.57,11.45,11.45,11.93,12.8,12.8,12.63,12.63,-,12.02,12.97,12.97,-,8.62,8.73,8.73,-,8.76,10.12,Upgrade
39,Net Cash (Debt),-9.81,-9.81,-10.36,-10.36,-10.8,-11.12,-11.12,-10.16,-10.16,-,-9.39,-7.93,-7.93,-,-4.41,-3.38,-3.38,-,-4.02,-7.61,Upgrade
40,Net Cash Per Share,-,-,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-,-0.02,-0.02,-0.02,-,-0.01,-0.01,-0.01,-,-0.01,-0.02,Upgrade
41,Filing Date Shares Outstanding,-,-,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Upgrade
42,Total Common Shares Outstanding,-,-,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,Upgrade
43,Working Capital,2.61,2.61,2.26,2.26,3.59,-,3.66,-,3.52,-,3.88,-,4.38,-,5.59,-,4.91,-,4.84,-,Upgrade
44,Book Value Per Share,-,-,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,0.02,0.02,0.02,-,0.02,0.02,0.02,-,0.02,0.02,Upgrade
45,Tangible Book Value,4.3,4.3,3.79,3.79,4.91,4.82,4.82,4.64,4.64,-,4.75,4.93,4.93,-,5.08,4.33,4.33,-,4.39,4.07,Upgrade
46,Tangible Book Value Per Share,-,-,0.01,0.01,0.01,0.01,0.01,0.01,0.01,-,0.01,0.01,0.01,-,0.01,0.01,0.01,-,0.01,0.01,Upgrade
47,Buildings,-,-,0.82,0.82,0.82,-,0.82,-,0.82,-,0.82,-,0.82,-,-,-,-,-,-,-,Upgrade
48,Machinery,-,-,4.66,4.66,4.53,-,4.46,-,4.41,-,4.23,-,4.02,-,3.75,-,3.59,-,3.58,-,Upgrade
49,Leasehold Improvements,-,-,0.43,0.43,0.43,-,0.42,-,0.42,-,0.39,-,0.38,-,0.13,-,0.13,-,0.13,-,Upgrade
