,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,48,55,54,75,116,80,75,82,60,70,69,84,64,83,86,72,56,68,70,52,55,Upgrade
1,Market Cap Growth,-30.65%,-30.65%,-28.19%,-7.84%,94.63%,13.07%,9.30%,-3.32%,-6.87%,-14.98%,-20.37%,17.22%,14.29%,22.49%,24.14%,37.40%,1.45%,18.18%,-15.12%,-32.82%,-30.65%,Upgrade
2,Enterprise Value,127,142,141,168,209,172,170,168,144,143,146,153,134,123,127,103,88,104,105,118,122,Upgrade
3,Last Close Price,0.12,0.14,0.14,0.19,0.29,0.20,0.19,0.20,0.15,0.18,0.17,0.21,0.16,0.21,0.22,0.18,0.14,0.17,0.17,0.13,0.13,Upgrade
4,PE Ratio,393.45,448.70,-36.41,-,-,87.65,92.68,-,-15.01,-,-,-,-,-,31.34,13.02,12.52,-,17.24,-19.14,-7.39,Upgrade
5,PS Ratio,0.23,0.23,0.22,0.34,0.49,0.31,0.30,0.31,0.23,0.28,0.28,0.32,0.22,0.27,0.29,0.23,0.19,0.24,0.25,0.21,0.21,Upgrade
6,PB Ratio,0.88,0.88,0.80,1.22,1.86,1.18,1.16,1.22,0.90,1.09,-,1.29,0.89,1.12,-,0.91,0.77,0.90,-,0.73,0.82,Upgrade
7,P/TBV Ratio,1.59,1.59,1.45,2.37,3.63,1.88,1.88,1.98,1.51,1.82,-,2.16,1.49,1.89,-,1.54,1.42,1.65,-,1.37,1.59,Upgrade
8,P/FCF Ratio,-,-,-,5.89,18.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,5.44,16.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.54,0.60,0.57,0.76,0.88,0.67,0.68,0.63,0.55,0.57,0.60,0.58,0.47,0.41,0.43,0.34,0.30,0.37,0.38,0.46,0.47,Upgrade
11,EV/EBITDA Ratio,12.29,14.13,22.33,116.19,39.36,17.68,71.57,45.94,-150.34,-,35.87,-,12.62,8.03,8.25,5.51,5.30,6.38,8.03,22.46,78.30,Upgrade
12,EV/EBIT Ratio,22.99,26.36,109.84,-,-,-,-,-85.43,-21.31,-,-167.99,-,-,12.32,12.55,7.80,7.71,9.63,13.69,304.71,-35.78,Upgrade
13,EV/FCF Ratio,-,-,-,13.20,32.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.48,1.48,1.48,1.55,1.55,1.53,1.64,1.64,1.62,1.62,-,1.50,1.56,1.56,-,1.01,1.10,1.10,-,1.07,1.29,Upgrade
15,Debt / EBITDA Ratio,9.12,4.95,5.01,66.25,66.25,47.35,133.63,6.41,5.86,-,-,-,26.13,11.57,-,4.11,3.51,8.25,-,6.91,4.84,Upgrade
16,Debt / FCF Ratio,-,-,-,7.50,15.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.06,1.11,0.95,0.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,2.27,2.51,2.68,2.48,2.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,0.51,0.51,0.51,0.47,0.47,0.55,-,0.45,-,0.52,-,0.61,-,0.72,-,0.69,-,0.75,-,0.76,-,Upgrade
20,Current Ratio,1.12,1.12,1.12,1.12,1.12,1.18,-,1.15,-,1.15,-,1.19,-,1.19,-,1.30,-,1.24,-,1.27,-,Upgrade
21,Return on Equity (ROE),9.58%,9.84%,-9.70%,-9.43%,0.03%,1.28%,-3.49%,7.59%,-,-,-15.23%,-13.31%,-,-,14.74%,10.38%,-,-,7.53%,11.76%,Upgrade,
22,Return on Assets (ROA),3.54%,3.71%,-0.90%,-0.87%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),5.60%,5.68%,-1.32%,-1.29%,-1.08%,-1.86%,4.29%,4.43%,-,-,-2.56%,-0.39%,-,-,5.42%,7.18%,-,-,2.67%,5.13%,Upgrade,
24,Return on Capital Employed (ROCE),7.54%,7.54%,1.66%,-,-,-,-,-2.45%,-,-,-,-,-,10.62%,-,13.09%,-,10.77%,-,0.40%,-,Upgrade
25,Earnings Yield,0.25%,0.22%,-2.75%,-3.71%,-1.61%,1.14%,1.08%,-2.34%,-6.66%,-10.53%,-13.74%,-8.68%,-3.78%,2.20%,3.19%,7.68%,7.98%,7.22%,5.80%,-5.23%,-13.53%,Upgrade
26,FCF Yield,-,-,16.97%,5.55%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,1.98%,1.90%,2.33%,-,-,-,-,-,Upgrade
28,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,1.98%,1.90%,2.33%,-,-,-,-,-,Upgrade,
