,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Revenue,8.12,8.12,6.62,6.62,7.3,6.12,7.98,8.34,8.01,6.72,7.74,7.49,9.72,7.28,8.41,8.66,8.33,7.92,6.81,6.77,Upgrade
1,Revenue Growth (YoY),11.28%,32.68%,-17.03%,-20.63%,-8.94%,-8.95%,3.09%,11.32%,-17.56%,-7.66%,-8.05%,-13.48%,16.74%,-8.15%,23.55%,27.89%,-3.86%,13.68%,-18.01%,-11.57%,Upgrade
2,Cost of Revenue,5.04,5.04,4.33,4.33,5.3,4.11,5.3,5.61,6.17,4.65,5.75,5.41,6.82,4.99,5.71,5.95,5.75,5.31,4.87,4.89,Upgrade
3,Gross Profit,3.08,3.08,2.28,2.28,2,2.01,2.67,2.73,1.84,2.07,1.98,2.08,2.9,2.29,2.71,2.71,2.57,2.62,1.94,1.88,Upgrade
4,"Selling, General & Admin",2.64,2.64,2.38,2.38,2.08,2.17,2.32,2.37,2.79,2.07,2.2,2.11,2.77,2.14,2.34,2.23,2.45,2.16,1.75,1.74,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-0.22,Upgrade
6,Operating Expenses,2.64,2.64,2.38,2.38,2.08,2.17,2.32,2.37,2.79,2.07,2.2,2.11,2.77,2.14,2.34,2.23,2.45,2.16,1.75,1.52,Upgrade
7,Operating Income,0.43,0.43,-0.1,-0.1,-0.09,-0.15,0.35,0.36,-0.95,0.01,-0.21,-0.03,0.12,0.15,0.37,0.48,0.12,0.46,0.19,0.37,Upgrade
8,Interest Expense,-0.17,-0.17,-0.15,-0.15,-0.15,-0.19,-0.23,-0.17,-0.18,-0.14,-0.11,-0.11,-0.11,-0.09,-0.1,-0.1,-0.1,-0.1,-0.1,-0.11,Upgrade
9,Interest & Investment Income,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,Upgrade
10,Earnings From Equity Investments,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0.01,0.01,-0.01,-0.01,0.23,0.1,-0.02,0.02,1.03,-0.22,-0.16,-0.14,-0.24,-0.05,0.08,-0.26,0.09,0.12,0.14,0.06,Upgrade
12,Other Non Operating Income (Expenses),0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-,-,Upgrade
13,EBT Excluding Unusual Items,0.28,0.28,-0.26,-0.26,-0,-0.24,0.11,0.21,-0.1,-0.36,-0.48,-0.28,-0.23,0.01,0.35,0.12,0.11,0.49,0.23,0.32,Upgrade
14,Gain (Loss) on Sale of Investments,-0.01,-0.01,0.03,0.03,-0.03,0.31,-0.22,-0.06,-0.03,-0.02,0.06,-,-0.11,0.03,-0.03,0.19,0,-0.14,-0.13,-,Upgrade
15,Pretax Income,0.27,0.27,-0.23,-0.23,-0.03,0.08,-0.11,0.15,-0.13,-0.38,-0.43,-0.28,-0.34,0.04,0.32,0.3,0.11,0.35,0.09,0.32,Upgrade
16,Income Tax Expense,0.08,0.08,-0.05,-0.05,-0.03,0.05,-0.05,-0,-0.12,-0.08,-0.12,-0.01,0.01,-0,0.01,0.09,0.32,0.01,-0.06,0.09,Upgrade
