,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,59,90,66,105,113,89,87,157,77,127,114,Upgrade
1,Market Cap Growth,-14.29%,-14.29%,-41.33%,18.64%,29.31%,-43.27%,13.73%,23.81%,-32.89%,-14.29%,-41.54%,Upgrade
2,Last Close Price,0.20,0.30,0.22,0.35,0.38,0.29,0.29,0.52,0.26,0.42,0.38,Upgrade
3,PE Ratio,-,-,-,-,-,-,-,-1.68,-,-,-,Upgrade
4,PS Ratio,1.38,3.04,2.12,9.52,-,2.49,1.01,1.55,1.24,5.04,-,Upgrade
5,PB Ratio,0.34,0.52,0.30,0.37,0.34,0.22,0.18,0.27,0.14,0.19,0.14,Upgrade
6,P/FCF Ratio,25.36,-,-,3.68,-,-,2.85,-,-,4.93,-,Upgrade
7,P/OCF Ratio,22.81,-,-,3.66,-,0.51,2.52,-,-,4.80,-,Upgrade
8,Debt / Equity Ratio,2.80,2.80,2.08,1.73,1.34,1.16,1.09,1.24,1.00,0.85,0.68,Upgrade
9,Debt / FCF Ratio,209.88,-,-,17.38,-,-,17.29,-,-,21.60,-,Upgrade
10,Earnings Yield,-242.40%,-157.56%,-209.56%,-41.99%,-,-174.50%,-88.40%,-59.35%,-349.14%,-134.01%,-,Upgrade
11,FCF Yield,3.94%,-31.52%,-,27.16%,-,192.21%,35.05%,-106.19%,-0.41%,20.30%,-,Upgrade
12,Buyback Yield / Dilution,-,-,-,-,43.00%,-,-75.44%,-,-,-,Upgrade,
13,Total Shareholder Return,-,-,-,-,43.00%,-,-75.44%,-,-,-,Upgrade,
