,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,93.74,140.66,151.27,178.11,163.13,208.41,182.62,233.68,155.17,221.93,Upgrade
1,Revenue Growth (YoY),-38.03%,-21.03%,-7.27%,-14.54%,-10.67%,-10.81%,17.69%,5.29%,68.64%,126.51%,Upgrade
2,Cost of Revenue,63.38,93.87,101.24,117.05,104.23,130.93,111.76,141.57,90.26,129.09,Upgrade
3,Gross Profit,30.37,46.79,50.03,61.06,58.9,77.48,70.86,92.11,64.91,92.84,Upgrade
4,"Selling, General & Admin",76.26,86.91,79.68,73.76,87.16,90.91,106.55,88.38,82.32,96.85,Upgrade
5,Operating Expenses,83.91,98.8,90.39,75.78,100.94,90.42,116.56,107.18,86.11,101.64,Upgrade
6,Operating Income,-53.54,-52.01,-40.35,-14.72,-42.04,-12.94,-45.7,-15.07,-21.2,-8.8,Upgrade
7,Interest Expense,-8.98,-11,-12.74,-16.52,-28.89,-30.27,-29.44,-26.59,-24.98,-21.61,Upgrade
8,Interest & Investment Income,0.85,0.72,0.67,0.68,0.84,0.95,0.36,0.6,1.34,1.04,Upgrade
9,Earnings From Equity Investments,-0.8,0.81,-0.23,0.02,-0.27,-0.18,-0.18,-0.35,-0.19,-0.33,Upgrade
10,Currency Exchange Gain (Loss),0,-0.02,0.04,-0.03,0.24,0.65,0.26,0.34,-,-,Upgrade
11,Other Non Operating Income (Expenses),6.85,6.96,4.67,13.86,2.33,7.39,6.96,6.32,1.77,4.42,Upgrade
12,EBT Excluding Unusual Items,-55.62,-54.54,-47.94,-16.72,-67.78,-34.4,-67.73,-34.74,-43.25,-25.28,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,0.17,-3.28,-1.98,Upgrade
14,Gain (Loss) on Sale of Investments,-0,-0,-0.01,0.01,-0.01,-,-,-0.02,-1.18,-2.35,Upgrade
15,Gain (Loss) on Sale of Assets,0.18,-7.28,-,-,-,-,-,0.29,1.21,-,Upgrade
16,Asset Writedown,-1.86,-,-,-,-,2.2,-3.93,-4.8,-17.37,-5.51,Upgrade
17,Other Unusual Items,-,-5.68,1.16,10.04,2.49,54.09,-,0.08,-,-,Upgrade
18,Pretax Income,-57.3,-67.5,-46.78,-6.67,-65.3,21.89,-71.66,-39.02,-63.88,-35.12,Upgrade
19,Income Tax Expense,-3.26,2.93,-5.01,3.12,-5.44,5.8,-4.54,-1.13,-5.78,0.46,Upgrade
20,Earnings From Continuing Operations,-54.05,-70.43,-41.78,-9.79,-59.86,16.09,-67.12,-37.89,-58.1,-35.58,Upgrade
21,Minority Interest in Earnings,-0.05,1.23,-2.19,-0.24,0.23,-4.94,2.42,-4.66,8.96,5.77,Upgrade
22,Net Income,-54.1,-69.2,-43.97,-10.03,-59.63,11.16,-64.7,-42.55,-49.15,-29.81,Upgrade
23,Net Income to Common,-54.1,-69.2,-43.97,-10.03,-59.63,11.16,-64.7,-42.55,-49.15,-29.81,Upgrade
24,Shares Outstanding (Basic),902,801,726,629,516,494,481,462,482,463,Upgrade
25,Shares Outstanding (Diluted),902,801,726,629,516,494,481,462,482,463,Upgrade
26,Shares Change (YoY),24.21%,27.24%,40.64%,27.29%,7.20%,6.88%,-0.19%,-0.09%,13.54%,8.90%,Upgrade
27,EPS (Basic),-0.06,-0.09,-0.06,-0.02,-0.12,0.02,-0.13,-0.09,-0.10,-0.06,Upgrade
28,EPS (Diluted),-0.06,-0.09,-0.06,-0.02,-0.12,0.02,-0.13,-0.09,-0.10,-0.06,Upgrade
29,Free Cash Flow,-0.77,-2.74,-9.16,63.87,0.64,-1.61,-12.05,6.65,7,4.01,Upgrade
30,Free Cash Flow Per Share,-0.00,-0.00,-0.01,0.10,0.00,-0.00,-0.03,0.01,0.01,0.01,Upgrade
31,Operating Margin,-57.12%,-36.98%,-26.68%,-8.26%,-25.77%,-6.21%,-25.02%,-6.45%,-13.66%,-3.97%,Upgrade
32,Profit Margin,-57.71%,-49.20%,-29.07%,-5.63%,-36.55%,5.35%,-35.43%,-18.21%,-31.67%,-13.43%,Upgrade
33,Free Cash Flow Margin,-0.82%,-1.95%,-6.05%,35.86%,0.39%,-0.77%,-6.60%,2.84%,4.51%,1.81%,Upgrade
34,EBITDA,-31.11,-29.77,-16.06,8.32,-15.55,13.07,-18.46,8.71,5.41,12.86,Upgrade
35,D&A For EBITDA,22.44,22.24,24.3,23.04,26.49,26.01,27.24,23.78,26.61,21.66,Upgrade
36,EBIT,-53.54,-52.01,-40.35,-14.72,-42.04,-12.94,-45.7,-15.07,-21.2,-8.8,Upgrade
37,Advertising Expenses,0.63,-,0.91,-,1.49,-,2.09,-,-,-,Upgrade
