,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5824,5424,5971,6190,5464,5158,5266,6034,4849,4350,4148,3869,3863,3445,3630,3377,3309,3080,3048,2588,Upgrade
1,Other Revenue,-367.28,367.28,-,510.66,-282.23,282.23,-,504.62,-251.1,251.1,-,519,-271.31,271.31,-,331.15,-165.05,165.05,-,299.35,Upgrade
2,Revenue,5456,5791,5971,6700,5181,5441,5266,6539,4598,4602,4148,4388,3592,3717,3630,3708,3144,3245,3048,2887,Upgrade
3,Revenue Growth (YoY),5.31%,6.45%,13.39%,2.47%,12.70%,18.23%,26.94%,49.00%,28.01%,23.81%,14.29%,18.35%,14.24%,14.54%,19.09%,28.41%,34.32%,25.83%,23.43%,28.51%,Upgrade
4,Cost of Revenue,3173,3463,3628,4426,3145,3282,3177,4197,2683,2751,2450,2746,2073,2207,2158,2379,1895,2025,1884,1823,Upgrade
5,Gross Profit,2283,2329,2343,2275,2036,2159,2089,2341,1914,1850,1699,1643,1519,1509,1472,1329,1248,1220,1164,1065,Upgrade
6,"Selling, General & Admin",1744,1781,1706,1719,1520,1649,1563,1665,1478,1389,1251,1344,1183,1112,1078,1053,934.27,877.02,841.19,893.27,Upgrade
7,Research & Development,8.32,7.09,9.77,18.29,5.4,5.22,4.64,11.54,4.57,5.03,4.17,6.67,3.3,3.05,2.63,2.5,1.98,1.95,1.87,2.66,Upgrade
8,Other Operating Expenses,-1.07,17.62,11.52,46.98,9.24,6.66,-5.29,49.13,5.09,7.55,-2.67,27.41,0.77,1.08,-1.07,57.73,-1.29,-5.06,-1.43,18.39,Upgrade
9,Operating Expenses,1757,1806,1724,1789,1535,1662,1559,1734,1485,1405,1253,1379,1189,1118,1079,1115,939.9,873.44,841.38,917.35,Upgrade
10,Operating Income,526.04,522.95,619.11,485.64,501.21,496.1,529.5,607.83,429.4,444.9,445.47,263.38,329.84,391.41,392.87,213.92,308.55,346.39,322.47,147.23,Upgrade
11,Interest Expense,-56.85,-58.38,-44.36,-38.2,-42.43,-40.22,-39.67,-36.83,-47.6,-42.42,-38.35,-39.43,-38.8,-41.83,-48.92,-50.81,-55.1,-44.26,-35.91,-11.08,Upgrade
12,Interest & Investment Income,40.82,54.41,37.06,26.79,28.53,50.88,29.45,19.93,21.59,22.35,16.2,18.94,22.83,26.75,30,27.27,34.48,17.38,8.79,10.22,Upgrade
13,Other Non Operating Income (Expenses),-7.78,-10.32,-5.77,-5.64,-5.58,-2.58,-6.16,-6.97,-6.03,2.5,-2.31,-2.83,-0.12,-3.72,-3.36,-2.12,-3.94,0.03,-7.91,19.36,Upgrade
14,EBT Excluding Unusual Items,502.22,508.66,606.04,468.59,481.73,504.18,513.12,583.96,397.36,427.33,421.01,240.06,313.75,372.61,370.59,188.26,284,319.54,287.43,165.73,Upgrade
15,Gain (Loss) on Sale of Assets,8.98,7.52,6.32,21.27,7.83,9.83,4.58,9.87,8.4,3.54,1.36,3.6,2.28,1,-0.03,0.63,0.38,-0.65,-0.04,-0.2,Upgrade
16,Asset Writedown,-59.75,19.3,-19.3,40.73,-53.46,16.88,-16.88,28.95,-39.28,15.09,-15.09,27.05,-28.48,9.53,-9.53,20.39,-21.97,5.77,-5.77,10.36,Upgrade
17,Other Unusual Items,-2.95,2.77,0.18,39.2,-,-,-,34.99,-,-,-,35.49,-,-,-,49.39,-,-,-,12.24,Upgrade
18,Pretax Income,448.5,538.26,593.24,569.79,436.1,530.88,500.82,657.77,366.48,445.96,407.28,306.2,287.54,383.14,361.03,258.68,262.41,324.66,281.62,188.14,Upgrade
19,Income Tax Expense,110.15,124.14,147.29,117.13,106.7,111.89,120.95,150.87,90.49,107.27,105.43,84.17,73.53,98.22,91.25,63.53,69.56,83.64,71.19,46.6,Upgrade
20,Earnings From Continuing Operations,338.35,414.12,445.95,452.66,329.41,418.99,379.87,506.9,275.99,338.69,301.85,222.03,214.01,284.92,269.78,195.14,192.85,241.02,210.44,141.54,Upgrade
21,Minority Interest in Earnings,-25.57,-23.15,-39.2,-39.86,-35.38,-50.32,-43.39,-68.66,-28.82,-34.49,-29.62,-30.1,-22.81,-21.46,-28.49,-24.48,-21.67,-25.83,-23.94,-16.1,Upgrade
22,Net Income,312.78,390.97,406.75,412.8,294.03,368.68,336.48,438.24,247.17,304.2,272.23,191.93,191.21,263.46,241.29,170.66,171.18,215.19,186.49,125.44,Upgrade
23,Net Income to Common,312.78,390.97,406.75,412.8,294.03,368.68,336.48,438.24,247.17,304.2,272.23,191.93,191.21,263.46,241.29,170.66,171.18,215.19,186.49,125.44,Upgrade
