,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,132.57,127.82,171.14,175.02,157.3,149.78,191.02,230.25,232.04,275.37,Upgrade
1,Trading Asset Securities,66.77,105.18,75.32,90.1,110.77,143.58,77.7,79.88,41.7,44.17,Upgrade
2,Cash & Short-Term Investments,199.35,233,246.46,265.12,268.07,293.36,268.72,310.13,273.73,319.54,Upgrade
3,Cash Growth,-19.12%,-12.12%,-8.06%,-9.63%,-0.24%,-5.41%,-1.83%,-2.95%,-27.50%,-12.68%,Upgrade
4,Accounts Receivable,75.79,80.3,98.61,87.94,78.76,116.91,137.44,138.87,147.26,146.71,Upgrade
5,Other Receivables,-,-,0.01,0.01,-,-,0.27,0.72,-,-,Upgrade
6,Receivables,924.29,977.12,1329,1289,1548,1570,1583,1537,1498,1446,Upgrade
7,Inventory,12.29,12.87,15.12,13.96,16.99,28.25,21.3,13.81,12.61,13.72,Upgrade
8,Prepaid Expenses,1.44,1.67,1.63,1.63,2.08,1.72,2.85,2.38,1.92,2.64,Upgrade
9,Restricted Cash,18.02,7.79,8.73,9.1,9.05,9.14,8.59,26.54,74.15,56.97,Upgrade
10,Other Current Assets,9.59,68.62,17.91,16.98,31.21,27.14,75.23,59.47,75.28,74.14,Upgrade
11,Total Current Assets,1165,1301,1619,1595,1875,1929,1960,1949,1935,1913,Upgrade
12,"Property, Plant & Equipment",39.97,40.97,37.59,38.67,37.85,39.96,39.45,43.83,51.01,55.85,Upgrade
13,Long-Term Investments,13.63,13.63,23.12,23.76,14.07,14.53,37.45,35.38,24.44,10.62,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,1.9,1.9,Upgrade
