,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,96.75,0.48,79.8,10.9,83.21,-,102.1,-,96.35,-28.05,Upgrade
1,Other Revenue,-,111.14,-,124.13,-,-,-,-,-,149.88,Upgrade
2,Revenue,96.75,111.62,79.8,135.03,83.21,-,102.1,-,96.35,121.83,Upgrade
3,Revenue Growth (YoY),21.24%,-17.34%,-4.10%,-,-18.50%,-,5.97%,-,-23.39%,-4.35%,Upgrade
4,Cost of Revenue,30.26,314.73,30.1,325.09,36.02,-,23.79,-,19.11,38.38,Upgrade
5,Gross Profit,66.49,-203.11,49.71,-190.06,47.2,-,78.32,-,77.24,83.44,Upgrade
6,"Selling, General & Admin",38.22,17.42,27.77,28.46,31.35,-,36.75,-,35.8,38.84,Upgrade
7,Operating Expenses,38.22,24.09,27.77,58.38,31.35,-,36.75,-,35.8,38.84,Upgrade
8,Operating Income,28.27,-227.2,21.94,-248.45,15.85,-,41.57,-,41.44,44.6,Upgrade
9,Interest Expense,-13.4,-22,-30.32,-46.71,-23.74,-,-31.44,-,-31.84,-31.97,Upgrade
10,Interest & Investment Income,-,0.67,-,0.81,-,-,-,-,-,0.19,Upgrade
11,Earnings From Equity Investments,-,-10,0.51,0.53,-,-,0.21,-,-0.02,-,Upgrade
12,Other Non Operating Income (Expenses),-6.76,2.24,4,61.92,-53.05,-,-12.75,-,-10.23,29.19,Upgrade
13,EBT Excluding Unusual Items,8.12,-256.29,-3.88,-231.89,-60.95,-,-2.41,-,-0.65,42,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-33.42,Upgrade
15,Gain (Loss) on Sale of Investments,-43.23,1.07,-15.37,-12.64,-38.91,-,-,-,-,-103.1,Upgrade
16,Gain (Loss) on Sale of Assets,-,-0.01,-,-0.02,-,-,-,-,-,-0,Upgrade
17,Asset Writedown,-,-3.03,-,-1.15,-,-,-,-,-,1.8,Upgrade
18,Other Unusual Items,-,-0.73,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,-35.11,-258.99,-19.25,-245.7,-99.86,-,-2.41,-,-0.65,-92.72,Upgrade
20,Income Tax Expense,0.03,0.13,1.02,20.79,1.29,-,2.89,-,3.84,-9.95,Upgrade
21,Earnings From Continuing Operations,-35.14,-259.12,-20.27,-266.49,-101.15,-,-5.3,-,-4.5,-82.77,Upgrade
22,Earnings From Discontinued Operations,-,-,-,-,-,-,-3.08,-,-1.47,-,Upgrade
23,Net Income to Company,-35.14,-259.12,-20.27,-266.49,-101.15,-,-8.37,-,-5.97,-82.77,Upgrade
24,Minority Interest in Earnings,-,-0.01,-0.06,0.17,0.39,-,0.24,-,0.25,-0.02,Upgrade
25,Net Income,-35.14,-259.13,-20.34,-266.32,-100.75,-,-8.13,-,-5.71,-82.79,Upgrade
26,Net Income to Common,-35.14,-259.13,-20.34,-266.32,-100.75,-,-8.13,-,-5.71,-82.79,Upgrade
27,Shares Outstanding (Basic),230,230,230,230,230,-,230,-,230,230,Upgrade
28,Shares Outstanding (Diluted),230,230,230,230,230,-,230,-,230,230,Upgrade
29,Shares Change (YoY),-,-,-,-,-,-,-0.00%,-,-,-,Upgrade
30,EPS (Basic),-0.15,-1.13,-0.09,-1.16,-0.44,-,-0.04,-,-0.02,-0.36,Upgrade
31,EPS (Diluted),-0.15,-1.13,-0.09,-1.16,-0.44,-,-0.04,-,-0.02,-0.36,Upgrade
32,Free Cash Flow,105.67,-36.24,18.57,65.23,3.82,-,-35.37,-,-34.61,-37.54,Upgrade
33,Free Cash Flow Per Share,0.46,-0.16,0.08,0.28,0.02,-,-0.15,-,-0.15,-0.16,Upgrade
34,Operating Margin,29.22%,-203.55%,27.49%,-184.00%,19.04%,-,40.71%,-,43.01%,36.61%,Upgrade
35,Profit Margin,-36.32%,-232.15%,-25.49%,-197.23%,-121.08%,-,-7.97%,-,-5.93%,-67.96%,Upgrade
36,Free Cash Flow Margin,109.22%,-32.47%,23.27%,48.30%,4.59%,-,-34.64%,-,-35.92%,-30.81%,Upgrade
37,EBITDA,28.85,-225.98,22.44,-244.96,17.43,-,43.32,-,43.56,46.84,Upgrade
38,D&A For EBITDA,0.57,1.22,0.51,3.49,1.58,1.65,1.75,2.21,2.12,2.24,Upgrade
39,EBIT,28.27,-227.2,21.94,-248.45,15.85,-,41.57,-,41.44,44.6,Upgrade
40,Revenue as Reported,-,191.42,-,218.24,-,-,-,-,-,247.59,Upgrade
