,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,954.13,761.57,855.87,730.05,699.45,573.64,567.27,417.27,488.22,589.02,526.59,560.53,465.01,458.31,555.83,958.15,564.5,843.99,945.63,1110,Upgrade
1,Trading Asset Securities,0.5,0.5,-,-,-,-,-,-,-,-,30,0.02,49.9,244.93,305.04,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,954.63,762.07,855.87,730.05,699.45,573.64,567.27,417.27,488.22,589.02,556.59,560.54,514.92,703.23,860.87,958.15,564.5,843.99,945.63,1110,Upgrade
3,Cash Growth,36.48%,32.85%,50.88%,74.96%,43.27%,-2.61%,1.92%,-25.56%,-5.19%,-16.24%,-35.35%,-41.50%,-8.78%,-16.68%,-8.96%,-13.66%,-,289.04%,414.07%,503.28%,Upgrade
4,Accounts Receivable,605.17,552.12,447.95,432.53,412.56,407.19,379.56,423.49,358.1,396.5,376.57,505.92,564.25,534.34,376.43,524.71,427.19,442.15,415.55,474.68,Upgrade
5,Other Receivables,52.33,32.83,36.97,32.77,42.56,45.01,48.46,41.29,50.58,52.03,53.13,56.89,49.43,46.25,43.71,54.17,39.3,38.87,34.99,27.4,Upgrade
6,Receivables,657.5,584.95,484.92,465.3,455.12,452.19,428.02,464.78,408.68,448.52,429.7,562.81,613.68,580.59,420.14,578.89,466.49,481.02,450.54,502.08,Upgrade
7,Inventory,544.75,447.35,418.27,329.23,276.44,295.78,323.9,329.01,369.29,385.24,443.9,470.36,584.17,578.1,314.71,229.91,222.2,247.82,228.25,202.28,Upgrade
8,Prepaid Expenses,-,2.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,74.94,88.86,93.02,93.03,82.49,95.2,98.16,100.01,89.94,102.12,120.85,118.14,145.91,124.11,93.48,79.49,582.14,303.68,183.76,45.04,Upgrade
10,Total Current Assets,2232,1886,1852,1618,1513,1417,1417,1311,1356,1525,1551,1712,1859,1986,1689,1846,1835,1877,1808,1859,Upgrade
11,"Property, Plant & Equipment",432.52,418.82,426.31,434.79,445.35,440.35,455.62,463.01,445.56,444.58,436.29,433.1,422.08,412.19,373.75,317.83,96.94,92,87.83,90.37,Upgrade
12,Long-Term Investments,105.78,111.57,106.2,121.74,113.09,108.35,92.08,93.88,71.64,37.03,33.47,22.36,15.37,14.15,10.93,11.16,12.33,13.23,9.22,9.92,Upgrade
13,Goodwill,3.79,3.79,3.79,3.79,7.29,7.29,7.29,7.29,27.31,27.31,27.31,27.31,27.31,27.31,27.31,27.31,-,-,-,-,Upgrade
14,Other Intangible Assets,36.57,37.36,39.06,40.51,36.66,37.74,35.44,35.14,32.31,31.85,32.6,32.79,33.55,32.96,33.51,33.31,19.01,19.07,19.15,19.68,Upgrade
15,Long-Term Accounts Receivable,0,0,0.19,0.29,0.65,0.84,1.43,1.84,2.39,2.71,4.4,4.18,4.73,5.89,6.22,7,6.5,7.41,8.53,11.05,Upgrade
16,Long-Term Deferred Tax Assets,44.87,35.88,33.69,32.61,30.81,28.36,27.03,27.72,21.28,20.86,19.77,20.37,19.84,18.17,17.32,18.27,16.85,17.88,18.74,18.87,Upgrade
17,Long-Term Deferred Charges,32.98,30.01,19.33,19.49,12.46,13.75,15.51,16.96,17.94,15.95,15.89,17.22,17.23,14.39,10.78,13.33,12.98,9.68,10.19,9.77,Upgrade
18,Other Long-Term Assets,58.11,55.32,63.75,57.19,69.99,76.57,52.8,47.87,59.37,61.98,46.92,50.09,45.17,18.66,46.75,14.2,124.14,67.4,53.91,32.48,Upgrade
19,Total Assets,2946,2579,2544,2328,2230,2130,2105,2005,2034,2167,2168,2319,2444,2530,2216,2289,2124,2103,2016,2051,Upgrade
20,Accounts Payable,638.85,503.5,465.02,364.35,324.25,281.29,287.33,267.79,225.64,215.75,216.45,305.17,464.01,660.76,342.63,437.05,372.79,345.42,295.54,352.15,Upgrade
21,Accrued Expenses,118.92,84.33,100.42,122.27,54.68,36.64,66.98,87.91,32.67,37.76,57.22,61.47,46.16,49.92,101.41,109.95,78.23,73.85,90.74,94.68,Upgrade
22,Short-Term Debt,207.08,208.98,218.88,138.88,139.88,105.9,110,60,161.39,273.96,193.18,196.99,141.72,60,49,49.06,99,99,26,26,Upgrade
23,Current Portion of Long-Term Debt,-,85,20.21,10,18.79,13.9,24.89,4.2,16.37,5.6,16.96,5.6,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,109.98,10.17,-,8.75,-,8.99,-,12.55,-,10.59,-,11.55,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,2.91,6.39,1.88,-,0.55,6,0.52,10.04,0.53,5.62,1.19,9.86,2.88,9.87,11.07,19.36,8.83,21.78,16.05,Upgrade
26,Current Unearned Revenue,87.25,81.89,96.65,96.67,77.01,96.02,104.09,109.35,79.42,80.17,95.21,72.36,72.11,83.83,69.21,45.74,48.94,96.34,99.6,77.12,Upgrade
27,Other Current Liabilities,87.01,82.42,71.01,31.62,72.49,86.86,35.21,40.31,26.53,36.18,30.37,43.93,47.93,61.92,19.6,15.16,7.65,18.38,9.68,23.8,Upgrade
28,Total Current Liabilities,1249,1059,978.58,774.42,687.09,630.16,634.51,582.64,552.05,660.54,615.02,698.26,781.79,919.31,591.72,668.03,625.97,641.83,543.34,589.81,Upgrade
29,Long-Term Debt,-,-,80,80,85,85,89.85,-,-,33.9,46.55,46.7,49.35,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,16.52,10.64,14.89,15.07,16.14,17.02,17.82,19.05,11.66,9.72,11.5,12.98,23.96,24.53,28.42,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,5.36,2.72,3,3.28,3.55,3.83,4.11,4.38,5.16,5.52,5.89,3.08,3.26,3.44,3.62,3.81,4.04,4.19,4.3,4.38,Upgrade
