,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7604,7222,6752,7252,6501,4861,6581,6685,6959,8907,7651,8120,9076,8179,6216,5395,4724,3999,3354,4211,Upgrade
1,Other Revenue,-66.01,66.01,-,163.75,-101.5,101.5,-,153.47,-84.88,84.88,-,202.83,-75.92,75.92,-,119.32,-78.21,78.21,-,252.88,Upgrade
2,Revenue,7538,7288,6752,7415,6399,4963,6581,6839,6875,8992,7651,8323,9000,8255,6216,5515,4646,4078,3354,4464,Upgrade
3,Revenue Growth (YoY),17.80%,46.86%,2.61%,8.43%,-6.92%,-44.81%,-14.00%,-17.83%,-23.62%,8.93%,23.09%,50.92%,93.71%,102.45%,85.34%,23.55%,21.76%,-17.77%,-32.50%,-19.06%,Upgrade
4,Cost of Revenue,6549,6091,5511,6457,5153,4748,5737,6373,5927,6657,5460,6781,5636,5458,4404,4480,3929,3500,2954,3794,Upgrade
5,Gross Profit,989.45,1197,1241,958.82,1246,214.79,843.34,465.58,947.98,2335,2192,1541,3365,2797,1812,1034,717.11,577.35,400.45,669.86,Upgrade
6,"Selling, General & Admin",162.11,150.33,146.22,193.34,143.07,154.03,151.72,191.71,150,165.66,127.45,157.75,116.02,120.66,118.93,174.9,107.54,94.07,85.73,292,Upgrade
7,Research & Development,261.05,287.7,236.28,310.14,247.63,185.57,189.33,197.09,253.28,349.75,190.16,68.14,349.72,390.12,232.8,175.87,153.12,129.16,122.14,103.4,Upgrade
8,Other Operating Expenses,-9.89,39.2,-1.79,73.37,34.59,1.37,10.09,107.88,-25.14,53.73,46.24,122.17,60.98,46.16,31.55,111.33,13.47,4.67,13.29,43.97,Upgrade
9,Operating Expenses,409.49,482.28,377.69,569.95,425.81,337.63,352.23,514.13,364.01,569.06,362.91,450.07,512.57,555.32,385.09,464.3,269.79,227.56,222.03,437.65,Upgrade
