,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1652,1980,1980,2413,1711,1928,2154,2668,1797,1877,1889,1540,1721,1805,1827,1633,1676,1626,1656,1797,Upgrade
1,Other Revenue,-5.37,2.69,2.69,16.23,-6.34,6.34,-,17.87,-8.92,8.92,-,15.33,-8.96,8.96,-,13.64,-8.94,8.94,-,19.25,Upgrade
2,Revenue,1646,1982,1982,2429,1705,1934,2154,2686,1788,1885,1889,1555,1712,1814,1827,1647,1667,1634,1656,1816,Upgrade
3,Revenue Growth (YoY),-3.43%,2.51%,-7.99%,-9.57%,-4.67%,2.57%,14.03%,72.71%,4.47%,3.97%,3.42%,-5.54%,2.71%,10.96%,10.32%,-9.35%,1.39%,-8.19%,-5.56%,8.78%,Upgrade
4,Cost of Revenue,862.52,1000,1000,1438,1016,1075,1103,1710,1053,1084,1145,1059,995.21,1050,1057,1043,1063,942.09,975.04,1127,Upgrade
5,Gross Profit,783.67,981.92,981.92,991.24,688.93,859.02,1051,976.62,734.91,801.57,744.43,496.31,716.59,764,769.89,603.21,603.49,692.39,680.92,689.26,Upgrade
6,"Selling, General & Admin",552.43,633.63,633.63,799.27,486.14,564.02,658.64,832.69,482.72,510.39,521.35,407.79,485.18,504.29,532.41,369.71,427.03,506.66,511.72,481.27,Upgrade
7,Research & Development,52.14,23.33,23.33,98.13,34.47,27.83,24.2,60.89,37.09,35.84,19.33,66.59,28.27,37.22,28.98,73.84,28.87,26.41,20.08,53.04,Upgrade
8,Other Operating Expenses,14.96,21.87,21.87,26.02,11.27,11.19,20.99,31.32,11.14,17.55,16.68,23.31,11.22,14.28,15.31,37.37,5.62,12.87,2.44,25.75,Upgrade
9,Operating Expenses,635.44,685.56,685.56,925.86,538.4,606.86,710.14,928.72,530.19,559.86,567.44,479.71,543.84,554.56,581.63,477.22,466.96,546.58,538.22,557.01,Upgrade
10,Operating Income,148.23,296.36,296.36,65.38,150.53,252.16,340.78,47.91,204.73,241.71,176.98,16.59,172.75,209.44,188.26,125.99,136.54,145.81,142.7,132.25,Upgrade
11,Interest Expense,-11.74,-8.94,-8.94,-8.02,-10.83,-8.94,-8.06,-6.44,-2.25,-1.58,-,-,-2.94,-,-,-0.01,-,-,-,-0.23,Upgrade
12,Interest & Investment Income,51.92,76.13,76.13,97.32,31.09,120.73,113.6,81.97,113.81,73.2,61.37,73.89,58.39,74.35,57.34,33.26,47.66,52.42,55.14,59.22,Upgrade
13,Currency Exchange Gain (Loss),0.14,-0.07,-0.07,-1.13,1.47,-1.47,-,-2.44,1.54,-1.54,-,0.69,-0.46,0.46,-,1.73,0.27,-0.27,-,-0.47,Upgrade
14,Other Non Operating Income (Expenses),1.96,-0.01,-0.01,0.34,-2.53,-0.19,-0.02,9.27,-5.44,0.91,-1.1,-12.94,7.16,-0.99,1.46,10.35,0.4,-18.54,1.52,6.74,Upgrade
15,EBT Excluding Unusual Items,190.5,363.47,363.47,153.89,169.73,362.29,446.3,130.28,312.38,312.7,237.24,78.23,234.9,283.27,247.06,171.33,184.87,179.42,199.36,197.5,Upgrade
16,Impairment of Goodwill,-,-,-,-18.78,-,-,-,-19.57,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.72,Upgrade
18,Gain (Loss) on Sale of Assets,0.16,-0.03,-0.03,-0.55,0,0.09,0.06,0.67,0.12,-0.12,-,-0.96,2.1,3.54,5.7,3.2,0.29,3.13,-,-0.38,Upgrade
19,Asset Writedown,-12.47,-,-,-7.77,-17.18,-1.05,1.05,14.22,-14.4,4.44,-4.44,12.66,-12.66,4.29,-4.29,2.79,-2.79,2.73,-2.73,8.06,Upgrade
20,Other Unusual Items,-2.44,10.38,10.38,7.28,-,-7.37,7.37,6.67,-,-,-,18.96,-,-,-,26.46,-,-,-,-3.23,Upgrade
21,Pretax Income,175.76,373.82,373.82,134.08,152.55,353.95,454.79,132.27,298.1,317.02,232.8,108.89,224.35,291.1,248.47,203.78,182.37,185.27,196.64,196.24,Upgrade
22,Income Tax Expense,33.8,48.24,48.24,7.4,24.99,37.26,57.01,5.22,29.85,41.3,30.55,-0.98,19.95,35.32,31.65,17.51,22.8,26.05,22.04,14.34,Upgrade
23,Earnings From Continuing Operations,141.96,325.59,325.59,126.68,127.56,316.68,397.78,127.05,268.25,275.72,202.25,109.87,204.4,255.78,216.82,186.27,159.56,159.23,174.6,181.9,Upgrade
