,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8841,8826,7508,9021,6741,7860,7177,8228,6216,4294,3916,4631,2299,2134,1292,2543,1719,1629,729.52,-330.67,Upgrade
1,Other Revenue,-459.79,459.79,-,805.87,-201.57,201.57,-,397.93,-427.46,427.46,-,-,-125.25,125.25,-,103.55,-63.66,63.66,-,138.06,Upgrade
2,Revenue,8381,9286,7508,9827,6540,8062,7177,8626,5788,4722,3916,4631,2173,2259,1292,2647,1656,1692,729.52,-192.61,Upgrade
3,Revenue Growth (YoY),28.16%,15.18%,4.61%,13.93%,12.98%,70.74%,83.26%,86.24%,166.33%,108.98%,203.14%,74.99%,31.27%,33.51%,77.09%,-,7.17%,-8.75%,-58.36%,-,Upgrade
4,Cost of Revenue,6744,7736,6167,8389,5093,7168,5818,6872,4958,4083,3349,3752,1779,1929,969.39,2121,1227,1297,517.97,103.92,Upgrade
5,Gross Profit,1637,1550,1341,1438,1447,893.76,1359,1754,830.35,638.76,567.53,879.24,394.49,330.61,322.49,525.98,428.46,395.48,211.55,-296.52,Upgrade
6,"Selling, General & Admin",555.42,645.3,490.25,750.41,516.64,567.54,557.47,503.82,579.96,411.79,286.16,358.63,189.14,192.61,159.27,172.18,190.43,165.54,135.79,263.94,Upgrade
7,Research & Development,467.7,470.3,432.67,686.08,470.71,513.58,390.86,754.31,528.54,319.27,191.36,288.19,106.88,170.16,78.96,197.92,140.56,103.18,56.85,135.78,Upgrade
8,Other Operating Expenses,-453.45,-17.58,32.21,-215.79,-81.39,-26.12,24.24,546.7,-134.34,-250.1,-1.55,-283.22,-53.78,-119.62,-27.06,337.73,-184.94,-34.56,-74.76,229.52,Upgrade
9,Operating Expenses,787.48,1270,1162,1213,962.35,1170,1102,2156,1013,494.94,484.77,379.01,207.77,265.01,208.37,917.29,145.34,320.73,145.87,803.99,Upgrade
10,Operating Income,849.18,279.43,179.18,225.49,484.74,-276.49,257.21,-402.18,-182.62,143.82,82.76,500.23,186.72,65.6,114.13,-391.31,283.12,74.75,65.68,-1101,Upgrade
