,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,460.37,374.2,393.09,432.85,431.89,358.02,272.43,317.11,355.37,347.99,370.48,400.19,426.78,338.23,387.85,422.49,351.57,261.82,246.47,344.81,Upgrade
1,Other Revenue,-50.33,50.33,-,29.05,-29.48,29.48,-,25.46,-15.53,15.53,-,33.74,-18.9,18.9,-,16.6,-4.45,4.45,-,3.21,Upgrade
2,Revenue,410.04,424.53,393.09,461.9,402.4,387.5,272.43,342.58,339.84,363.52,370.48,433.92,407.88,357.13,387.85,439.09,347.12,266.27,246.47,348.02,Upgrade
3,Revenue Growth (YoY),1.90%,9.56%,44.29%,34.83%,18.41%,6.60%,-26.46%,-21.05%,-16.68%,1.79%,-4.48%,-1.18%,17.50%,34.12%,57.36%,26.17%,15.98%,-17.66%,-21.41%,-12.43%,Upgrade
4,Cost of Revenue,343.06,369.29,353.06,412.09,355.83,340.72,231.34,306.72,298.95,323.87,315.74,381.15,359.39,319.41,329.52,405.67,281.77,224.11,206.92,303.38,Upgrade
5,Gross Profit,66.98,55.24,40.03,49.81,46.58,46.78,41.1,35.86,40.89,39.65,54.74,52.77,48.49,37.72,58.33,33.42,65.35,42.16,39.55,44.64,Upgrade
6,"Selling, General & Admin",4.63,4.72,3.71,6.48,4.3,4.34,3.41,5.13,4.48,4.19,2.94,-0.71,6.57,-0.02,10.14,-13.13,12.45,9.2,7.05,14.1,Upgrade
7,Research & Development,13.25,13.03,11.79,14.43,13.31,12.41,8.62,11.72,13.23,11.22,10.63,12.27,15.27,12.74,8.97,15.33,11.21,9.41,4.92,11.21,Upgrade
8,Other Operating Expenses,0.82,-2.15,-4.33,-0.67,1.39,1.19,0.15,2.59,1,1.44,0.68,3.1,0.52,0.76,0.76,0.88,1.21,-0.07,1.13,1.53,Upgrade
9,Operating Expenses,16.79,15.39,9.7,24.29,18.12,21.38,10.6,18.1,17.74,20.36,12.01,9.18,24.57,13.06,20.32,8.04,24.91,18.87,11.32,28.71,Upgrade
