,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,370.01,686.46,932.5,849.77,919.11,965.79,242.24,215.46,210.56,219.3,161.26,177.32,181.29,144.56,183.93,306.41,193.44,206.55,127.19,218.03,Upgrade
1,Trading Asset Securities,140,23,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,139,12,Upgrade
2,Cash & Short-Term Investments,510.01,709.46,932.5,849.77,919.11,965.79,242.24,215.46,210.56,219.3,189.26,177.32,181.29,144.56,183.93,306.41,193.44,206.55,266.19,230.03,Upgrade
3,Cash Growth,-44.51%,-26.54%,284.95%,294.39%,336.51%,340.40%,28.00%,21.51%,16.14%,51.70%,2.90%,-42.13%,-6.28%,-30.01%,-30.90%,33.21%,-28.87%,-4.63%,24.82%,3.98%,Upgrade
4,Accounts Receivable,363.4,399.55,456.73,503.04,587.04,475.31,502.51,589.27,562.17,545.93,514.06,515.28,574.58,623.04,651.43,581.37,499.23,459.33,536.61,540.15,Upgrade
5,Other Receivables,0.03,0.07,0.05,0.19,0.11,0.07,0.06,0,0,0.13,0.11,0.12,0.16,0.23,0.19,4.19,0.26,0.4,0.62,0.57,Upgrade
6,Receivables,363.43,399.62,456.78,503.23,587.14,475.37,502.57,589.27,562.17,546.06,514.16,515.4,574.74,623.27,651.62,585.56,499.49,459.72,537.23,540.72,Upgrade
7,Inventory,141.7,146.32,207.33,79.94,97.06,115.42,144.02,74.13,112.25,139.13,173.95,119.14,178.05,123.01,117.33,106.57,110.12,58.58,106.28,84.89,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,0.02,-,0.01,0,-,-,-,-,-,-,-,-,Upgrade
